Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0,-0.025479,0.025311,0.062926,-0.026005,0.025392,0.011312,-0.02621,0.026389,0.111094
1,0.008333,-0.02548,0.025308,0.06293,-0.026002,0.025395,0.011317,-0.026212,0.026395,0.111097
2,0.016667,-0.02548,0.025311,0.062927,-0.026005,0.025397,0.011315,-0.026212,0.02639,0.111096
3,0.025,-0.025479,0.02531,0.062925,-0.026006,0.025396,0.011316,-0.026216,0.026391,0.111098
4,0.033333,-0.025481,0.025303,0.062925,-0.026003,0.025394,0.011316,-0.026213,0.026386,0.111099
5,0.041667,-0.025479,0.025311,0.062926,-0.026005,0.025395,0.011311,-0.026212,0.026387,0.111098
6,0.05,-0.02548,0.02531,0.062924,-0.026004,0.025393,0.011317,-0.026216,0.026385,0.111095
7,0.058333,-0.025481,0.025308,0.062926,-0.02601,0.025397,0.01131,-0.026213,0.026388,0.111093
8,0.066667,-0.02548,0.025306,0.062924,-0.02601,0.025393,0.011316,-0.026212,0.02639,0.111094
9,0.075,-0.025482,0.025313,0.062926,-0.026004,0.025394,0.011316,-0.026214,0.026392,0.111094
10,0.083333,-0.025479,0.025307,0.062927,-0.026007,0.025393,0.011317,-0.026214,0.026389,0.111096
11,0.091667,-0.025482,0.025306,0.062928,-0.026007,0.025392,0.011312,-0.026214,0.02639,0.111094
12,0.1,-0.025479,0.025305,0.062926,-0.026006,0.025395,0.011315,-0.026216,0.026389,0.111097
13,0.108333,-0.025479,0.025308,0.06293,-0.026005,0.02539,0.011318,-0.026212,0.02639,0.111097
14,0.116667,-0.025477,0.025311,0.062926,-0.026003,0.025398,0.011315,-0.026215,0.026388,0.111095
15,0.125,-0.025478,0.02531,0.062927,-0.026006,0.025393,0.011318,-0.026214,0.026384,0.111097
16,0.133333,-0.025481,0.025308,0.062929,-0.026009,0.025392,0.011316,-0.026217,0.026389,0.111094
17,0.141667,-0.025482,0.025309,0.062926,-0.026007,0.025396,0.011315,-0.026213,0.026389,0.111097
18,0.15,-0.025484,0.025307,0.062924,-0.026007,0.025394,0.011316,-0.026218,0.026386,0.111097
19,0.158333,-0.025481,0.025306,0.062927,-0.026009,0.025389,0.011315,-0.026214,0.026389,0.111095
20,0.166667,-0.025482,0.025308,0.062926,-0.026007,0.025394,0.011318,-0.026216,0.026392,0.111096
21,0.175,-0.025482,0.02531,0.062926,-0.026004,0.025391,0.011316,-0.026216,0.026386,0.111095
22,0.183333,-0.025481,0.025312,0.062924,-0.026006,0.025394,0.011315,-0.026212,0.02639,0.111095
23,0.191667,-0.025481,0.02531,0.062928,-0.026005,0.025394,0.011313,-0.026212,0.026387,0.111094
24,0.2,-0.025479,0.025312,0.062922,-0.026005,0.025394,0.011312,-0.026212,0.026382,0.111095
25,0.208333,-0.025479,0.025308,0.062923,-0.026005,0.025396,0.011311,-0.026211,0.02639,0.111092
26,0.216667,-0.025483,0.025302,0.062924,-0.026004,0.025392,0.011313,-0.02621,0.02639,0.111093
27,0.225,-0.025478,0.025308,0.062927,-0.026001,0.025395,0.011316,-0.026214,0.026387,0.111094
28,0.233333,-0.025483,0.025309,0.062927,-0.026006,0.025395,0.011317,-0.026215,0.026385,0.111097
29,0.241667,-0.025481,0.025308,0.062927,-0.026006,0.025391,0.011318,-0.026213,0.026388,0.111094
30,0.25,-0.025483,0.025311,0.062927,-0.026008,0.025391,0.011316,-0.026214,0.026389,0.111093
31,0.258333,-0.025479,0.025305,0.062928,-0.026006,0.025389,0.011315,-0.026218,0.026389,0.111094
32,0.266667,-0.025479,0.025305,0.062925,-0.026008,0.025395,0.011317,-0.026214,0.026388,0.111097
33,0.275,-0.025482,0.025306,0.062927,-0.026008,0.025393,0.011316,-0.026216,0.026388,0.111097
34,0.283333,-0.025483,0.025308,0.062929,-0.026005,0.025392,0.011314,-0.026216,0.026387,0.111095
35,0.291667,-0.025483,0.025307,0.062927,-0.026007,0.025393,0.011318,-0.026214,0.026389,0.111096
