Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0,-0.026063,0.026356,0.111827,-0.026361,0.025379,0.010409,-0.02392,0.025257,0.062859
1,0.008333,-0.02606,0.026354,0.111825,-0.026362,0.025379,0.010411,-0.023922,0.025251,0.062863
2,0.016667,-0.026063,0.026361,0.111824,-0.026359,0.025374,0.010408,-0.023919,0.025243,0.062864
3,0.025,-0.02606,0.026357,0.111822,-0.026357,0.025383,0.010408,-0.02392,0.025251,0.062863
4,0.033333,-0.026061,0.02636,0.111828,-0.026357,0.025379,0.010413,-0.023918,0.02525,0.062866
5,0.041667,-0.026061,0.026363,0.111825,-0.026361,0.025376,0.010411,-0.023921,0.025252,0.062868
6,0.05,-0.026061,0.026358,0.111828,-0.026362,0.025378,0.010414,-0.023917,0.025254,0.062864
7,0.058333,-0.026062,0.026356,0.111827,-0.02636,0.025379,0.010413,-0.023922,0.025255,0.062864
8,0.066667,-0.026063,0.026353,0.111829,-0.026359,0.025377,0.010413,-0.023922,0.025249,0.062864
9,0.075,-0.026062,0.026358,0.111829,-0.026362,0.025377,0.010415,-0.023918,0.025251,0.062865
10,0.083333,-0.026062,0.026356,0.111828,-0.026359,0.025376,0.010415,-0.023918,0.025249,0.062864
11,0.091667,-0.026063,0.026357,0.111823,-0.02636,0.025379,0.010414,-0.023919,0.025245,0.062863
12,0.1,-0.026061,0.026356,0.111827,-0.02636,0.025375,0.010416,-0.023921,0.025248,0.062869
13,0.108333,-0.026061,0.026357,0.111823,-0.026358,0.025379,0.010409,-0.02392,0.025252,0.062865
14,0.116667,-0.026059,0.026358,0.111827,-0.026361,0.02538,0.010412,-0.02392,0.02525,0.062865
15,0.125,-0.02606,0.02636,0.111824,-0.026359,0.025376,0.010409,-0.02392,0.02525,0.062867
16,0.133333,-0.026059,0.026359,0.111827,-0.02636,0.025377,0.010413,-0.02392,0.025254,0.062862
17,0.141667,-0.02606,0.02636,0.111827,-0.026359,0.025379,0.010412,-0.023917,0.02525,0.062867
18,0.15,-0.02606,0.026359,0.111828,-0.026361,0.025376,0.010412,-0.02392,0.025249,0.062861
19,0.158333,-0.026063,0.026353,0.111825,-0.026359,0.025377,0.010417,-0.023918,0.025248,0.062867
20,0.166667,-0.026066,0.02636,0.111826,-0.026359,0.025379,0.010412,-0.023919,0.025255,0.062866
21,0.175,-0.026062,0.026356,0.111826,-0.026359,0.02538,0.010412,-0.02392,0.025253,0.062864
22,0.183333,-0.026063,0.026355,0.111825,-0.026362,0.025372,0.010411,-0.023922,0.02525,0.062865
23,0.191667,-0.026063,0.026357,0.111826,-0.026361,0.025377,0.010414,-0.023922,0.025249,0.062868
24,0.2,-0.026062,0.026354,0.111825,-0.026358,0.025379,0.010414,-0.023919,0.025254,0.062863
25,0.208333,-0.026059,0.026356,0.111826,-0.026358,0.025379,0.010413,-0.023919,0.025253,0.062864
26,0.216667,-0.02606,0.026356,0.11183,-0.026358,0.025377,0.010411,-0.023919,0.025253,0.062866
