Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0,-0.033763,0.025788,0.007396,-0.02891,0.026461,0.113879,-0.019183,0.026701,0.062531
1,0.008333,-0.033764,0.02579,0.007396,-0.02891,0.026467,0.113874,-0.019186,0.026697,0.062532
2,0.016667,-0.03377,0.025796,0.007399,-0.028913,0.026466,0.113876,-0.019191,0.026697,0.062531
3,0.025,-0.033766,0.025789,0.007397,-0.028915,0.026463,0.113872,-0.019191,0.026697,0.062525
4,0.033333,-0.033766,0.02579,0.0074,-0.028913,0.026468,0.113873,-0.019192,0.026694,0.062532
5,0.041667,-0.033768,0.025793,0.007406,-0.028915,0.026469,0.113872,-0.019192,0.026695,0.062528
6,0.05,-0.033766,0.02579,0.007404,-0.028918,0.026462,0.113871,-0.0192,0.026694,0.062533
7,0.058333,-0.033766,0.025791,0.007405,-0.028917,0.026464,0.113868,-0.019195,0.026694,0.06253
8,0.066667,-0.033768,0.025794,0.007406,-0.028915,0.026465,0.11387,-0.019197,0.026696,0.062528
9,0.075,-0.033769,0.025792,0.007406,-0.028919,0.026462,0.113864,-0.019203,0.026693,0.062531
10,0.083333,-0.033769,0.025787,0.00741,-0.02892,0.026467,0.113865,-0.019205,0.02669,0.062524
11,0.091667,-0.033769,0.025793,0.007409,-0.028918,0.026464,0.113863,-0.019206,0.026692,0.06253
12,0.1,-0.033772,0.025793,0.007412,-0.028918,0.026465,0.113867,-0.019207,0.026695,0.062531
13,0.108333,-0.033771,0.025791,0.007411,-0.028919,0.02647,0.113864,-0.019207,0.026691,0.062529
14,0.116667,-0.033773,0.025794,0.007413,-0.02892,0.026468,0.113866,-0.019207,0.026692,0.062531
15,0.125,-0.033773,0.025794,0.007415,-0.028921,0.026466,0.113865,-0.019207,0.026694,0.062528
16,0.133333,-0.033772,0.025794,0.007412,-0.028919,0.026465,0.113862,-0.019209,0.026695,0.062532
17,0.141667,-0.03377,0.025793,0.007412,-0.028921,0.026466,0.113864,-0.019208,0.026689,0.06253
