Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
65,0.541667,-0.008294,0.038977,0.329676,-0.005991,0.035288,0.229702,-0.008023,0.037369,0.277618,-0.004668,0.035516,0.21112,-0.005695,0.037121,0.166357,-0.001929,0.038117,0.113896
66,0.55,-0.008292,0.038977,0.329678,-0.005992,0.035287,0.229701,-0.008028,0.037372,0.277621,-0.004663,0.035517,0.211119,-0.005696,0.037122,0.166357,-0.001923,0.038116,0.113901
67,0.558333,-0.008292,0.038976,0.329676,-0.005991,0.03529,0.229699,-0.008028,0.037368,0.277621,-0.004671,0.035513,0.211114,-0.005698,0.037123,0.166353,-0.001925,0.038114,0.113895
68,0.566667,-0.008289,0.038977,0.329671,-0.005992,0.035287,0.229695,-0.008025,0.037369,0.277611,-0.004666,0.035515,0.211112,-0.005695,0.037118,0.166351,-0.001924,0.038114,0.113891
69,0.575,-0.00829,0.038975,0.329666,-0.005992,0.035284,0.229692,-0.008025,0.037365,0.27761,-0.004669,0.035516,0.211107,-0.005692,0.037121,0.166344,-0.001924,0.038109,0.113885
70,0.583333,-0.008292,0.038971,0.329659,-0.005988,0.035284,0.229685,-0.008023,0.037361,0.277601,-0.004665,0.035513,0.211101,-0.005696,0.037119,0.16634,-0.001919,0.038105,0.113882
71,0.591667,-0.008292,0.038974,0.329658,-0.005989,0.035285,0.229679,-0.008021,0.03736,0.277602,-0.004665,0.035514,0.211096,-0.005691,0.037115,0.166335,-0.001926,0.038096,0.113883
72,0.6,-0.008293,0.038972,0.329657,-0.005988,0.035284,0.229681,-0.00802,0.037358,0.2776,-0.004669,0.035505,0.211096,-0.005693,0.037115,0.166333,-0.001926,0.038095,0.11388
73,0.608333,-0.008292,0.038968,0.329659,-0.00599,0.035284,0.229681,-0.008025,0.03736,0.277605,-0.004663,0.035514,0.2111,-0.005694,0.037116,0.166337,-0.001984,0.038158,0.113829
74,0.616667,-0.008292,0.038974,0.329663,-0.005992,0.035286,0.229684,-0.008022,0.037362,0.277604,-0.004664,0.03551,0.211103,-0.005691,0.037118,0.166342,-0.001926,0.038102,0.113883
75,0.625,-0.00829,0.038977,0.329667,-0.00599,0.035282,0.229693,-0.008019,0.037367,0.277611,-0.004666,0.03552,0.21111,-0.005694,0.03712,0.166347,-0.001923,0.03811,0.113893
