Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
46,0.383333,0.039343,0.041999,0.235856,0.038310,0.043296,0.190388,0.042172,0.044081,0.071571,0.042131,0.043536,0.166469,0.040910,0.044307,0.116189,0.046902,0.040638,0.279051
47,0.391667,0.039342,0.042004,0.235859,0.038306,0.043299,0.190380,0.042169,0.044087,0.071564,0.042132,0.043544,0.166472,0.040914,0.044301,0.116188,0.046901,0.040642,0.279056
48,0.400000,0.039342,0.042001,0.235858,0.038308,0.043296,0.190379,0.042171,0.044080,0.071564,0.042131,0.043547,0.166475,0.040918,0.044304,0.116186,0.046906,0.040641,0.279051
49,0.408333,0.039341,0.041997,0.235854,0.038306,0.043295,0.190382,0.042170,0.044077,0.071565,0.042128,0.043542,0.166467,0.040918,0.044301,0.116190,0.046900,0.040644,0.279055
50,0.416667,0.039342,0.042004,0.235855,0.038307,0.043291,0.190383,0.042168,0.044081,0.071563,0.042128,0.043541,0.166462,0.040911,0.044303,0.116186,0.046891,0.040629,0.279043
51,0.425000,0.039343,0.041999,0.235851,0.038307,0.043291,0.190381,0.042169,0.044075,0.071563,0.042132,0.043534,0.166464,0.040911,0.044296,0.116189,0.046891,0.040629,0.279042
52,0.433333,0.039343,0.041998,0.235853,0.038305,0.043296,0.190376,0.042171,0.044086,0.071561,0.042132,0.043551,0.166471,0.040910,0.044306,0.116186,0.046895,0.040633,0.279039
53,0.441667,0.039344,0.041999,0.235847,0.038308,0.043292,0.190373,0.042170,0.044083,0.071558,0.042127,0.043543,0.166461,0.040915,0.044299,0.116185,0.046896,0.040624,0.279040
54,0.450000,0.039344,0.041997,0.235847,0.038307,0.043297,0.190374,0.042171,0.044079,0.071560,0.042133,0.043538,0.166466,0.040910,0.044301,0.116182,0.046900,0.040637,0.279044
55,0.458333,0.039352,0.042004,0.235854,0.038316,0.043164,0.190424,0.042175,0.044082,0.071562,0.042135,0.043546,0.166466,0.040917,0.044305,0.116186,0.046894,0.040626,0.279047
56,0.466667,0.039349,0.042005,0.235852,0.038309,0.043298,0.190385,0.042175,0.044080,0.071566,0.042137,0.043534,0.166459,0.040917,0.044304,0.116188,0.046901,0.040639,0.279050
57,0.475000,0.039347,0.042003,0.235854,0.038310,0.043293,0.190384,0.042171,0.044088,0.071566,0.042137,0.043537,0.166463,0.040916,0.044305,0.116189,0.046900,0.040638,0.279052
58,0.483333,0.039347,0.041998,0.235859,0.038304,0.043300,0.190382,0.042173,0.044089,0.071568,0.042133,0.043536,0.166474,0.040914,0.044304,0.116191,0.046901,0.040639,0.279051
59,0.491667,0.039343,0.042003,0.235859,0.038305,0.043300,0.190389,0.042169,0.044085,0.071569,0.042131,0.043537,0.166471,0.040914,0.044307,0.116196,0.046901,0.040643,0.279054
60,0.500000,0.039349,0.042008,0.235862,0.038303,0.043295,0.190382,0.042171,0.044073,0.071569,0.042134,0.043542,0.166482,0.040911,0.044309,0.116192,0.046898,0.040642,0.279060
61,0.508333,0.039341,0.042004,0.235856,0.038309,0.043296,0.190384,0.042167,0.044090,0.071568,0.042126,0.043545,0.166473,0.040911,0.044301,0.116192,0.046890,0.040639,0.279050
62,0.516667,0.039344,0.041999,0.235853,0.038305,0.043295,0.190385,0.042167,0.044084,0.071562,0.042129,0.043540,0.166473,0.040914,0.044306,0.116189,0.046897,0.040642,0.279055
63,0.525000,0.039338,0.041998,0.235853,0.038307,0.043294,0.190379,0.042169,0.044075,0.071562,0.042125,0.043534,0.166465,0.040912,0.044306,0.116189,0.046892,0.040637,0.279049
64,0.533333,0.039348,0.042002,0.235855,0.038312,0.043168,0.190421,0.042171,0.044078,0.071561,0.042129,0.043543,0.166468,0.040913,0.044302,0.116188,0.046896,0.040636,0.279048
65,0.541667,0.039343,0.042006,0.235854,0.038308,0.043298,0.190378,0.042171,0.044078,0.071559,0.042133,0.043544,0.166466,0.040913,0.044306,0.116186,0.046893,0.040638,0.279044
66,0.550000,0.039347,0.042001,0.235855,0.038307,0.043303,0.190379,0.042172,0.044084,0.071561,0.042137,0.043543,0.166466,0.040914,0.044311,0.116191,0.046895,0.040632,0.279047
67,0.558333,0.039345,0.042007,0.235855,0.038309,0.043299,0.190380,0.042176,0.044080,0.071562,0.042131,0.043548,0.166469,0.040914,0.044305,0.116188,0.046895,0.040641,0.279048
68,0.566667,0.039342,0.042005,0.235856,0.038304,0.043299,0.190379,0.042170,0.044078,0.071564,0.042130,0.043544,0.166475,0.040915,0.044302,0.116193,0.046892,0.040636,0.279049
69,0.575000,0.039342,0.042004,0.235857,0.038307,0.043306,0.190387,0.042171,0.044088,0.071566,0.042133,0.043531,0.166469,0.040912,0.044308,0.116190,0.046899,0.040637,0.279052
70,0.583333,0.039342,0.042000,0.235856,0.038305,0.043294,0.190382,0.042169,0.044083,0.071569,0.042128,0.043537,0.166466,0.040914,0.044306,0.116193,0.046894,0.040633,0.279051
71,0.591667,0.039342,0.041998,0.235856,0.038310,0.043164,0.190430,0.042171,0.044081,0.071569,0.042134,0.043536,0.166461,0.040909,0.044304,0.116191,0.046895,0.040644,0.279055
72,0.600000,0.039344,0.041999,0.235852,0.038308,0.043294,0.190384,0.042173,0.044077,0.071564,0.042133,0.043541,0.166469,0.040918,0.044300,0.116191,0.046895,0.040626,0.279041
73,0.608333,0.039343,0.042001,0.235853,0.038307,0.043298,0.190379,0.042172,0.044080,0.071563,0.042134,0.043547,0.166474,0.040915,0.044301,0.116180,0.046900,0.040639,0.279050
