Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
104,0.866667,0.06733,0.050259,0.079898,0.067749,0.038324,0.294358,0.070902,0.045495,0.13194,0.074502,0.038155,0.243164,0.077024,0.042457,0.176152,0.077379,0.040557,0.194944
105,0.875,0.067333,0.050256,0.079894,0.067747,0.038325,0.294356,0.070897,0.045492,0.131936,0.074504,0.038159,0.243164,0.077026,0.042452,0.176147,0.07738,0.040551,0.194946
106,0.883333,0.067328,0.050254,0.079892,0.067749,0.03832,0.294353,0.070894,0.045497,0.131932,0.074505,0.03816,0.24316,0.077024,0.042454,0.176144,0.077379,0.040554,0.194941
107,0.891667,0.06733,0.050255,0.079892,0.067751,0.038323,0.294354,0.070899,0.045491,0.131931,0.074508,0.038155,0.24316,0.077024,0.04245,0.176146,0.077383,0.040553,0.19494
108,0.9,0.067333,0.050257,0.079892,0.067749,0.038322,0.294352,0.070897,0.045494,0.131932,0.074508,0.038158,0.243156,0.077028,0.04245,0.176144,0.077381,0.040554,0.194941
109,0.908333,0.067332,0.050259,0.079895,0.067749,0.038327,0.294353,0.070901,0.045496,0.131935,0.074508,0.038161,0.243155,0.077027,0.042449,0.176145,0.077381,0.040555,0.19494
110,0.916667,0.067334,0.050258,0.079893,0.067753,0.03832,0.294358,0.070901,0.045493,0.131937,0.074507,0.038161,0.243156,0.07703,0.042453,0.17615,0.077383,0.040553,0.194942
111,0.925,0.067332,0.050261,0.079894,0.067752,0.038326,0.294358,0.0709,0.045495,0.131936,0.074507,0.038157,0.243161,0.077027,0.042459,0.176151,0.077379,0.040553,0.194945
112,0.933333,0.067334,0.050259,0.079898,0.067752,0.038324,0.29436,0.0709,0.045495,0.131941,0.074508,0.038154,0.243165,0.077027,0.042452,0.176152,0.077384,0.040555,0.19495
113,0.941667,0.067333,0.050266,0.079897,0.067752,0.038324,0.294362,0.070901,0.045494,0.131943,0.074509,0.038156,0.243165,0.077027,0.042453,0.176153,0.077383,0.040552,0.194952
114,0.95,0.067332,0.050257,0.079902,0.067751,0.038327,0.294362,0.070901,0.045493,0.131942,0.074505,0.03816,0.243162,0.077027,0.042452,0.176155,0.077385,0.040555,0.19495
115,0.958333,0.067335,0.050264,0.079897,0.067753,0.038324,0.294358,0.070901,0.045493,0.13194,0.074509,0.038158,0.243162,0.077028,0.042457,0.176151,0.077384,0.040557,0.194946
116,0.966667,0.067332,0.050261,0.079894,0.067752,0.038326,0.294358,0.070901,0.045492,0.131936,0.074509,0.038156,0.243161,0.077026,0.042455,0.176149,0.077383,0.040554,0.194942
117,0.975,0.067335,0.050257,0.079887,0.067751,0.038323,0.294354,0.070901,0.045497,0.13193,0.07451,0.038159,0.243155,0.077027,0.042448,0.176143,0.077385,0.040554,0.194938
118,0.983333,0.067332,0.050256,0.079893,0.067749,0.038325,0.294352,0.070899,0.045491,0.131931,0.07451,0.038152,0.243155,0.077027,0.042452,0.176148,0.07738,0.040551,0.194939
119,0.991667,0.06733,0.050256,0.079892,0.06775,0.038322,0.294348,0.070901,0.045491,0.131932,0.074508,0.038156,0.243156,0.077027,0.042454,0.176142,0.077382,0.040548,0.194937
120,1,0.067329,0.050256,0.079895,0.067751,0.038322,0.294353,0.070898,0.045494,0.131936,0.074512,0.038155,0.243158,0.077028,0.042454,0.176147,0.077381,0.040554,0.194941
121,1.008333,0.067327,0.050256,0.079896,0.06775,0.038324,0.294359,0.070905,0.045491,0.13194,0.074507,0.038156,0.24316,0.077024,0.042449,0.176149,0.077381,0.04055,0.194945
122,1.016667,0.06733,0.05026,0.079902,0.06775,0.038328,0.294361,0.070899,0.04549,0.13194,0.074505,0.038155,0.243167,0.077024,0.042455,0.176151,0.07738,0.040555,0.194949
123,1.025,0.067331,0.050263,0.079902,0.06775,0.038326,0.294361,0.0709,0.045493,0.131939,0.074502,0.038157,0.243166,0.077024,0.042454,0.176152,0.077379,0.040555,0.194952
124,1.033333,0.06733,0.050262,0.079898,0.067751,0.038325,0.294364,0.070898,0.045497,0.131938,0.074506,0.038158,0.243169,0.077028,0.042454,0.176152,0.077381,0.04055,0.194948
125,1.041667,0.067333,0.05026,0.079901,0.067748,0.03832,0.29436,0.070899,0.045498,0.131939,0.074507,0.03816,0.243164,0.077025,0.042455,0.176154,0.077383,0.040554,0.194947
126,1.05,0.067334,0.050259,0.079897,0.06775,0.038328,0.294361,0.0709,0.045493,0.13194,0.074505,0.038157,0.243168,0.077025,0.042454,0.176147,0.077383,0.040556,0.194947
127,1.058333,0.067332,0.050257,0.079896,0.067748,0.038323,0.294355,0.070898,0.045489,0.131937,0.07451,0.038156,0.243157,0.077023,0.042451,0.176145,0.077381,0.040551,0.194942
128,1.066667,0.06733,0.050258,0.079892,0.067749,0.038329,0.294354,0.070899,0.045496,0.131935,0.074511,0.038157,0.243161,0.077023,0.042452,0.176148,0.077381,0.040549,0.194941
129,1.075,0.067332,0.050263,0.079893,0.067751,0.038321,0.294353,0.0709,0.045491,0.131932,0.074507,0.038153,0.243159,0.077027,0.042447,0.176147,0.07738,0.04055,0.19494
130,1.083333,0.067333,0.050256,0.079892,0.067751,0.038327,0.294355,0.070899,0.045493,0.131935,0.074505,0.038159,0.243159,0.077024,0.042455,0.176143,0.077382,0.040552,0.194942
131,1.091667,0.067334,0.050261,0.079894,0.067749,0.038327,0.294354,0.0709,0.045489,0.131937,0.074506,0.038162,0.243159,0.077024,0.042452,0.17615,0.077381,0.040552,0.194941
132,1.1,0.06733,0.050257,0.079892,0.06775,0.038325,0.294356,0.070901,0.045494,0.131937,0.074509,0.038152,0.243161,0.077028,0.042455,0.17615,0.077382,0.040554,0.194944
133,1.108333,0.067334,0.050256,0.079896,0.067754,0.038329,0.294359,0.070903,0.045495,0.131935,0.074509,0.038159,0.243165,0.077031,0.042457,0.176151,0.077382,0.040552,0.194944
134,1.116667,0.067336,0.050259,0.079895,0.067753,0.038323,0.29436,0.070901,0.045491,0.13194,0.074507,0.038161,0.243164,0.07703,0.042457,0.176152,0.077383,0.040555,0.194947
135,1.125,0.067333,0.050259,0.079897,0.067752,0.038327,0.294359,0.0709,0.045493,0.131938,0.074512,0.038159,0.243164,0.077024,0.042449,0.17615,0.077383,0.040554,0.194947
136,1.133333,0.067335,0.050259,0.0799,0.067752,0.038322,0.294363,0.070904,0.045496,0.131939,0.074507,0.038159,0.243163,0.077028,0.042453,0.176152,0.077382,0.040553,0.194948
