Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
31,0.258333,0.258314,0.074168,0.088827,0.262162,0.071314,0.140155,0.264931,0.065473,0.196162,0.265289,0.062069,0.209712,0.267901,0.05417,0.260406,0.269847,0.050084,0.310275
32,0.266667,0.258312,0.074168,0.088827,0.262161,0.071313,0.140158,0.264929,0.065473,0.196162,0.265289,0.062068,0.209712,0.267901,0.054168,0.260408,0.269845,0.050085,0.310271
33,0.275,0.258314,0.074167,0.088829,0.262162,0.071314,0.14016,0.264911,0.065484,0.196184,0.265286,0.062062,0.209718,0.267901,0.054169,0.260411,0.269843,0.050083,0.310273
34,0.283333,0.258312,0.074171,0.088835,0.26216,0.071316,0.14016,0.264924,0.065471,0.196167,0.265286,0.062066,0.209713,0.267904,0.054168,0.260409,0.269845,0.050087,0.310273
35,0.291667,0.258311,0.074166,0.088831,0.262154,0.071316,0.14016,0.264926,0.06547,0.196166,0.265285,0.06207,0.209718,0.267898,0.054171,0.260412,0.26984,0.050084,0.310277
36,0.3,0.258311,0.07417,0.088831,0.262158,0.071317,0.140161,0.264928,0.065475,0.196169,0.265282,0.062064,0.209717,0.267897,0.05417,0.260413,0.269843,0.050084,0.310277
37,0.308333,0.258305,0.074199,0.088808,0.262155,0.071317,0.14016,0.264923,0.065474,0.196167,0.265278,0.062069,0.209716,0.267897,0.054169,0.26041,0.269836,0.050082,0.310275
38,0.316667,0.25831,0.074167,0.088831,0.262155,0.071318,0.140162,0.264929,0.065477,0.196168,0.265281,0.062062,0.209718,0.267899,0.054171,0.260411,0.26984,0.050083,0.310276
39,0.325,0.258306,0.074174,0.08883,0.262156,0.071317,0.140164,0.264922,0.065474,0.196164,0.265282,0.062067,0.209715,0.267894,0.054166,0.260409,0.26984,0.050085,0.310276
40,0.333333,0.258313,0.074172,0.088831,0.262155,0.071316,0.140161,0.264921,0.065474,0.196167,0.265279,0.062066,0.209712,0.267899,0.05417,0.260412,0.269844,0.050086,0.310277
41,0.341667,0.258309,0.074172,0.088832,0.262156,0.071319,0.140163,0.264925,0.065472,0.196168,0.26528,0.062071,0.209719,0.267897,0.054171,0.260411,0.269837,0.050085,0.310273
42,0.35,0.258304,0.074198,0.088811,0.262156,0.071317,0.140161,0.264923,0.065474,0.196167,0.265285,0.062063,0.209713,0.267896,0.05417,0.260411,0.269841,0.05008,0.31028
43,0.358333,0.258311,0.07417,0.088831,0.262156,0.071313,0.140161,0.264927,0.065477,0.196166,0.265285,0.062071,0.209717,0.267897,0.054168,0.260412,0.269842,0.050084,0.310277
44,0.366667,0.258312,0.074167,0.088831,0.262156,0.071313,0.14016,0.264922,0.065474,0.196165,0.265281,0.062066,0.209717,0.267897,0.054167,0.260412,0.269839,0.050084,0.310278
45,0.375,0.258312,0.074167,0.088834,0.262158,0.071318,0.140166,0.264926,0.065479,0.196166,0.265286,0.06207,0.209718,0.267901,0.054173,0.260413,0.269843,0.050085,0.310276
46,0.383333,0.258312,0.074169,0.088832,0.262155,0.071316,0.140162,0.264925,0.065479,0.196167,0.265284,0.062065,0.209719,0.267893,0.054167,0.260413,0.269839,0.050079,0.310276
47,0.391667,0.258315,0.074168,0.088831,0.262159,0.071314,0.140164,0.264929,0.06548,0.196168,0.265284,0.062064,0.209717,0.2679,0.054171,0.260412,0.269842,0.050085,0.310276
