Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
31,0.258333,0.037768,0.024222,0.055936,0.034146,0.023316,0.104134,0.03641,0.023775,0.155406,0.037514,0.025951,0.171638,0.036569,0.025135,0.219709,0.035428,0.024963,0.267995
32,0.266667,0.037768,0.024221,0.055938,0.034152,0.023324,0.104132,0.036409,0.02378,0.155405,0.037527,0.02595,0.171638,0.036569,0.025153,0.219711,0.035433,0.024963,0.267997
33,0.275,0.03777,0.024221,0.055936,0.034151,0.023323,0.104136,0.036411,0.023777,0.155405,0.037519,0.025948,0.171644,0.036575,0.025141,0.219711,0.035429,0.024963,0.267999
34,0.283333,0.03777,0.024225,0.055933,0.034154,0.023322,0.104136,0.036416,0.023777,0.155407,0.037464,0.025877,0.171674,0.036575,0.025142,0.219712,0.035431,0.024966,0.267996
35,0.291667,0.03777,0.024226,0.055939,0.03415,0.02332,0.104138,0.03641,0.023777,0.155406,0.037458,0.025878,0.171668,0.036576,0.025142,0.21971,0.03543,0.024966,0.268001
36,0.3,0.037774,0.024226,0.055939,0.034156,0.023322,0.104135,0.036409,0.023776,0.155406,0.037461,0.025879,0.17167,0.03657,0.025143,0.219712,0.035431,0.024959,0.267995
37,0.308333,0.037764,0.024226,0.055939,0.034149,0.023324,0.104139,0.036415,0.023778,0.155404,0.037459,0.025881,0.171669,0.036568,0.025141,0.219714,0.035433,0.024968,0.268002
38,0.316667,0.037767,0.024221,0.055937,0.034147,0.023319,0.104132,0.036416,0.023775,0.155405,0.03752,0.025954,0.171642,0.036572,0.025149,0.219709,0.035429,0.024962,0.267997
39,0.325,0.037769,0.024227,0.055937,0.034148,0.02332,0.104139,0.036416,0.023774,0.155406,0.03752,0.025956,0.171637,0.036571,0.025143,0.219712,0.03543,0.024967,0.268004
40,0.333333,0.037772,0.024227,0.055941,0.034152,0.023321,0.104136,0.036413,0.023777,0.155409,0.03752,0.025952,0.171638,0.036573,0.025147,0.21971,0.035428,0.024964,0.267996
41,0.341667,0.037772,0.024229,0.055937,0.034147,0.023323,0.104134,0.036414,0.023779,0.155407,0.037519,0.025947,0.171641,0.03658,0.025147,0.219712,0.035428,0.024966,0.268
42,0.35,0.03777,0.024224,0.055937,0.034153,0.02332,0.104134,0.036414,0.023779,0.155404,0.037513,0.025942,0.17163,0.036573,0.025143,0.219709,0.035431,0.024963,0.267995
43,0.358333,0.03777,0.024227,0.055935,0.034151,0.023321,0.104134,0.036419,0.02378,0.155409,0.03752,0.025953,0.171642,0.036568,0.025141,0.219712,0.03543,0.024959,0.268003
44,0.366667,0.037772,0.024223,0.055934,0.034148,0.02332,0.10413,0.036415,0.023775,0.155404,0.037515,0.025951,0.171643,0.036576,0.025143,0.219709,0.03543,0.024964,0.268
45,0.375,0.037768,0.024231,0.055942,0.034149,0.023323,0.104136,0.036416,0.023773,0.155406,0.037525,0.02595,0.171641,0.036568,0.02514,0.21971,0.035431,0.024965,0.267997
46,0.383333,0.037766,0.024225,0.05594,0.034149,0.023323,0.104138,0.036412,0.023779,0.15541,0.037513,0.025946,0.171639,0.036574,0.025145,0.219708,0.035428,0.024964,0.268
47,0.391667,0.03777,0.024227,0.05594,0.03415,0.023321,0.10414,0.036416,0.023774,0.155407,0.037518,0.025954,0.171642,0.03657,0.025142,0.21971,0.035429,0.024961,0.267997
48,0.4,0.037768,0.024225,0.055937,0.03415,0.023324,0.104132,0.036411,0.023775,0.155406,0.037513,0.025948,0.171638,0.036571,0.025143,0.219715,0.035431,0.024969,0.268003
49,0.408333,0.037772,0.02423,0.055937,0.034151,0.02332,0.104133,0.036412,0.023778,0.155408,0.037514,0.025951,0.171641,0.036574,0.025146,0.219707,0.035431,0.024964,0.267998
50,0.416667,0.037767,0.024224,0.055938,0.034148,0.023325,0.104135,0.036413,0.023775,0.155406,0.037518,0.025947,0.171642,0.03657,0.025148,0.219715,0.03543,0.024968,0.268002
51,0.425,0.03777,0.024225,0.055935,0.034151,0.023319,0.104136,0.03641,0.023779,0.155402,0.037517,0.025952,0.171643,0.036573,0.02514,0.21971,0.035427,0.02497,0.267998
52,0.433333,0.03777,0.024227,0.055939,0.034146,0.023323,0.104132,0.03641,0.023778,0.155405,0.03746,0.025876,0.171671,0.036574,0.025144,0.219713,0.035431,0.024962,0.268001
53,0.441667,0.037768,0.024224,0.055937,0.034149,0.023319,0.104134,0.03641,0.023777,0.155407,0.03752,0.02595,0.171641,0.036568,0.025138,0.219711,0.035431,0.024961,0.267992
54,0.45,0.037766,0.024226,0.055942,0.034149,0.023319,0.104136,0.036412,0.023772,0.155404,0.037461,0.025877,0.171671,0.036569,0.025148,0.219713,0.035433,0.024967,0.268
55,0.458333,0.037773,0.02423,0.055938,0.034149,0.023317,0.104136,0.036412,0.023777,0.155407,0.037462,0.025872,0.171669,0.036569,0.025139,0.219711,0.035428,0.024963,0.268
56,0.466667,0.037768,0.024226,0.055936,0.034149,0.023321,0.104135,0.036412,0.023777,0.155404,0.037522,0.025954,0.17164,0.03657,0.025142,0.219711,0.035431,0.024965,0.267997
57,0.475,0.037771,0.024225,0.055936,0.03415,0.023322,0.104133,0.03641,0.023775,0.155405,0.037521,0.02595,0.17164,0.036576,0.025143,0.219709,0.035433,0.024968,0.268001
58,0.483333,0.037774,0.024224,0.055937,0.034153,0.023321,0.104132,0.036415,0.023773,0.155406,0.037519,0.025946,0.171643,0.036573,0.025143,0.219713,0.035432,0.024963,0.267999
59,0.491667,0.037767,0.024224,0.055938,0.034154,0.023329,0.104137,0.036411,0.02378,0.155405,0.037522,0.025948,0.171639,0.036569,0.025144,0.219709,0.035429,0.024962,0.267997
60,0.5,0.037771,0.024221,0.055936,0.03415,0.023319,0.104135,0.036411,0.023778,0.155405,0.037515,0.025946,0.171641,0.036575,0.025149,0.219708,0.03543,0.024967,0.268
61,0.508333,0.03777,0.024224,0.055939,0.034147,0.023321,0.104136,0.036413,0.023773,0.155408,0.037513,0.02595,0.171638,0.036573,0.025145,0.219708,0.03543,0.024965,0.268
62,0.516667,0.037769,0.024225,0.055939,0.034147,0.023321,0.104138,0.036411,0.023775,0.155406,0.037521,0.025951,0.171644,0.036571,0.025145,0.219709,0.035431,0.024963,0.267999
63,0.525,0.03777,0.024225,0.055939,0.034147,0.023321,0.104137,0.036412,0.023776,0.155404,0.037513,0.025947,0.171642,0.036571,0.025142,0.21971,0.035433,0.024967,0.267998
64,0.533333,0.037767,0.024221,0.055936,0.034146,0.023317,0.104134,0.036409,0.023776,0.155403,0.037463,0.025881,0.171671,0.036567,0.025146,0.219707,0.035426,0.024966,0.268
65,0.541667,0.037768,0.024225,0.055936,0.034146,0.02332,0.104134,0.036411,0.023777,0.155405,0.037518,0.02595,0.171642,0.036572,0.025152,0.219714,0.035428,0.024964,0.267997
66,0.55,0.037767,0.024221,0.055935,0.034148,0.023321,0.104136,0.036409,0.023773,0.155404,0.037514,0.025951,0.171638,0.036573,0.025148,0.219708,0.035429,0.02497,0.267996
67,0.558333,0.037771,0.024227,0.055935,0.034154,0.023319,0.104129,0.036411,0.023778,0.155409,0.037518,0.025949,0.171638,0.03657,0.025149,0.219708,0.035429,0.024966,0.267998
68,0.566667,0.037769,0.024226,0.055933,0.034147,0.023324,0.104135,0.036412,0.02378,0.155401,0.037514,0.025951,0.17164,0.036578,0.025146,0.219709,0.03543,0.024967,0.267998
69,0.575,0.037773,0.024223,0.055937,0.034152,0.023319,0.104135,0.036414,0.023778,0.155408,0.037526,0.025953,0.171641,0.036529,0.025069,0.219735,0.035431,0.024959,0.267997
70,0.583333,0.037769,0.024224,0.055941,0.034151,0.023322,0.104135,0.036417,0.023775,0.155406,0.03746,0.025879,0.171671,0.036572,0.025148,0.219709,0.035433,0.024967,0.268
71,0.591667,0.037772,0.024229,0.05594,0.03415,0.023321,0.104134,0.036415,0.023775,0.155408,0.037462,0.025878,0.171668,0.036572,0.025142,0.219708,0.035432,0.024961,0.268002
72,0.6,0.037773,0.024223,0.055942,0.034152,0.023323,0.104138,0.036417,0.023776,0.155408,0.03752,0.025952,0.17165,0.036576,0.025151,0.219713,0.035434,0.024966,0.268002
73,0.608333,0.037775,0.024226,0.055939,0.03415,0.023319,0.104137,0.036413,0.023779,0.155409,0.037523,0.025952,0.171641,0.036569,0.02514,0.219711,0.035431,0.024961,0.267998
74,0.616667,0.03777,0.024225,0.05594,0.034147,0.02332,0.104136,0.036415,0.023777,0.155405,0.037524,0.025955,0.17164,0.036573,0.025143,0.219711,0.035434,0.024962,0.268001
75,0.625,0.037768,0.024227,0.055935,0.034149,0.02332,0.104131,0.036413,0.023777,0.155404,0.037515,0.025948,0.171638,0.036572,0.025142,0.219703,0.035429,0.024967,0.267998
76,0.633333,0.037767,0.024227,0.055934,0.034149,0.023322,0.104134,0.03641,0.023775,0.155405,0.037518,0.025952,0.17164,0.036569,0.025146,0.219708,0.035429,0.024965,0.267996
77,0.641667,0.037764,0.024226,0.055939,0.034148,0.02332,0.104139,0.036409,0.023778,0.155404,0.037458,0.025878,0.171672,0.036565,0.025139,0.219709,0.035426,0.024967,0.268
78,0.65,0.03777,0.024228,0.055934,0.03415,0.023321,0.104131,0.036412,0.023775,0.155404,0.037518,0.025948,0.171643,0.036573,0.025144,0.219711,0.035429,0.024963,0.267996
