Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
44,0.366667,0.045849,0.037177,0.187024,0.047902,0.038640,0.067838,0.043911,0.035900,0.231323,0.048577,0.039242,0.163257,0.047005,0.039336,0.112219,0.047876,0.036819,0.274458,,,
45,0.375000,0.045852,0.037184,0.187022,0.047903,0.038639,0.067837,0.043904,0.035901,0.231322,0.048573,0.039236,0.163254,0.047003,0.039340,0.112219,0.047874,0.036808,0.274450,,,
46,0.383333,0.045851,0.037184,0.187024,0.047908,0.038641,0.067836,0.043909,0.035899,0.231325,0.048577,0.039240,0.163256,0.047002,0.039417,0.112307,0.047873,0.036811,0.274454,,,
47,0.391667,0.045855,0.037187,0.187024,0.047902,0.038642,0.067832,0.043913,0.035908,0.231325,0.048579,0.039240,0.163256,0.047003,0.039343,0.112225,0.047873,0.036818,0.274456,,,
48,0.400000,0.045856,0.037188,0.187027,0.047907,0.038637,0.067827,0.043912,0.035903,0.231324,0.048579,0.039236,0.163256,0.047005,0.039421,0.112314,0.047874,0.036817,0.274459,,,
49,0.408333,0.045857,0.037198,0.187031,0.047904,0.038639,0.067833,0.043914,0.035909,0.231326,0.048584,0.039244,0.163264,0.047005,0.039335,0.112224,0.047880,0.036831,0.274461,,,
50,0.416667,0.045857,0.037187,0.187028,0.047908,0.038640,0.067838,0.043909,0.035904,0.231329,0.048579,0.039240,0.163261,0.047004,0.039346,0.112224,0.047882,0.036812,0.274451,,,
51,0.425000,0.045859,0.037199,0.187030,0.047901,0.038643,0.067839,0.043912,0.035908,0.231328,0.048581,0.039240,0.163264,0.047004,0.039337,0.112220,0.047881,0.036816,0.274458,,,
52,0.433333,0.045849,0.037184,0.187030,0.047899,0.038645,0.067835,0.043910,0.035904,0.231326,0.048574,0.039247,0.163268,0.047000,0.039336,0.112223,0.047877,0.036824,0.274461,,,
53,0.441667,0.045848,0.037182,0.187022,0.047898,0.038644,0.067831,0.043906,0.035908,0.231329,0.048572,0.039235,0.163263,0.047001,0.039330,0.112222,0.047872,0.036809,0.274459,,,
54,0.450000,0.045844,0.037187,0.187022,0.047891,0.038638,0.067840,0.043902,0.035902,0.231327,0.048567,0.039238,0.163255,0.046991,0.039334,0.112218,0.047867,0.036819,0.274460,,,
55,0.458333,0.045839,0.037149,0.186945,0.047895,0.038647,0.067834,0.043904,0.035903,0.231323,0.048568,0.039235,0.163255,0.046997,0.039336,0.112220,0.047873,0.036818,0.274459,,,
56,0.466667,0.045852,0.037184,0.187024,0.047894,0.038642,0.067834,0.043905,0.035905,0.231325,0.048573,0.039234,0.163257,0.046995,0.039341,0.112217,0.047870,0.036809,0.274451,,,
57,0.475000,0.045853,0.037183,0.187026,0.047899,0.038642,0.067829,0.043910,0.035907,0.231324,0.048573,0.039244,0.163259,0.047003,0.039334,0.112221,0.047875,0.036811,0.274454,,,
58,0.483333,0.045852,0.037186,0.187020,0.047900,0.038645,0.067832,0.043912,0.035909,0.231326,0.048577,0.039242,0.163258,0.047007,0.039342,0.112217,0.047878,0.036823,0.274460,,,
59,0.491667,0.045860,0.037189,0.187026,0.047905,0.038646,0.067837,0.043912,0.035904,0.231323,0.048578,0.039249,0.163259,0.047007,0.039336,0.112222,0.047876,0.036814,0.274455,,,
60,0.500000,0.045853,0.037189,0.187027,0.047905,0.038636,0.067834,0.043913,0.035902,0.231324,0.048580,0.039237,0.163260,0.047003,0.039340,0.112220,0.047885,0.036820,0.274460,,,
61,0.508333,0.045854,0.037187,0.187029,0.047904,0.038646,0.067833,0.043913,0.035901,0.231327,0.048578,0.039241,0.163259,0.047002,0.039341,0.112224,0.047877,0.036823,0.274458,,,
62,0.516667,0.045853,0.037188,0.187028,0.047903,0.038646,0.067832,0.043906,0.035898,0.231322,0.048575,0.039235,0.163255,0.047003,0.039336,0.112219,0.047872,0.036809,0.274453,,,
63,0.525000,0.045848,0.037179,0.187024,0.047898,0.038648,0.067835,0.043909,0.035902,0.231322,0.048570,0.039235,0.163254,0.047003,0.039422,0.112315,0.047874,0.036823,0.274460,,,
64,0.533333,0.045852,0.037179,0.187021,0.047900,0.038639,0.067835,0.043907,0.035897,0.231325,0.048569,0.039230,0.163256,0.047002,0.039337,0.112215,0.047875,0.036814,0.274454,,,
65,0.541667,0.045850,0.037185,0.187027,0.047899,0.038641,0.067829,0.043910,0.035904,0.231322,0.048572,0.039231,0.163250,0.047000,0.039337,0.112216,0.047875,0.036815,0.274454,,,
66,0.550000,0.045849,0.037182,0.187026,0.047897,0.038646,0.067830,0.043911,0.035903,0.231323,0.048571,0.039237,0.163254,0.046999,0.039336,0.112220,0.047877,0.036811,0.274451,,,
67,0.558333,0.045853,0.037188,0.187024,0.047904,0.038643,0.067832,0.043910,0.035900,0.231323,0.048574,0.039237,0.163254,0.047001,0.039337,0.112214,0.047876,0.036816,0.274454,,,
68,0.566667,0.045855,0.037189,0.187027,0.047903,0.038642,0.067831,0.043908,0.035898,0.231323,0.048575,0.039238,0.163257,0.047003,0.039334,0.112216,0.047877,0.036815,0.274454,,,
69,0.575000,0.045851,0.037185,0.187024,0.047900,0.038647,0.067836,0.043911,0.035907,0.231327,0.048573,0.039241,0.163255,0.047005,0.039338,0.112219,0.047877,0.036811,0.274457,,,
70,0.583333,0.045852,0.037181,0.187024,0.047903,0.038647,0.067835,0.043912,0.035902,0.231326,0.048578,0.039241,0.163262,0.047005,0.039334,0.112217,0.047878,0.036812,0.274455,,,
71,0.591667,0.045851,0.037185,0.187025,0.047902,0.038640,0.067836,0.043908,0.035906,0.231327,0.048579,0.039241,0.163258,0.047001,0.039338,0.112221,0.047874,0.036812,0.274455,,,
72,0.600000,0.045856,0.037188,0.187028,0.047900,0.038639,0.067839,0.043914,0.035904,0.231330,0.048577,0.039240,0.163265,0.047006,0.039338,0.112221,0.047878,0.036814,0.274460,,,
73,0.608333,0.045852,0.037190,0.187033,0.047902,0.038643,0.067839,0.043910,0.035907,0.231332,0.048574,0.039243,0.163260,0.047005,0.039342,0.112222,0.047882,0.036830,0.274462,,,
74,0.616667,0.045855,0.037190,0.187027,0.047899,0.038645,0.067841,0.043909,0.035904,0.231330,0.048576,0.039242,0.163259,0.047003,0.039341,0.112226,0.047877,0.036822,0.274465,,,
75,0.625000,0.045854,0.037192,0.187031,0.047903,0.038644,0.067840,0.043911,0.035910,0.231330,0.048572,0.039237,0.163260,0.047000,0.039344,0.112223,0.047879,0.036825,0.274463,,,
76,0.633333,0.045852,0.037183,0.187029,0.047901,0.038647,0.067836,0.043909,0.035903,0.231330,0.048574,0.039235,0.163257,0.047004,0.039335,0.112228,0.047875,0.036821,0.274461,,,
77,0.641667,0.045849,0.037186,0.187024,0.047897,0.038639,0.067840,0.043905,0.035904,0.231330,0.048572,0.039237,0.163260,0.046999,0.039338,0.112223,0.047878,0.036825,0.274464,,,
78,0.650000,0.045844,0.037185,0.187025,0.047899,0.038638,0.067839,0.043906,0.035904,0.231327,0.048572,0.039238,0.163261,0.047002,0.039342,0.112226,0.047871,0.036818,0.274456,,,
79,0.658333,0.045848,0.037192,0.187029,0.047899,0.038642,0.067840,0.043905,0.035900,0.231324,0.048568,0.039239,0.163257,0.047004,0.039428,0.112318,0.047874,0.036818,0.274457,,,
80,0.666667,0.045851,0.037189,0.187026,0.047899,0.038639,0.067836,0.043909,0.035906,0.231324,0.048571,0.039237,0.163258,0.047005,0.039418,0.112309,0.047877,0.036810,0.274454,,,
81,0.675000,0.045852,0.037184,0.187024,0.047901,0.038640,0.067835,0.043911,0.035902,0.231328,0.048578,0.039240,0.163257,0.047005,0.039349,0.112223,0.047874,0.036814,0.274454,,,
82,0.683333,0.045843,0.037149,0.186947,0.047909,0.038637,0.067838,0.043911,0.035904,0.231326,0.048575,0.039242,0.163257,0.047000,0.039336,0.112216,0.047880,0.036819,0.274458,,,
83,0.691667,0.045854,0.037185,0.187030,0.047906,0.038638,0.067834,0.043911,0.035906,0.231330,0.048578,0.039243,0.163256,0.047007,0.039341,0.112231,0.047881,0.036819,0.274457,,,
84,0.700000,0.045853,0.037192,0.187029,0.047906,0.038644,0.067839,0.043913,0.035903,0.231330,0.048581,0.039245,0.163260,0.047009,0.039336,0.112224,0.047882,0.036821,0.274457,,,
85,0.708333,0.045858,0.037188,0.187031,0.047911,0.038632,0.067840,0.043916,0.035904,0.231333,0.048579,0.039245,0.163261,0.047010,0.039339,0.112223,0.047883,0.036825,0.274461,,,
86,0.716667,0.045856,0.037186,0.187027,0.047904,0.038947,0.067756,0.043915,0.035909,0.231327,0.048579,0.039236,0.163261,0.047005,0.039337,0.112225,0.047879,0.036817,0.274461,,,
87,0.725000,0.045854,0.037190,0.187030,0.047906,0.038644,0.067833,0.043911,0.035900,0.231327,0.048575,0.039241,0.163257,0.047007,0.039334,0.112217,0.047880,0.036822,0.274459,,,
88,0.733333,0.045852,0.037186,0.187020,0.047904,0.038645,0.067830,0.043908,0.035898,0.231325,0.048575,0.039238,0.163259,0.047006,0.039416,0.112314,0.047877,0.036812,0.274450,,,
89,0.741667,0.045850,0.037190,0.187023,0.047899,0.038645,0.067834,0.043907,0.035903,0.231322,0.048570,0.039236,0.163254,0.047002,0.039334,0.112220,0.047868,0.036817,0.274457,,,
90,0.750000,0.045849,0.037180,0.187020,0.047898,0.038642,0.067832,0.043907,0.035899,0.231319,0.048571,0.039237,0.163256,0.047002,0.039413,0.112307,0.047869,0.036809,0.274448,,,
91,0.758333,0.045849,0.037183,0.187021,0.047895,0.038642,0.067832,0.043909,0.035904,0.231323,0.048571,0.039238,0.163259,0.046999,0.039338,0.112221,0.047869,0.036808,0.274450,,,
92,0.766667,0.045845,0.037177,0.187021,0.047898,0.038637,0.067831,0.043908,0.035900,0.231320,0.048572,0.039235,0.163257,0.046997,0.039330,0.112219,0.047874,0.036806,0.274449,,,
93,0.775000,0.045845,0.037181,0.187026,0.047900,0.038644,0.067840,0.043907,0.035901,0.231331,0.048572,0.039233,0.163259,0.047002,0.039333,0.112223,0.047870,0.036807,0.274450,,,
94,0.783333,0.045855,0.037193,0.187032,0.047901,0.038645,0.067841,0.043908,0.035909,0.231329,0.048572,0.039235,0.163259,0.047004,0.039431,0.112316,0.047879,0.036826,0.274464,,,
95,0.791667,0.045850,0.037192,0.187029,0.047903,0.038643,0.067840,0.043906,0.035903,0.231326,0.048575,0.039238,0.163266,0.047006,0.039338,0.112222,0.047876,0.036815,0.274456,,,
96,0.800000,0.045848,0.037185,0.187024,0.047906,0.038639,0.067839,0.043910,0.035908,0.231329,0.048578,0.039244,0.163260,0.047007,0.039342,0.112225,0.047879,0.036824,0.274457,,,
97,0.808333,0.045849,0.037186,0.187023,0.047903,0.038650,0.067835,0.043910,0.035902,0.231327,0.048571,0.039237,0.163261,0.047004,0.039340,0.112216,0.047879,0.036817,0.274460,,,
98,0.816667,0.045853,0.037192,0.187031,0.047898,0.038642,0.067835,0.043908,0.035908,0.231325,0.048577,0.039241,0.163261,0.047005,0.039332,0.112220,0.047876,0.036817,0.274456,,,
99,0.825000,0.045844,0.037180,0.187019,0.047902,0.038647,0.067836,0.043905,0.035904,0.231326,0.048573,0.039243,0.163260,0.047005,0.039328,0.112217,0.047869,0.036804,0.274445,,,
100,0.833333,0.045850,0.037191,0.187026,0.047902,0.038641,0.067837,0.043909,0.035904,0.231320,0.048571,0.039238,0.163259,0.047000,0.039333,0.112221,0.047871,0.036815,0.274456,,,
101,0.841667,0.045847,0.037186,0.187025,0.047900,0.038639,0.067831,0.043907,0.035899,0.231320,0.048571,0.039231,0.163253,0.047001,0.039330,0.112219,0.047868,0.036807,0.274442,,,
102,0.850000,0.045840,0.037178,0.187020,0.047894,0.038643,0.067833,0.043904,0.035904,0.231324,0.048569,0.039239,0.163253,0.046998,0.039330,0.112218,0.047875,0.036808,0.274454,,,
103,0.858333,0.045853,0.037190,0.187019,0.047903,0.038642,0.067832,0.043909,0.035902,0.231324,0.048573,0.039237,0.163252,0.047002,0.039334,0.112215,0.047877,0.036818,0.274455,,,
