Format Version,1.21,Take Name,I1L_3_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 12.15.17.692 AM,Total Frames in Take,239,Total Exported Frames,239,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:205,Unlabeled:205,Unlabeled:205,Unlabeled:216,Unlabeled:216,Unlabeled:216,Unlabeled:218,Unlabeled:218,Unlabeled:218
,,"8392B20CF49E3570CD","8392B20CF49E3570CD","8392B20CF49E3570CD","8392B20CF49E3570D8","8392B20CF49E3570D8","8392B20CF49E3570D8","8392B20CF49E3570DA","8392B20CF49E3570DA","8392B20CF49E3570DA"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
162,1.350000,-0.162551,0.024584,0.091589,-0.122714,0.025444,0.127506,-0.155087,0.026058,0.170316
163,1.358333,-0.162503,0.024599,0.091607,-0.122716,0.025444,0.127503,-0.155089,0.026059,0.170316
164,1.366667,-0.162552,0.024581,0.091585,-0.122723,0.025446,0.127506,-0.155089,0.026056,0.170318
165,1.375000,-0.162550,0.024581,0.091587,-0.122718,0.025448,0.127506,-0.155089,0.026055,0.170317
166,1.383333,-0.162551,0.024583,0.091591,-0.122721,0.025443,0.127506,-0.155089,0.026056,0.170318
167,1.391667,-0.162507,0.024597,0.091611,-0.122717,0.025443,0.127504,-0.155086,0.026055,0.170317
168,1.400000,-0.162501,0.024597,0.091613,-0.122720,0.025441,0.127510,-0.155086,0.026059,0.170319
169,1.408333,-0.162547,0.024586,0.091589,-0.122717,0.025443,0.127504,-0.155086,0.026056,0.170321
170,1.416667,-0.162543,0.024585,0.091589,-0.122719,0.025450,0.127505,-0.155084,0.026059,0.170321
171,1.425000,-0.162506,0.024593,0.091607,-0.122717,0.025448,0.127505,-0.155085,0.026057,0.170319
172,1.433333,-0.162547,0.024590,0.091591,-0.122721,0.025444,0.127506,-0.155086,0.026055,0.170320
173,1.441667,-0.162548,0.024589,0.091587,-0.122721,0.025441,0.127505,-0.155086,0.026059,0.170318
174,1.450000,-0.162551,0.024585,0.091590,-0.122719,0.025446,0.127507,-0.155088,0.026055,0.170318
175,1.458333,-0.162551,0.024586,0.091590,-0.122718,0.025442,0.127505,-0.155083,0.026056,0.170319
176,1.466667,-0.162509,0.024594,0.091610,-0.122720,0.025446,0.127509,-0.155085,0.026058,0.170320
177,1.475000,-0.162549,0.024586,0.091588,-0.122719,0.025443,0.127502,-0.155083,0.026059,0.170324
178,1.483333,-0.162502,0.024597,0.091611,-0.122721,0.025443,0.127509,-0.155078,0.026060,0.170324
179,1.491667,-0.162546,0.024583,0.091588,-0.122720,0.025447,0.127506,-0.155080,0.026059,0.170323
180,1.500000,-0.162505,0.024593,0.091612,-0.122719,0.025447,0.127506,-0.155077,0.026059,0.170321
181,1.508333,-0.162505,0.024598,0.091609,-0.122718,0.025446,0.127503,-0.155078,0.026059,0.170324
182,1.516667,-0.162546,0.024580,0.091586,-0.122719,0.025451,0.127505,-0.155080,0.026064,0.170324
183,1.525000,-0.162504,0.024595,0.091607,-0.122718,0.025449,0.127504,-0.155081,0.026056,0.170324
