Format Version,1.21,Take Name,I2R_2.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 01.09.12.210 PM,Total Frames in Take,268,Total Exported Frames,268,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:204,Unlabeled:204,Unlabeled:204,Unlabeled:207,Unlabeled:207,Unlabeled:207,Unlabeled:211,Unlabeled:211,Unlabeled:211
,,"8392B20CF49E3570CC","8392B20CF49E3570CC","8392B20CF49E3570CC","8392B20CF49E3570CF","8392B20CF49E3570CF","8392B20CF49E3570CF","8392B20CF49E3570D3","8392B20CF49E3570D3","8392B20CF49E3570D3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
71,0.591667,-0.145734,0.026479,0.095196,-0.092126,0.024531,0.174698,-0.140227,0.024939,0.149832
72,0.600000,-0.145736,0.026480,0.095193,-0.092126,0.024528,0.174700,-0.140226,0.024938,0.149825
73,0.608333,-0.145736,0.026480,0.095191,-0.092124,0.024535,0.174700,-0.140225,0.024938,0.149824
74,0.616667,-0.145734,0.026479,0.095194,-0.092128,0.024535,0.174702,-0.140224,0.024942,0.149828
75,0.625000,-0.145740,0.026477,0.095191,-0.092128,0.024533,0.174706,-0.140221,0.024943,0.149827
76,0.633333,-0.145736,0.026478,0.095195,-0.092133,0.024535,0.174709,-0.140223,0.024941,0.149828
77,0.641667,-0.145740,0.026479,0.095193,-0.092134,0.024531,0.174712,-0.140222,0.024942,0.149830
78,0.650000,-0.145738,0.026483,0.095191,-0.092138,0.024532,0.174716,-0.140220,0.024936,0.149823
79,0.658333,-0.145741,0.026477,0.095192,-0.092140,0.024531,0.174721,-0.140222,0.024940,0.149826
80,0.666667,-0.145739,0.026480,0.095191,-0.092138,0.024529,0.174719,-0.140219,0.024938,0.149823
81,0.675000,-0.145744,0.026477,0.095194,-0.092140,0.024532,0.174722,-0.140220,0.024940,0.149823
82,0.683333,-0.145745,0.026479,0.095195,-0.092139,0.024533,0.174723,-0.140219,0.024939,0.149822
83,0.691667,-0.145749,0.026477,0.095194,-0.092141,0.024534,0.174726,-0.140219,0.024942,0.149824
84,0.700000,-0.145746,0.026477,0.095195,-0.092143,0.024534,0.174732,-0.140219,0.024941,0.149824
85,0.708333,-0.145746,0.026480,0.095198,-0.092148,0.024530,0.174732,-0.140216,0.024937,0.149823
86,0.716667,-0.145744,0.026483,0.095195,-0.092150,0.024535,0.174736,-0.140216,0.024940,0.149825
87,0.725000,-0.145744,0.026483,0.095197,-0.092147,0.024533,0.174738,-0.140216,0.024940,0.149821
88,0.733333,-0.145749,0.026481,0.095194,-0.092147,0.024532,0.174738,-0.140215,0.024940,0.149820
89,0.741667,-0.145751,0.026477,0.095193,-0.092150,0.024535,0.174739,-0.140217,0.024943,0.149822
90,0.750000,-0.145754,0.026478,0.095196,-0.092155,0.024532,0.174744,-0.140215,0.024939,0.149819
91,0.758333,-0.145750,0.026477,0.095197,-0.092155,0.024531,0.174746,-0.140214,0.024942,0.149819
92,0.766667,-0.145753,0.026473,0.095195,-0.092153,0.024532,0.174754,-0.140215,0.024939,0.149823
93,0.775000,-0.145748,0.026482,0.095198,-0.092155,0.024534,0.174755,-0.140214,0.024941,0.149824
94,0.783333,-0.145752,0.026476,0.095196,-0.092157,0.024536,0.174758,-0.140210,0.024943,0.149825
95,0.791667,-0.145750,0.026472,0.095195,-0.092160,0.024534,0.174756,-0.140206,0.024942,0.149818
96,0.800000,-0.145751,0.026483,0.095199,-0.092159,0.024531,0.174759,-0.140211,0.024939,0.149821
97,0.808333,-0.145752,0.026480,0.095196,-0.092160,0.024534,0.174760,-0.140209,0.024946,0.149821
98,0.816667,-0.145757,0.026479,0.095194,-0.092162,0.024535,0.174764,-0.140210,0.024943,0.149821
99,0.825000,-0.145755,0.026482,0.095201,-0.092163,0.024533,0.174764,-0.140207,0.024942,0.149817
100,0.833333,-0.145759,0.026479,0.095197,-0.092166,0.024528,0.174770,-0.140208,0.024948,0.149821
101,0.841667,-0.145760,0.026479,0.095197,-0.092167,0.024531,0.174771,-0.140207,0.024941,0.149818
102,0.850000,-0.145757,0.026478,0.095200,-0.092168,0.024536,0.174775,-0.140205,0.024943,0.149823
103,0.858333,-0.145759,0.026481,0.095200,-0.092169,0.024534,0.174776,-0.140205,0.024946,0.149816
104,0.866667,-0.145762,0.026479,0.095198,-0.092170,0.024535,0.174781,-0.140208,0.024940,0.149820
105,0.875000,-0.145761,0.026483,0.095199,-0.092172,0.024535,0.174781,-0.140204,0.024940,0.149818
106,0.883333,-0.145761,0.026478,0.095199,-0.092174,0.024534,0.174784,-0.140205,0.024942,0.149822
107,0.891667,-0.145763,0.026476,0.095195,-0.092174,0.024537,0.174785,-0.140204,0.024941,0.149819
108,0.900000,-0.145764,0.026476,0.095199,-0.092176,0.024535,0.174790,-0.140200,0.024942,0.149818
109,0.908333,-0.145765,0.026481,0.095199,-0.092174,0.024536,0.174791,-0.140202,0.024944,0.149817
110,0.916667,-0.145763,0.026480,0.095200,-0.092177,0.024539,0.174791,-0.140201,0.024946,0.149820
111,0.925000,-0.145764,0.026479,0.095200,-0.092180,0.024539,0.174797,-0.140204,0.024946,0.149818
112,0.933333,-0.145769,0.026476,0.095198,-0.092182,0.024536,0.174800,-0.140200,0.024942,0.149814
113,0.941667,-0.145771,0.026480,0.095201,-0.092184,0.024537,0.174800,-0.140200,0.024945,0.149818
114,0.950000,-0.145768,0.026478,0.095199,-0.092182,0.024542,0.174805,-0.140202,0.024944,0.149819
115,0.958333,-0.145769,0.026484,0.095200,-0.092183,0.024537,0.174808,-0.140200,0.024940,0.149816
116,0.966667,-0.145767,0.026475,0.095200,-0.092187,0.024538,0.174811,-0.140201,0.024944,0.149817
117,0.975000,-0.145769,0.026479,0.095201,-0.092187,0.024540,0.174809,-0.140197,0.024943,0.149816
118,0.983333,-0.145768,0.026483,0.095202,-0.092191,0.024539,0.174813,-0.140198,0.024942,0.149814
119,0.991667,-0.145771,0.026477,0.095202,-0.092193,0.024536,0.174817,-0.140196,0.024944,0.149818
120,1.000000,-0.145771,0.026482,0.095203,-0.092190,0.024536,0.174819,-0.140198,0.024942,0.149814
121,1.008333,-0.145779,0.026479,0.095202,-0.092196,0.024536,0.174821,-0.140199,0.024944,0.149813
122,1.016667,-0.145774,0.026483,0.095201,-0.092196,0.024538,0.174822,-0.140194,0.024945,0.149815
123,1.025000,-0.145775,0.026481,0.095201,-0.092196,0.024540,0.174827,-0.140193,0.024946,0.149817
124,1.033333,-0.145773,0.026488,0.095204,-0.092196,0.024538,0.174828,-0.140194,0.024948,0.149816
125,1.041667,-0.145774,0.026477,0.095200,-0.092198,0.024537,0.174831,-0.140191,0.024942,0.149812
126,1.050000,-0.145780,0.026478,0.095200,-0.092201,0.024535,0.174833,-0.140192,0.024943,0.149813
127,1.058333,-0.145778,0.026479,0.095200,-0.092198,0.024539,0.174835,-0.140192,0.024946,0.149809
128,1.066667,-0.145780,0.026480,0.095203,-0.092202,0.024534,0.174837,-0.140191,0.024946,0.149813
129,1.075000,-0.145782,0.026477,0.095203,-0.092207,0.024536,0.174843,-0.140190,0.024946,0.149815
130,1.083333,-0.145778,0.026480,0.095200,-0.092204,0.024536,0.174843,-0.140189,0.024945,0.149813
131,1.091667,-0.145783,0.026478,0.095201,-0.092205,0.024537,0.174844,-0.140188,0.024950,0.149811
132,1.100000,-0.145784,0.026480,0.095199,-0.092206,0.024540,0.174846,-0.140189,0.024946,0.149811
133,1.108333,-0.145778,0.026489,0.095205,-0.092204,0.024539,0.174851,-0.140188,0.024946,0.149811
134,1.116667,-0.145780,0.026481,0.095203,-0.092207,0.024541,0.174851,-0.140188,0.024945,0.149808
135,1.125000,-0.145783,0.026482,0.095204,-0.092211,0.024539,0.174855,-0.140187,0.024946,0.149811
136,1.133333,-0.145784,0.026481,0.095206,-0.092213,0.024536,0.174858,-0.140186,0.024945,0.149809
137,1.141667,-0.145784,0.026484,0.095203,-0.092215,0.024539,0.174859,-0.140185,0.024946,0.149806
138,1.150000,-0.145790,0.026482,0.095206,-0.092215,0.024540,0.174863,-0.140183,0.024948,0.149811
139,1.158333,-0.145786,0.026484,0.095202,-0.092217,0.024536,0.174864,-0.140188,0.024942,0.149811
140,1.166667,-0.145789,0.026487,0.095206,-0.092218,0.024538,0.174865,-0.140183,0.024944,0.149808
141,1.175000,-0.145790,0.026478,0.095203,-0.092218,0.024541,0.174869,-0.140184,0.024948,0.149808
142,1.183333,-0.145791,0.026486,0.095204,-0.092219,0.024538,0.174870,-0.140181,0.024948,0.149811
143,1.191667,-0.145792,0.026480,0.095204,-0.092222,0.024536,0.174874,-0.140179,0.024952,0.149810
144,1.200000,-0.145790,0.026484,0.095206,-0.092226,0.024536,0.174877,-0.140181,0.024942,0.149803
145,1.208333,-0.145793,0.026485,0.095206,-0.092223,0.024539,0.174879,-0.140181,0.024945,0.149805
146,1.216667,-0.145794,0.026480,0.095205,-0.092225,0.024540,0.174882,-0.140178,0.024945,0.149812
147,1.225000,-0.145795,0.026481,0.095206,-0.092225,0.024542,0.174885,-0.140179,0.024947,0.149807
148,1.233333,-0.145794,0.026485,0.095207,-0.092228,0.024540,0.174886,-0.140177,0.024946,0.149809
149,1.241667,-0.145795,0.026485,0.095206,-0.092226,0.024540,0.174887,-0.140176,0.024946,0.149810
150,1.250000,-0.145796,0.026482,0.095206,-0.092227,0.024543,0.174890,-0.140178,0.024947,0.149808
151,1.258333,-0.145800,0.026475,0.095205,-0.092231,0.024541,0.174891,-0.140178,0.024947,0.149806
152,1.266667,-0.145800,0.026481,0.095208,-0.092231,0.024540,0.174894,-0.140172,0.024949,0.149808
153,1.275000,-0.145797,0.026481,0.095209,-0.092232,0.024540,0.174897,-0.140176,0.024947,0.149809
154,1.283333,-0.145800,0.026485,0.095205,-0.092236,0.024540,0.174899,-0.140173,0.024951,0.149809
155,1.291667,-0.145806,0.026481,0.095204,-0.092235,0.024541,0.174901,-0.140174,0.024949,0.149805
156,1.300000,-0.145798,0.026486,0.095206,-0.092239,0.024541,0.174906,-0.140172,0.024950,0.149805
157,1.308333,-0.145799,0.026482,0.095209,-0.092240,0.024545,0.174910,-0.140170,0.024950,0.149804
158,1.316667,-0.145798,0.026487,0.095209,-0.092241,0.024542,0.174908,-0.140174,0.024945,0.149808
159,1.325000,-0.145802,0.026484,0.095205,-0.092242,0.024542,0.174911,-0.140168,0.024953,0.149808
160,1.333333,-0.145800,0.026485,0.095211,-0.092245,0.024542,0.174917,-0.140169,0.024949,0.149803
161,1.341667,-0.145803,0.026483,0.095207,-0.092245,0.024544,0.174915,-0.140170,0.024947,0.149804
162,1.350000,-0.145805,0.026483,0.095206,-0.092246,0.024545,0.174917,-0.140168,0.024950,0.149807
163,1.358333,-0.145806,0.026483,0.095208,-0.092248,0.024540,0.174919,-0.140166,0.024954,0.149802
164,1.366667,-0.145804,0.026488,0.095208,-0.092250,0.024541,0.174922,-0.140166,0.024954,0.149802
165,1.375000,-0.145811,0.026486,0.095207,-0.092250,0.024541,0.174925,-0.140170,0.024947,0.149800
166,1.383333,-0.145809,0.026486,0.095208,-0.092252,0.024543,0.174930,-0.140166,0.024949,0.149804
