Format Version,1.21,Take Name,I1L_3.0_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-02 02.18.47.432 PM,Total Frames in Take,165,Total Exported Frames,165,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:160,Unlabeled:160,Unlabeled:160,Unlabeled:170,Unlabeled:170,Unlabeled:170,Unlabeled:172,Unlabeled:172,Unlabeled:172
,,"8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AC","8392B20CF49E3570AC","8392B20CF49E3570AC"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.094522,0.024482,0.098091,0.091801,0.025547,0.179010,0.128052,0.024643,0.139609
1,0.008333,0.094518,0.024484,0.098093,0.091804,0.025544,0.179014,0.128054,0.024642,0.139606
2,0.016667,0.094522,0.024490,0.098098,0.091806,0.025545,0.179015,0.128054,0.024643,0.139605
3,0.025000,0.094522,0.024485,0.098094,0.091808,0.025549,0.179022,0.128052,0.024645,0.139605
4,0.033333,0.094520,0.024477,0.098096,0.091814,0.025548,0.179025,0.128053,0.024646,0.139611
5,0.041667,0.094522,0.024480,0.098098,0.091815,0.025548,0.179027,0.128047,0.024640,0.139610
6,0.050000,0.094520,0.024482,0.098094,0.091820,0.025546,0.179034,0.128046,0.024638,0.139608
7,0.058333,0.094524,0.024486,0.098095,0.091819,0.025551,0.179036,0.128045,0.024641,0.139609
8,0.066667,0.094521,0.024484,0.098097,0.091821,0.025546,0.179037,0.128047,0.024638,0.139609
9,0.075000,0.094528,0.024483,0.098096,0.091825,0.025545,0.179037,0.128049,0.024641,0.139610
10,0.083333,0.094522,0.024488,0.098093,0.091832,0.025550,0.179039,0.128044,0.024639,0.139610
11,0.091667,0.094526,0.024486,0.098098,0.091835,0.025552,0.179044,0.128046,0.024642,0.139604
12,0.100000,0.094524,0.024481,0.098091,0.091837,0.025551,0.179052,0.128044,0.024642,0.139609
13,0.108333,0.094526,0.024487,0.098096,0.091841,0.025551,0.179056,0.128043,0.024640,0.139608
14,0.116667,0.094528,0.024484,0.098096,0.091842,0.025551,0.179057,0.128044,0.024640,0.139609
15,0.125000,0.094524,0.024484,0.098093,0.091841,0.025551,0.179062,0.128039,0.024638,0.139611
16,0.133333,0.094527,0.024487,0.098098,0.091848,0.025553,0.179061,0.128039,0.024641,0.139608
17,0.141667,0.094525,0.024478,0.098093,0.091854,0.025552,0.179060,0.128043,0.024639,0.139606
18,0.150000,0.094526,0.024487,0.098092,0.091854,0.025551,0.179065,0.128040,0.024642,0.139609
19,0.158333,0.094522,0.024483,0.098093,0.091857,0.025551,0.179072,0.128038,0.024643,0.139608
20,0.166667,0.094528,0.024487,0.098090,0.091861,0.025552,0.179072,0.128037,0.024636,0.139607
21,0.175000,0.094529,0.024487,0.098090,0.091866,0.025553,0.179076,0.128042,0.024638,0.139609
22,0.183333,0.094532,0.024476,0.098090,0.091867,0.025556,0.179080,0.128039,0.024640,0.139608
