Format Version,1.21,Take Name,I1_0_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 11.15.35.789 AM,Total Frames in Take,298,Total Exported Frames,298,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.087386,0.024065,0.180321,-0.087019,0.025222,0.132096,-0.083516,0.023845,0.228651
1,0.008333,-0.087393,0.024066,0.180323,-0.087017,0.025218,0.132090,-0.083517,0.023842,0.228651
2,0.016667,-0.087389,0.024068,0.180318,-0.087019,0.025216,0.132086,-0.083514,0.023841,0.228647
3,0.025000,-0.087389,0.024067,0.180319,-0.087016,0.025221,0.132086,-0.083516,0.023841,0.228649
4,0.033333,-0.087387,0.024064,0.180321,-0.087016,0.025217,0.132083,-0.083514,0.023844,0.228650
5,0.041667,-0.087385,0.024068,0.180319,-0.087015,0.025221,0.132085,-0.083511,0.023842,0.228647
6,0.050000,-0.087383,0.024069,0.180319,-0.087009,0.025216,0.132086,-0.083510,0.023841,0.228646
7,0.058333,-0.087383,0.024066,0.180322,-0.087009,0.025218,0.132091,-0.083504,0.023843,0.228647
8,0.066667,-0.087377,0.024065,0.180319,-0.087008,0.025222,0.132089,-0.083505,0.023843,0.228650
9,0.075000,-0.087378,0.024067,0.180321,-0.087009,0.025218,0.132086,-0.083504,0.023845,0.228650
10,0.083333,-0.087379,0.024064,0.180323,-0.087009,0.025217,0.132087,-0.083502,0.023841,0.228651
11,0.091667,-0.087382,0.024070,0.180321,-0.087010,0.025216,0.132093,-0.083503,0.023840,0.228651
12,0.100000,-0.087378,0.024067,0.180321,-0.087008,0.025220,0.132091,-0.083507,0.023845,0.228652
13,0.108333,-0.087384,0.024066,0.180322,-0.087017,0.025214,0.132090,-0.083512,0.023841,0.228652
14,0.116667,-0.087387,0.024066,0.180324,-0.087019,0.025219,0.132092,-0.083514,0.023842,0.228651
15,0.125000,-0.087387,0.024069,0.180322,-0.087016,0.025221,0.132090,-0.083514,0.023841,0.228649
16,0.133333,-0.087386,0.024070,0.180321,-0.087021,0.025219,0.132090,-0.083511,0.023843,0.228654
17,0.141667,-0.087389,0.024062,0.180325,-0.087019,0.025219,0.132091,-0.083516,0.023841,0.228650
