Format Version,1.21,Take Name,E2R_2.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 11.03.28.806 AM,Total Frames in Take,321,Total Exported Frames,321,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:106,Unlabeled:106,Unlabeled:106,Unlabeled:109,Unlabeled:109,Unlabeled:109,Unlabeled:110,Unlabeled:110,Unlabeled:110
,,"8392B20CF49E35706A","8392B20CF49E35706A","8392B20CF49E35706A","8392B20CF49E35706D","8392B20CF49E35706D","8392B20CF49E35706D","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706E"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.046288,0.025102,0.099418,-0.040916,0.026196,0.160622,0.007011,0.026289,0.200213
1,0.008333,-0.046286,0.025099,0.099416,-0.040916,0.026198,0.160623,0.007010,0.026292,0.200214
2,0.016667,-0.046282,0.025103,0.099417,-0.040914,0.026200,0.160622,0.007008,0.026295,0.200212
3,0.025000,-0.046281,0.025105,0.099417,-0.040916,0.026197,0.160621,0.007009,0.026292,0.200213
4,0.033333,-0.046311,0.025352,0.099456,-0.040915,0.026196,0.160623,0.007008,0.026287,0.200212
5,0.041667,-0.046311,0.025355,0.099456,-0.040914,0.026200,0.160623,0.007007,0.026293,0.200211
6,0.050000,-0.046288,0.025097,0.099418,-0.040915,0.026196,0.160619,0.007006,0.026287,0.200211
7,0.058333,-0.046288,0.025101,0.099418,-0.040916,0.026196,0.160621,0.007008,0.026292,0.200210
8,0.066667,-0.046287,0.025095,0.099414,-0.040917,0.026199,0.160621,0.007006,0.026285,0.200208
9,0.075000,-0.046286,0.025107,0.099420,-0.040912,0.026198,0.160619,0.007007,0.026289,0.200208
10,0.083333,-0.046284,0.025100,0.099417,-0.040913,0.026193,0.160620,0.007007,0.026289,0.200209
11,0.091667,-0.046286,0.025096,0.099422,-0.040914,0.026197,0.160623,0.007009,0.026288,0.200213
12,0.100000,-0.046284,0.025101,0.099421,-0.040912,0.026199,0.160624,0.007006,0.026285,0.200208
13,0.108333,-0.046305,0.025360,0.099458,-0.040908,0.026198,0.160622,0.007005,0.026286,0.200210
14,0.116667,-0.046309,0.025357,0.099458,-0.040912,0.026193,0.160617,0.007006,0.026286,0.200209
15,0.125000,-0.046283,0.025098,0.099416,-0.040913,0.026193,0.160620,0.007006,0.026287,0.200208
16,0.133333,-0.046309,0.025354,0.099454,-0.040909,0.026196,0.160618,0.007008,0.026286,0.200200
17,0.141667,-0.046285,0.025100,0.099420,-0.040911,0.026195,0.160617,0.007008,0.026284,0.200206
18,0.150000,-0.046283,0.025098,0.099422,-0.040909,0.026194,0.160620,0.007011,0.026288,0.200206
