Format Version,1.21,Take Name,I2L_2_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 12.51.08.716 AM,Total Frames in Take,246,Total Exported Frames,246,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:117,Unlabeled:117,Unlabeled:117,Unlabeled:118,Unlabeled:118,Unlabeled:118,Unlabeled:119,Unlabeled:119,Unlabeled:119
,,"8392B20CF49E357075","8392B20CF49E357075","8392B20CF49E357075","8392B20CF49E357076","8392B20CF49E357076","8392B20CF49E357076","8392B20CF49E357077","8392B20CF49E357077","8392B20CF49E357077"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.110610,0.026062,0.120285,-0.088138,0.024365,0.219281,-0.092687,0.026788,0.169058
1,0.008333,-0.110610,0.026063,0.120289,-0.088139,0.024365,0.219283,-0.092687,0.026790,0.169063
2,0.016667,-0.110613,0.026061,0.120291,-0.088139,0.024366,0.219285,-0.092685,0.026786,0.169060
3,0.025000,-0.110611,0.026067,0.120289,-0.088143,0.024371,0.219284,-0.092688,0.026784,0.169063
4,0.033333,-0.110610,0.026060,0.120288,-0.088140,0.024365,0.219282,-0.092691,0.026789,0.169058
5,0.041667,-0.110614,0.026062,0.120286,-0.088137,0.024367,0.219282,-0.092694,0.026793,0.169060
6,0.050000,-0.110615,0.026064,0.120284,-0.088142,0.024366,0.219282,-0.092702,0.026784,0.169061
7,0.058333,-0.110616,0.026067,0.120287,-0.088141,0.024363,0.219283,-0.092702,0.026788,0.169064
8,0.066667,-0.110619,0.026065,0.120291,-0.088148,0.024369,0.219286,-0.092709,0.026787,0.169066
9,0.075000,-0.110620,0.026065,0.120290,-0.088149,0.024367,0.219285,-0.092711,0.026793,0.169065
10,0.083333,-0.110621,0.026065,0.120293,-0.088153,0.024365,0.219289,-0.092718,0.026793,0.169068
11,0.091667,-0.110624,0.026064,0.120295,-0.088154,0.024365,0.219288,-0.092721,0.026788,0.169067
12,0.100000,-0.110624,0.026066,0.120292,-0.088151,0.024362,0.219290,-0.092721,0.026794,0.169069
13,0.108333,-0.110627,0.026066,0.120289,-0.088151,0.024363,0.219285,-0.092723,0.026788,0.169067
14,0.116667,-0.110627,0.026065,0.120291,-0.088152,0.024364,0.219289,-0.092723,0.026794,0.169065
15,0.125000,-0.110623,0.026065,0.120292,-0.088151,0.024364,0.219287,-0.092723,0.026791,0.169068
16,0.133333,-0.110623,0.026064,0.120289,-0.088149,0.024368,0.219288,-0.092725,0.026792,0.169071
