Format Version,1.21,Take Name,E2_0_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.52.47.985 AM,Total Frames in Take,175,Total Exported Frames,175,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
50,0.416667,-0.017517,0.024424,0.045369,-0.010568,0.023181,0.095115,-0.006730,0.024705,0.145685
51,0.425000,-0.017515,0.024431,0.045365,-0.010569,0.023181,0.095109,-0.006731,0.024702,0.145684
52,0.433333,-0.017520,0.024430,0.045366,-0.010565,0.023184,0.095108,-0.006732,0.024704,0.145684
53,0.441667,-0.017519,0.024421,0.045364,-0.010566,0.023185,0.095112,-0.006732,0.024704,0.145683
54,0.450000,-0.017522,0.024426,0.045370,-0.010570,0.023183,0.095111,-0.006735,0.024708,0.145686
55,0.458333,-0.017521,0.024422,0.045368,-0.010574,0.023180,0.095113,-0.006735,0.024705,0.145685
56,0.466667,-0.017520,0.024425,0.045364,-0.010572,0.023184,0.095112,-0.006739,0.024700,0.145685
57,0.475000,-0.017524,0.024422,0.045367,-0.010572,0.023183,0.095114,-0.006739,0.024700,0.145686
58,0.483333,-0.017521,0.024423,0.045365,-0.010571,0.023184,0.095114,-0.006738,0.024701,0.145692
59,0.491667,-0.017517,0.024424,0.045367,-0.010573,0.023181,0.095113,-0.006737,0.024704,0.145686
60,0.500000,-0.017515,0.024427,0.045366,-0.010570,0.023181,0.095112,-0.006734,0.024706,0.145688
61,0.508333,-0.017518,0.024428,0.045368,-0.010568,0.023186,0.095115,-0.006728,0.024703,0.145685
62,0.516667,-0.017519,0.024425,0.045368,-0.010566,0.023181,0.095112,-0.006734,0.024703,0.145688
63,0.525000,-0.017518,0.024425,0.045373,-0.010568,0.023181,0.095114,-0.006736,0.024703,0.145689
64,0.533333,-0.017521,0.024426,0.045369,-0.010571,0.023181,0.095117,-0.006733,0.024700,0.145687
65,0.541667,-0.017521,0.024427,0.045368,-0.010571,0.023186,0.095114,-0.006734,0.024701,0.145694
66,0.550000,-0.017526,0.024422,0.045369,-0.010572,0.023182,0.095117,-0.006740,0.024702,0.145687
67,0.558333,-0.017523,0.024422,0.045369,-0.010575,0.023182,0.095116,-0.006737,0.024705,0.145690
