Format Version,1.21,Take Name,E2L_2_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.55.34.296 AM,Total Frames in Take,313,Total Exported Frames,313,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.020188,0.024439,0.042077,0.009588,0.025281,0.092260,0.001921,0.024816,0.151102
1,0.008333,-0.020190,0.024445,0.042083,0.009584,0.025282,0.092261,0.001920,0.024817,0.151100
2,0.016667,-0.020136,0.024548,0.042047,0.009583,0.025286,0.092260,0.001922,0.024818,0.151100
3,0.025000,-0.020155,0.024392,0.042107,0.009583,0.025282,0.092259,0.001918,0.024814,0.151104
4,0.033333,-0.020146,0.024393,0.042102,0.009586,0.025282,0.092260,0.001920,0.024815,0.151103
5,0.041667,-0.020154,0.024391,0.042109,0.009585,0.025283,0.092258,0.001918,0.024814,0.151101
6,0.050000,-0.020189,0.024440,0.042084,0.009584,0.025280,0.092262,0.001918,0.024815,0.151105
7,0.058333,-0.020157,0.024390,0.042108,0.009586,0.025286,0.092262,0.001920,0.024815,0.151104
8,0.066667,-0.020191,0.024443,0.042084,0.009582,0.025284,0.092261,0.001919,0.024814,0.151100
9,0.075000,-0.020152,0.024397,0.042112,0.009583,0.025283,0.092266,0.001921,0.024816,0.151101
10,0.083333,-0.020153,0.024393,0.042105,0.009581,0.025280,0.092262,0.001918,0.024816,0.151105
11,0.091667,-0.020190,0.024444,0.042084,0.009583,0.025285,0.092260,0.001916,0.024818,0.151102
12,0.100000,-0.020193,0.024439,0.042082,0.009581,0.025283,0.092260,0.001920,0.024814,0.151099
13,0.108333,-0.020153,0.024395,0.042110,0.009583,0.025283,0.092260,0.001917,0.024815,0.151101
14,0.116667,-0.020153,0.024400,0.042108,0.009584,0.025283,0.092262,0.001918,0.024816,0.151102
15,0.125000,-0.020150,0.024395,0.042104,0.009580,0.025285,0.092262,0.001917,0.024812,0.151101
16,0.133333,-0.020187,0.024444,0.042082,0.009581,0.025286,0.092264,0.001918,0.024818,0.151104
17,0.141667,-0.020152,0.024396,0.042107,0.009582,0.025284,0.092266,0.001920,0.024816,0.151102
