Format Version,1.21,Take Name,I2Lnew_2.0_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-02 03.43.57.488 PM,Total Frames in Take,164,Total Exported Frames,164,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:113,Unlabeled:113,Unlabeled:113,Unlabeled:117,Unlabeled:117,Unlabeled:117,Unlabeled:119,Unlabeled:119,Unlabeled:119
,,"8392B20CF49E357071","8392B20CF49E357071","8392B20CF49E357071","8392B20CF49E357075","8392B20CF49E357075","8392B20CF49E357075","8392B20CF49E357077","8392B20CF49E357077","8392B20CF49E357077"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.120815,0.024603,0.227662,0.130466,0.024760,0.132343,0.142787,0.025014,0.182158
1,0.008333,0.120817,0.024600,0.227661,0.130467,0.024761,0.132347,0.142788,0.025014,0.182157
2,0.016667,0.120816,0.024600,0.227660,0.130465,0.024756,0.132347,0.142784,0.025017,0.182157
3,0.025000,0.120820,0.024602,0.227664,0.130462,0.024758,0.132347,0.142780,0.025018,0.182157
4,0.033333,0.120817,0.024598,0.227667,0.130460,0.024758,0.132350,0.142780,0.025019,0.182157
5,0.041667,0.120817,0.024598,0.227667,0.130459,0.024755,0.132347,0.142776,0.025016,0.182154
6,0.050000,0.120821,0.024601,0.227664,0.130459,0.024750,0.132349,0.142776,0.025017,0.182153
7,0.058333,0.120822,0.024598,0.227665,0.130460,0.024757,0.132350,0.142775,0.025017,0.182154
8,0.066667,0.120825,0.024602,0.227669,0.130466,0.024760,0.132355,0.142773,0.025018,0.182157
9,0.075000,0.120827,0.024599,0.227666,0.130464,0.024761,0.132353,0.142774,0.025022,0.182157
10,0.083333,0.120829,0.024599,0.227670,0.130460,0.024755,0.132353,0.142768,0.025020,0.182158
11,0.091667,0.120831,0.024599,0.227668,0.130460,0.024756,0.132355,0.142770,0.025013,0.182155
12,0.100000,0.120830,0.024593,0.227673,0.130459,0.024760,0.132356,0.142765,0.025017,0.182157
13,0.108333,0.120829,0.024598,0.227675,0.130460,0.024759,0.132361,0.142763,0.025019,0.182157
14,0.116667,0.120828,0.024597,0.227672,0.130458,0.024758,0.132358,0.142764,0.025020,0.182160
15,0.125000,0.120831,0.024594,0.227671,0.130458,0.024757,0.132358,0.142762,0.025016,0.182155
16,0.133333,0.120832,0.024598,0.227672,0.130461,0.024759,0.132360,0.142760,0.025019,0.182157
17,0.141667,0.120840,0.024595,0.227673,0.130462,0.024760,0.132362,0.142760,0.025016,0.182155
18,0.150000,0.120836,0.024595,0.227674,0.130460,0.024757,0.132361,0.142757,0.025020,0.182155
19,0.158333,0.120836,0.024599,0.227674,0.130462,0.024762,0.132360,0.142756,0.025019,0.182158
20,0.166667,0.120836,0.024598,0.227677,0.130457,0.024759,0.132361,0.142755,0.025017,0.182156
21,0.175000,0.120843,0.024595,0.227673,0.130459,0.024757,0.132359,0.142753,0.025020,0.182154
22,0.183333,0.120843,0.024594,0.227673,0.130458,0.024758,0.132361,0.142754,0.025021,0.182154
23,0.191667,0.120842,0.024589,0.227678,0.130460,0.024758,0.132362,0.142748,0.025019,0.182154
24,0.200000,0.120845,0.024592,0.227678,0.130458,0.024761,0.132365,0.142749,0.025019,0.182156
25,0.208333,0.120845,0.024593,0.227680,0.130455,0.024758,0.132366,0.142747,0.025021,0.182155
26,0.216667,0.120848,0.024589,0.227682,0.130453,0.024758,0.132365,0.142744,0.025021,0.182156
27,0.225000,0.120850,0.024591,0.227681,0.130454,0.024759,0.132365,0.142742,0.025017,0.182157
28,0.233333,0.120851,0.024588,0.227677,0.130454,0.024756,0.132370,0.142741,0.025018,0.182154
29,0.241667,0.120848,0.024589,0.227685,0.130456,0.024759,0.132373,0.142738,0.025023,0.182157
30,0.250000,0.120852,0.024595,0.227684,0.130458,0.024756,0.132367,0.142737,0.025021,0.182158
31,0.258333,0.120853,0.024590,0.227683,0.130454,0.024760,0.132368,0.142734,0.025017,0.182154
32,0.266667,0.120856,0.024589,0.227683,0.130455,0.024756,0.132368,0.142732,0.025020,0.182150
33,0.275000,0.120859,0.024589,0.227678,0.130455,0.024757,0.132372,0.142732,0.025019,0.182153
34,0.283333,0.120859,0.024587,0.227681,0.130454,0.024758,0.132371,0.142731,0.025023,0.182153
35,0.291667,0.120861,0.024592,0.227684,0.130454,0.024756,0.132377,0.142728,0.025018,0.182154
36,0.300000,0.120860,0.024593,0.227687,0.130454,0.024753,0.132375,0.142733,0.025022,0.182154
37,0.308333,0.120862,0.024589,0.227684,0.130455,0.024754,0.132373,0.142728,0.025022,0.182152
38,0.316667,0.120864,0.024585,0.227686,0.130454,0.024757,0.132373,0.142726,0.025019,0.182153
39,0.325000,0.120865,0.024587,0.227686,0.130450,0.024753,0.132372,0.142725,0.025021,0.182156
40,0.333333,0.120865,0.024585,0.227689,0.130455,0.024757,0.132375,0.142718,0.025019,0.182153
41,0.341667,0.120866,0.024585,0.227685,0.130445,0.024750,0.132375,0.142721,0.025023,0.182148
42,0.350000,0.120867,0.024584,0.227688,0.130449,0.024754,0.132375,0.142718,0.025018,0.182152
43,0.358333,0.120870,0.024584,0.227689,0.130449,0.024753,0.132375,0.142718,0.025020,0.182148
44,0.366667,0.120869,0.024586,0.227692,0.130450,0.024752,0.132380,0.142715,0.025018,0.182150
45,0.375000,0.120873,0.024580,0.227689,0.130451,0.024753,0.132382,0.142713,0.025023,0.182151
46,0.383333,0.120873,0.024585,0.227696,0.130448,0.024754,0.132385,0.142711,0.025019,0.182155
47,0.391667,0.120877,0.024585,0.227693,0.130449,0.024753,0.132385,0.142709,0.025022,0.182154
48,0.400000,0.120878,0.024586,0.227693,0.130448,0.024756,0.132383,0.142708,0.025021,0.182154
49,0.408333,0.120875,0.024583,0.227693,0.130449,0.024753,0.132384,0.142704,0.025020,0.182152
50,0.416667,0.120876,0.024580,0.227696,0.130447,0.024754,0.132383,0.142706,0.025018,0.182149
51,0.425000,0.120877,0.024585,0.227693,0.130448,0.024753,0.132384,0.142700,0.025021,0.182151
52,0.433333,0.120879,0.024580,0.227695,0.130447,0.024756,0.132388,0.142700,0.025022,0.182152
53,0.441667,0.120882,0.024583,0.227695,0.130447,0.024753,0.132383,0.142700,0.025020,0.182152
54,0.450000,0.120883,0.024584,0.227696,0.130446,0.024759,0.132389,0.142700,0.025022,0.182151
55,0.458333,0.120886,0.024582,0.227695,0.130446,0.024755,0.132386,0.142699,0.025022,0.182148
56,0.466667,0.120887,0.024580,0.227698,0.130445,0.024756,0.132387,0.142696,0.025020,0.182152
57,0.475000,0.120888,0.024582,0.227701,0.130448,0.024754,0.132391,0.142695,0.025018,0.182152
58,0.483333,0.120887,0.024582,0.227698,0.130446,0.024753,0.132388,0.142691,0.025023,0.182151
59,0.491667,0.120890,0.024582,0.227698,0.130449,0.024757,0.132391,0.142690,0.025022,0.182153
60,0.500000,0.120890,0.024580,0.227702,0.130446,0.024751,0.132392,0.142689,0.025022,0.182152
61,0.508333,0.120893,0.024581,0.227701,0.130445,0.024759,0.132393,0.142688,0.025025,0.182153
62,0.516667,0.120894,0.024580,0.227703,0.130446,0.024753,0.132394,0.142688,0.025022,0.182155
63,0.525000,0.120894,0.024577,0.227703,0.130447,0.024754,0.132395,0.142683,0.025025,0.182151
64,0.533333,0.120895,0.024579,0.227703,0.130443,0.024753,0.132394,0.142680,0.025024,0.182150
65,0.541667,0.120895,0.024577,0.227703,0.130444,0.024756,0.132398,0.142678,0.025021,0.182151
66,0.550000,0.120897,0.024579,0.227705,0.130443,0.024755,0.132396,0.142680,0.025027,0.182153
67,0.558333,0.120899,0.024577,0.227701,0.130440,0.024752,0.132399,0.142677,0.025019,0.182154
68,0.566667,0.120897,0.024576,0.227708,0.130440,0.024751,0.132395,0.142676,0.025027,0.182151
69,0.575000,0.120900,0.024578,0.227708,0.130443,0.024755,0.132402,0.142674,0.025027,0.182152
