Format Version,1.21,Take Name,E1R_2.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.42.35.692 AM,Total Frames in Take,273,Total Exported Frames,273,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103
,,"8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.053948,0.025634,0.191133,-0.045652,0.024671,0.127867,-0.020148,0.025410,0.241067
1,0.008333,-0.053948,0.025635,0.191132,-0.045649,0.024668,0.127870,-0.020143,0.025406,0.241065
2,0.016667,-0.053944,0.025639,0.191131,-0.045648,0.024670,0.127869,-0.020141,0.025409,0.241062
3,0.025000,-0.053943,0.025633,0.191130,-0.045650,0.024667,0.127869,-0.020141,0.025412,0.241067
4,0.033333,-0.053945,0.025636,0.191129,-0.045646,0.024669,0.127868,-0.020144,0.025409,0.241068
5,0.041667,-0.053946,0.025634,0.191131,-0.045648,0.024669,0.127869,-0.020143,0.025411,0.241061
6,0.050000,-0.053944,0.025638,0.191132,-0.045652,0.024668,0.127869,-0.020143,0.025416,0.241066
7,0.058333,-0.053944,0.025635,0.191131,-0.045650,0.024669,0.127870,-0.020145,0.025408,0.241062
8,0.066667,-0.053947,0.025636,0.191131,-0.045651,0.024668,0.127870,-0.020146,0.025409,0.241065
9,0.075000,-0.053947,0.025637,0.191131,-0.045651,0.024667,0.127870,-0.020145,0.025408,0.241069
10,0.083333,-0.053943,0.025635,0.191128,-0.045650,0.024666,0.127869,-0.020145,0.025407,0.241065
11,0.091667,-0.053942,0.025634,0.191131,-0.045649,0.024668,0.127872,-0.020144,0.025410,0.241067
12,0.100000,-0.053942,0.025637,0.191129,-0.045649,0.024666,0.127872,-0.020142,0.025410,0.241064
13,0.108333,-0.053940,0.025639,0.191131,-0.045645,0.024670,0.127869,-0.020138,0.025413,0.241068
14,0.116667,-0.053942,0.025639,0.191132,-0.045648,0.024667,0.127872,-0.020142,0.025409,0.241064
15,0.125000,-0.053941,0.025637,0.191131,-0.045647,0.024668,0.127869,-0.020140,0.025410,0.241063
16,0.133333,-0.053940,0.025643,0.191131,-0.045648,0.024670,0.127874,-0.020142,0.025407,0.241068
17,0.141667,-0.053944,0.025635,0.191131,-0.045647,0.024667,0.127871,-0.020143,0.025414,0.241064
18,0.150000,-0.053941,0.025634,0.191130,-0.045648,0.024670,0.127869,-0.020145,0.025409,0.241067
19,0.158333,-0.053944,0.025640,0.191132,-0.045648,0.024667,0.127873,-0.020143,0.025410,0.241067
20,0.166667,-0.053940,0.025638,0.191133,-0.045648,0.024668,0.127874,-0.020145,0.025410,0.241065
21,0.175000,-0.053944,0.025637,0.191131,-0.045649,0.024669,0.127875,-0.020142,0.025410,0.241068
22,0.183333,-0.053938,0.025639,0.191132,-0.045648,0.024670,0.127873,-0.020142,0.025408,0.241060
23,0.191667,-0.053938,0.025636,0.191128,-0.045644,0.024666,0.127873,-0.020138,0.025410,0.241061
24,0.200000,-0.053937,0.025635,0.191130,-0.045645,0.024664,0.127874,-0.020143,0.025407,0.241063
25,0.208333,-0.053940,0.025638,0.191130,-0.045645,0.024668,0.127874,-0.020140,0.025406,0.241061
26,0.216667,-0.053935,0.025640,0.191130,-0.045646,0.024666,0.127871,-0.020138,0.025412,0.241056
27,0.225000,-0.053937,0.025636,0.191127,-0.045642,0.024664,0.127874,-0.020140,0.025410,0.241062
28,0.233333,-0.053935,0.025638,0.191128,-0.045646,0.024672,0.127872,-0.020142,0.025414,0.241055
29,0.241667,-0.053933,0.025641,0.191129,-0.045643,0.024671,0.127876,-0.020139,0.025408,0.241057
30,0.250000,-0.053933,0.025639,0.191128,-0.045646,0.024666,0.127870,-0.020139,0.025411,0.241059
31,0.258333,-0.053936,0.025636,0.191129,-0.045646,0.024666,0.127874,-0.020139,0.025409,0.241061
32,0.266667,-0.053937,0.025634,0.191131,-0.045645,0.024669,0.127873,-0.020139,0.025412,0.241060
33,0.275000,-0.053936,0.025637,0.191132,-0.045647,0.024671,0.127873,-0.020139,0.025410,0.241061
34,0.283333,-0.053936,0.025640,0.191132,-0.045644,0.024667,0.127873,-0.020139,0.025412,0.241058
35,0.291667,-0.053934,0.025639,0.191133,-0.045643,0.024667,0.127875,-0.020141,0.025410,0.241059
36,0.300000,-0.053934,0.025636,0.191128,-0.045644,0.024667,0.127874,-0.020138,0.025413,0.241055
37,0.308333,-0.053933,0.025637,0.191128,-0.045644,0.024670,0.127875,-0.020137,0.025406,0.241055
38,0.316667,-0.053932,0.025638,0.191131,-0.045643,0.024670,0.127874,-0.020137,0.025411,0.241056
39,0.325000,-0.053933,0.025636,0.191128,-0.045640,0.024665,0.127870,-0.020136,0.025409,0.241057
40,0.333333,-0.053930,0.025635,0.191125,-0.045643,0.024672,0.127873,-0.020139,0.025408,0.241058
41,0.341667,-0.053931,0.025636,0.191127,-0.045642,0.024670,0.127873,-0.020135,0.025413,0.241057
42,0.350000,-0.053933,0.025636,0.191128,-0.045642,0.024671,0.127875,-0.020140,0.025411,0.241059
43,0.358333,-0.053935,0.025638,0.191130,-0.045642,0.024667,0.127880,-0.020139,0.025410,0.241057
44,0.366667,-0.053932,0.025636,0.191125,-0.045642,0.024668,0.127873,-0.020139,0.025412,0.241062
45,0.375000,-0.053932,0.025635,0.191130,-0.045641,0.024671,0.127877,-0.020138,0.025408,0.241057
46,0.383333,-0.053931,0.025637,0.191130,-0.045641,0.024669,0.127874,-0.020133,0.025406,0.241057
47,0.391667,-0.053930,0.025638,0.191131,-0.045640,0.024668,0.127875,-0.020135,0.025413,0.241054
48,0.400000,-0.053928,0.025637,0.191127,-0.045639,0.024670,0.127876,-0.020137,0.025405,0.241055
49,0.408333,-0.053930,0.025635,0.191128,-0.045641,0.024666,0.127874,-0.020137,0.025409,0.241050
50,0.416667,-0.053925,0.025640,0.191125,-0.045642,0.024667,0.127876,-0.020135,0.025414,0.241056
51,0.425000,-0.053929,0.025636,0.191127,-0.045640,0.024671,0.127874,-0.020131,0.025414,0.241053
52,0.433333,-0.053930,0.025640,0.191130,-0.045639,0.024668,0.127875,-0.020137,0.025414,0.241055
53,0.441667,-0.053929,0.025636,0.191128,-0.045642,0.024670,0.127875,-0.020137,0.025408,0.241053
54,0.450000,-0.053927,0.025637,0.191131,-0.045643,0.024666,0.127879,-0.020137,0.025412,0.241055
55,0.458333,-0.053926,0.025635,0.191128,-0.045639,0.024673,0.127877,-0.020133,0.025410,0.241057
56,0.466667,-0.053927,0.025639,0.191132,-0.045638,0.024671,0.127878,-0.020136,0.025411,0.241053
57,0.475000,-0.053926,0.025635,0.191128,-0.045640,0.024671,0.127877,-0.020137,0.025414,0.241050
58,0.483333,-0.053925,0.025636,0.191129,-0.045638,0.024671,0.127876,-0.020136,0.025411,0.241053
