Format Version,1.21,Take Name,E1R_2_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.41.17.867 AM,Total Frames in Take,373,Total Exported Frames,373,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103
,,"8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.049872,0.025334,0.189148,-0.043495,0.024615,0.128730,-0.028467,0.025209,0.241900
1,0.008333,-0.049873,0.025335,0.189146,-0.043496,0.024613,0.128729,-0.028466,0.025205,0.241898
2,0.016667,-0.049874,0.025330,0.189145,-0.043493,0.024615,0.128729,-0.028466,0.025208,0.241897
3,0.025000,-0.049872,0.025333,0.189145,-0.043494,0.024614,0.128728,-0.028467,0.025209,0.241902
4,0.033333,-0.049872,0.025336,0.189148,-0.043492,0.024616,0.128728,-0.028465,0.025210,0.241900
5,0.041667,-0.049870,0.025333,0.189145,-0.043490,0.024616,0.128734,-0.028458,0.025208,0.241900
6,0.050000,-0.049866,0.025336,0.189145,-0.043493,0.024619,0.128734,-0.028457,0.025210,0.241895
7,0.058333,-0.049870,0.025333,0.189145,-0.043490,0.024614,0.128731,-0.028459,0.025213,0.241894
8,0.066667,-0.049864,0.025336,0.189145,-0.043486,0.024614,0.128731,-0.028458,0.025209,0.241898
9,0.075000,-0.049864,0.025334,0.189145,-0.043491,0.024608,0.128730,-0.028458,0.025208,0.241894
10,0.083333,-0.049865,0.025334,0.189144,-0.043492,0.024609,0.128734,-0.028457,0.025212,0.241892
11,0.091667,-0.049866,0.025331,0.189145,-0.043493,0.024614,0.128731,-0.028461,0.025209,0.241896
12,0.100000,-0.049868,0.025330,0.189145,-0.043492,0.024613,0.128731,-0.028463,0.025212,0.241899
13,0.108333,-0.049870,0.025334,0.189144,-0.043489,0.024612,0.128733,-0.028461,0.025209,0.241897
14,0.116667,-0.049868,0.025331,0.189145,-0.043490,0.024612,0.128738,-0.028460,0.025210,0.241895
15,0.125000,-0.049869,0.025333,0.189145,-0.043487,0.024613,0.128731,-0.028459,0.025211,0.241895
16,0.133333,-0.049866,0.025331,0.189144,-0.043488,0.024612,0.128735,-0.028457,0.025209,0.241898
17,0.141667,-0.049862,0.025334,0.189143,-0.043490,0.024615,0.128738,-0.028457,0.025212,0.241894
18,0.150000,-0.049861,0.025332,0.189142,-0.043484,0.024614,0.128733,-0.028455,0.025203,0.241891
19,0.158333,-0.049861,0.025334,0.189142,-0.043484,0.024612,0.128733,-0.028452,0.025209,0.241890
20,0.166667,-0.049856,0.025338,0.189140,-0.043484,0.024614,0.128731,-0.028450,0.025210,0.241890
21,0.175000,-0.049857,0.025337,0.189139,-0.043483,0.024618,0.128733,-0.028453,0.025210,0.241889
22,0.183333,-0.049858,0.025335,0.189145,-0.043483,0.024614,0.128734,-0.028452,0.025211,0.241887
23,0.191667,-0.049861,0.025331,0.189142,-0.043485,0.024613,0.128735,-0.028455,0.025211,0.241888
24,0.200000,-0.049861,0.025335,0.189143,-0.043484,0.024613,0.128731,-0.028456,0.025208,0.241888
25,0.208333,-0.049861,0.025339,0.189143,-0.043485,0.024614,0.128736,-0.028455,0.025205,0.241890
26,0.216667,-0.049861,0.025334,0.189141,-0.043490,0.024612,0.128736,-0.028455,0.025212,0.241887
27,0.225000,-0.049858,0.025336,0.189143,-0.043490,0.024611,0.128737,-0.028455,0.025211,0.241887
28,0.233333,-0.049856,0.025336,0.189144,-0.043484,0.024613,0.128738,-0.028453,0.025204,0.241887
29,0.241667,-0.049854,0.025334,0.189143,-0.043481,0.024611,0.128737,-0.028448,0.025215,0.241892
30,0.250000,-0.049853,0.025336,0.189143,-0.043483,0.024615,0.128738,-0.028448,0.025209,0.241887
31,0.258333,-0.049851,0.025336,0.189142,-0.043481,0.024612,0.128738,-0.028447,0.025208,0.241883
32,0.266667,-0.049853,0.025337,0.189140,-0.043480,0.024615,0.128734,-0.028447,0.025207,0.241884
33,0.275000,-0.049852,0.025336,0.189140,-0.043479,0.024611,0.128733,-0.028446,0.025207,0.241883
34,0.283333,-0.049850,0.025335,0.189140,-0.043479,0.024613,0.128737,-0.028451,0.025205,0.241884
35,0.291667,-0.049853,0.025333,0.189138,-0.043479,0.024611,0.128737,-0.028447,0.025211,0.241881
36,0.300000,-0.049850,0.025332,0.189139,-0.043479,0.024614,0.128741,-0.028447,0.025209,0.241886
37,0.308333,-0.049849,0.025337,0.189139,-0.043477,0.024615,0.128739,-0.028446,0.025208,0.241888
38,0.316667,-0.049852,0.025336,0.189144,-0.043479,0.024615,0.128739,-0.028445,0.025212,0.241887
39,0.325000,-0.049852,0.025337,0.189141,-0.043477,0.024613,0.128739,-0.028448,0.025207,0.241886
40,0.333333,-0.049851,0.025338,0.189142,-0.043479,0.024616,0.128741,-0.028445,0.025213,0.241881
41,0.341667,-0.049847,0.025336,0.189139,-0.043478,0.024614,0.128740,-0.028445,0.025211,0.241880
42,0.350000,-0.049845,0.025339,0.189139,-0.043476,0.024612,0.128739,-0.028446,0.025213,0.241881
43,0.358333,-0.049845,0.025335,0.189138,-0.043476,0.024615,0.128737,-0.028442,0.025208,0.241879
44,0.366667,-0.049846,0.025332,0.189137,-0.043475,0.024614,0.128734,-0.028440,0.025209,0.241879
45,0.375000,-0.049845,0.025334,0.189137,-0.043474,0.024612,0.128734,-0.028438,0.025209,0.241884
46,0.383333,-0.049842,0.025337,0.189140,-0.043475,0.024614,0.128737,-0.028441,0.025210,0.241882
47,0.391667,-0.049845,0.025336,0.189139,-0.043476,0.024614,0.128740,-0.028444,0.025214,0.241887
48,0.400000,-0.049845,0.025339,0.189141,-0.043475,0.024613,0.128740,-0.028445,0.025208,0.241880
49,0.408333,-0.049845,0.025334,0.189142,-0.043477,0.024615,0.128742,-0.028442,0.025208,0.241885
50,0.416667,-0.049845,0.025336,0.189139,-0.043476,0.024610,0.128742,-0.028444,0.025211,0.241885
51,0.425000,-0.049847,0.025339,0.189141,-0.043475,0.024614,0.128742,-0.028444,0.025208,0.241879
52,0.433333,-0.049844,0.025339,0.189140,-0.043476,0.024612,0.128737,-0.028444,0.025210,0.241880
53,0.441667,-0.049844,0.025339,0.189138,-0.043474,0.024614,0.128739,-0.028444,0.025208,0.241880
54,0.450000,-0.049841,0.025335,0.189138,-0.043474,0.024613,0.128742,-0.028440,0.025209,0.241878
55,0.458333,-0.049837,0.025341,0.189138,-0.043470,0.024616,0.128738,-0.028440,0.025211,0.241877
56,0.466667,-0.049838,0.025338,0.189137,-0.043469,0.024611,0.128740,-0.028437,0.025208,0.241876
57,0.475000,-0.049836,0.025341,0.189140,-0.043470,0.024615,0.128738,-0.028435,0.025213,0.241872
58,0.483333,-0.049834,0.025336,0.189136,-0.043469,0.024611,0.128739,-0.028436,0.025211,0.241871
