Format Version,1.21,Take Name,E1R_1_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.37.29.053 AM,Total Frames in Take,272,Total Exported Frames,272,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103
,,"8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.042103,0.023777,0.185920,-0.035331,0.024543,0.129966,-0.035142,0.024930,0.237891
1,0.008333,-0.042100,0.023782,0.185920,-0.035326,0.024543,0.129966,-0.035140,0.024934,0.237888
2,0.016667,-0.042100,0.023779,0.185920,-0.035328,0.024542,0.129966,-0.035140,0.024938,0.237887
3,0.025000,-0.042100,0.023779,0.185920,-0.035328,0.024544,0.129964,-0.035140,0.024933,0.237889
4,0.033333,-0.042100,0.023777,0.185917,-0.035329,0.024540,0.129963,-0.035147,0.024930,0.237887
5,0.041667,-0.042101,0.023777,0.185917,-0.035330,0.024546,0.129962,-0.035144,0.024931,0.237890
6,0.050000,-0.042103,0.023780,0.185917,-0.035332,0.024541,0.129964,-0.035143,0.024932,0.237893
7,0.058333,-0.042104,0.023779,0.185917,-0.035329,0.024543,0.129966,-0.035145,0.024937,0.237890
8,0.066667,-0.042102,0.023776,0.185917,-0.035330,0.024540,0.129968,-0.035142,0.024931,0.237886
9,0.075000,-0.042102,0.023778,0.185916,-0.035332,0.024539,0.129963,-0.035144,0.024934,0.237887
10,0.083333,-0.042105,0.023778,0.185920,-0.035330,0.024542,0.129964,-0.035144,0.024926,0.237895
11,0.091667,-0.042102,0.023779,0.185923,-0.035331,0.024541,0.129967,-0.035142,0.024930,0.237890
12,0.100000,-0.042101,0.023779,0.185920,-0.035332,0.024545,0.129969,-0.035140,0.024924,0.237890
13,0.108333,-0.042099,0.023782,0.185921,-0.035328,0.024543,0.129965,-0.035143,0.024933,0.237894
14,0.116667,-0.042099,0.023778,0.185920,-0.035329,0.024539,0.129965,-0.035139,0.024931,0.237890
15,0.125000,-0.042102,0.023778,0.185920,-0.035327,0.024542,0.129965,-0.035142,0.024934,0.237890
16,0.133333,-0.042101,0.023777,0.185919,-0.035330,0.024543,0.129963,-0.035142,0.024933,0.237891
17,0.141667,-0.042100,0.023779,0.185921,-0.035329,0.024545,0.129964,-0.035142,0.024931,0.237894
18,0.150000,-0.042098,0.023782,0.185918,-0.035330,0.024543,0.129965,-0.035141,0.024924,0.237889
19,0.158333,-0.042099,0.023780,0.185918,-0.035329,0.024542,0.129964,-0.035137,0.024932,0.237890
20,0.166667,-0.042099,0.023779,0.185919,-0.035332,0.024542,0.129966,-0.035142,0.024927,0.237891
21,0.175000,-0.042103,0.023778,0.185918,-0.035330,0.024543,0.129966,-0.035146,0.024927,0.237891
22,0.183333,-0.042099,0.023780,0.185917,-0.035330,0.024539,0.129965,-0.035143,0.024928,0.237888
23,0.191667,-0.042100,0.023778,0.185918,-0.035331,0.024546,0.129968,-0.035141,0.024931,0.237889
24,0.200000,-0.042098,0.023780,0.185918,-0.035330,0.024538,0.129964,-0.035138,0.024926,0.237887
25,0.208333,-0.042101,0.023775,0.185915,-0.035329,0.024543,0.129961,-0.035142,0.024928,0.237887
26,0.216667,-0.042100,0.023781,0.185919,-0.035329,0.024542,0.129964,-0.035142,0.024933,0.237888
27,0.225000,-0.042099,0.023777,0.185917,-0.035328,0.024540,0.129965,-0.035143,0.024932,0.237887
28,0.233333,-0.042102,0.023778,0.185918,-0.035330,0.024544,0.129964,-0.035140,0.024930,0.237886
29,0.241667,-0.042099,0.023779,0.185917,-0.035332,0.024543,0.129965,-0.035145,0.024932,0.237886
30,0.250000,-0.042099,0.023781,0.185919,-0.035329,0.024544,0.129969,-0.035142,0.024927,0.237889
31,0.258333,-0.042098,0.023780,0.185917,-0.035328,0.024545,0.129966,-0.035140,0.024931,0.237891
32,0.266667,-0.042098,0.023780,0.185920,-0.035330,0.024544,0.129970,-0.035140,0.024929,0.237891
33,0.275000,-0.042103,0.023777,0.185918,-0.035328,0.024542,0.129966,-0.035141,0.024929,0.237889
34,0.283333,-0.042101,0.023779,0.185922,-0.035331,0.024546,0.129964,-0.035144,0.024928,0.237895
35,0.291667,-0.042099,0.023778,0.185920,-0.035327,0.024541,0.129967,-0.035139,0.024929,0.237885
36,0.300000,-0.042100,0.023779,0.185920,-0.035331,0.024541,0.129966,-0.035140,0.024929,0.237892
37,0.308333,-0.042098,0.023778,0.185919,-0.035325,0.024541,0.129966,-0.035143,0.024932,0.237888
38,0.316667,-0.042098,0.023775,0.185919,-0.035326,0.024545,0.129966,-0.035137,0.024934,0.237886
39,0.325000,-0.042097,0.023775,0.185916,-0.035325,0.024541,0.129967,-0.035139,0.024928,0.237890
40,0.333333,-0.042098,0.023781,0.185919,-0.035327,0.024543,0.129967,-0.035139,0.024930,0.237887
41,0.341667,-0.042099,0.023779,0.185917,-0.035327,0.024543,0.129964,-0.035141,0.024931,0.237888
42,0.350000,-0.042098,0.023780,0.185917,-0.035328,0.024540,0.129963,-0.035142,0.024927,0.237890
43,0.358333,-0.042100,0.023778,0.185917,-0.035328,0.024543,0.129966,-0.035146,0.024922,0.237885
44,0.366667,-0.042099,0.023777,0.185919,-0.035332,0.024540,0.129969,-0.035143,0.024927,0.237887
45,0.375000,-0.042100,0.023776,0.185917,-0.035331,0.024540,0.129968,-0.035144,0.024925,0.237885
46,0.383333,-0.042101,0.023772,0.185920,-0.035330,0.024543,0.129967,-0.035141,0.024931,0.237889
47,0.391667,-0.042096,0.023778,0.185920,-0.035330,0.024541,0.129966,-0.035146,0.024928,0.237889
48,0.400000,-0.042097,0.023779,0.185919,-0.035328,0.024542,0.129969,-0.035140,0.024930,0.237886
49,0.408333,-0.042100,0.023777,0.185916,-0.035328,0.024539,0.129966,-0.035142,0.024928,0.237886
50,0.416667,-0.042097,0.023776,0.185916,-0.035327,0.024544,0.129968,-0.035140,0.024926,0.237886
51,0.425000,-0.042097,0.023779,0.185916,-0.035325,0.024542,0.129971,-0.035141,0.024928,0.237888
52,0.433333,-0.042096,0.023779,0.185915,-0.035328,0.024542,0.129965,-0.035138,0.024926,0.237889
53,0.441667,-0.042096,0.023777,0.185919,-0.035327,0.024543,0.129967,-0.035140,0.024931,0.237884
54,0.450000,-0.042096,0.023773,0.185917,-0.035326,0.024545,0.129967,-0.035140,0.024929,0.237888
55,0.458333,-0.042098,0.023776,0.185923,-0.035327,0.024540,0.129966,-0.035142,0.024930,0.237884
56,0.466667,-0.042097,0.023778,0.185920,-0.035328,0.024544,0.129969,-0.035142,0.024930,0.237888
57,0.475000,-0.042096,0.023778,0.185919,-0.035329,0.024545,0.129967,-0.035144,0.024923,0.237889
58,0.483333,-0.042100,0.023779,0.185917,-0.035329,0.024543,0.129964,-0.035142,0.024929,0.237889
