Format Version,1.21,Take Name,I2L_1.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 12.49.52.807 AM,Total Frames in Take,165,Total Exported Frames,165,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:109,Unlabeled:109,Unlabeled:109,Unlabeled:110,Unlabeled:110,Unlabeled:110,Unlabeled:115,Unlabeled:115,Unlabeled:115
,,"8392B20CF49E35706D","8392B20CF49E35706D","8392B20CF49E35706D","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E357073","8392B20CF49E357073","8392B20CF49E357073"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.131891,0.025907,0.107142,-0.108038,0.024103,0.203378,-0.113643,0.025742,0.154209
1,0.008333,-0.131891,0.025910,0.107141,-0.108046,0.024097,0.203378,-0.113650,0.025741,0.154210
2,0.016667,-0.131895,0.025908,0.107142,-0.108044,0.024100,0.203378,-0.113652,0.025743,0.154217
3,0.025000,-0.131899,0.025902,0.107139,-0.108049,0.024098,0.203377,-0.113658,0.025748,0.154217
4,0.033333,-0.131902,0.025905,0.107144,-0.108051,0.024101,0.203380,-0.113661,0.025749,0.154220
5,0.041667,-0.131901,0.025907,0.107143,-0.108051,0.024098,0.203381,-0.113658,0.025746,0.154215
6,0.050000,-0.131903,0.025907,0.107143,-0.108048,0.024097,0.203377,-0.113659,0.025745,0.154219
7,0.058333,-0.131897,0.025910,0.107144,-0.108047,0.024098,0.203377,-0.113656,0.025743,0.154216
8,0.066667,-0.131897,0.025906,0.107143,-0.108045,0.024100,0.203381,-0.113657,0.025743,0.154220
9,0.075000,-0.131884,0.025910,0.107139,-0.108043,0.024099,0.203376,-0.113654,0.025746,0.154215
10,0.083333,-0.131886,0.025908,0.107140,-0.108041,0.024102,0.203376,-0.113647,0.025745,0.154211
11,0.091667,-0.131885,0.025906,0.107140,-0.108038,0.024099,0.203379,-0.113648,0.025743,0.154210
12,0.100000,-0.131890,0.025903,0.107141,-0.108033,0.024100,0.203379,-0.113646,0.025741,0.154215
13,0.108333,-0.131892,0.025904,0.107146,-0.108036,0.024101,0.203378,-0.113650,0.025742,0.154213
14,0.116667,-0.131889,0.025906,0.107142,-0.108038,0.024099,0.203379,-0.113653,0.025741,0.154213
15,0.125000,-0.131887,0.025906,0.107137,-0.108040,0.024103,0.203375,-0.113651,0.025742,0.154212
16,0.133333,-0.131882,0.025910,0.107139,-0.108040,0.024101,0.203378,-0.113653,0.025746,0.154212
17,0.141667,-0.131881,0.025906,0.107138,-0.108039,0.024100,0.203377,-0.113655,0.025738,0.154213
18,0.150000,-0.131883,0.025907,0.107136,-0.108037,0.024099,0.203375,-0.113650,0.025745,0.154217
19,0.158333,-0.131886,0.025906,0.107138,-0.108032,0.024103,0.203376,-0.113647,0.025740,0.154214
20,0.166667,-0.131893,0.025905,0.107145,-0.108035,0.024102,0.203377,-0.113653,0.025744,0.154217
21,0.175000,-0.131893,0.025903,0.107139,-0.108036,0.024103,0.203376,-0.113658,0.025741,0.154217
22,0.183333,-0.131889,0.025907,0.107139,-0.108042,0.024100,0.203380,-0.113662,0.025744,0.154218
23,0.191667,-0.131888,0.025906,0.107138,-0.108048,0.024100,0.203379,-0.113667,0.025747,0.154218
24,0.200000,-0.131889,0.025903,0.107134,-0.108051,0.024097,0.203380,-0.113666,0.025742,0.154218
25,0.208333,-0.131887,0.025902,0.107133,-0.108047,0.024098,0.203375,-0.113666,0.025746,0.154216
26,0.216667,-0.131887,0.025901,0.107138,-0.108043,0.024099,0.203378,-0.113663,0.025742,0.154219
27,0.225000,-0.131891,0.025904,0.107139,-0.108036,0.024097,0.203377,-0.113661,0.025741,0.154217
28,0.233333,-0.131889,0.025906,0.107141,-0.108035,0.024102,0.203376,-0.113663,0.025742,0.154219
29,0.241667,-0.131883,0.025905,0.107137,-0.108034,0.024101,0.203375,-0.113657,0.025738,0.154218
30,0.250000,-0.131885,0.025902,0.107136,-0.108037,0.024100,0.203379,-0.113661,0.025738,0.154216
31,0.258333,-0.131882,0.025907,0.107137,-0.108036,0.024101,0.203379,-0.113660,0.025741,0.154217
32,0.266667,-0.131887,0.025902,0.107136,-0.108039,0.024103,0.203379,-0.113670,0.025739,0.154218
33,0.275000,-0.131883,0.025907,0.107137,-0.108044,0.024096,0.203379,-0.113672,0.025739,0.154217
34,0.283333,-0.131885,0.025903,0.107134,-0.108043,0.024097,0.203378,-0.113672,0.025741,0.154215
35,0.291667,-0.131888,0.025905,0.107134,-0.108042,0.024099,0.203375,-0.113669,0.025745,0.154218
36,0.300000,-0.131886,0.025901,0.107133,-0.108040,0.024099,0.203378,-0.113667,0.025744,0.154220
37,0.308333,-0.131887,0.025907,0.107134,-0.108041,0.024099,0.203380,-0.113670,0.025749,0.154219
38,0.316667,-0.131888,0.025904,0.107138,-0.108040,0.024100,0.203379,-0.113670,0.025743,0.154214
39,0.325000,-0.131891,0.025904,0.107138,-0.108040,0.024101,0.203380,-0.113677,0.025744,0.154223
40,0.333333,-0.131891,0.025900,0.107136,-0.108041,0.024099,0.203379,-0.113674,0.025740,0.154221
41,0.341667,-0.131887,0.025904,0.107133,-0.108042,0.024101,0.203384,-0.113677,0.025742,0.154220
42,0.350000,-0.131883,0.025906,0.107133,-0.108044,0.024100,0.203377,-0.113670,0.025743,0.154218
43,0.358333,-0.131880,0.025904,0.107138,-0.108043,0.024101,0.203378,-0.113672,0.025742,0.154216
44,0.366667,-0.131879,0.025911,0.107136,-0.108036,0.024098,0.203379,-0.113671,0.025738,0.154220
45,0.375000,-0.131886,0.025908,0.107140,-0.108037,0.024097,0.203380,-0.113667,0.025739,0.154220
46,0.383333,-0.131885,0.025900,0.107136,-0.108029,0.024100,0.203381,-0.113670,0.025738,0.154218
47,0.391667,-0.131889,0.025904,0.107135,-0.108032,0.024103,0.203379,-0.113672,0.025744,0.154219
48,0.400000,-0.131887,0.025900,0.107134,-0.108037,0.024098,0.203377,-0.113679,0.025739,0.154225
49,0.408333,-0.131889,0.025903,0.107136,-0.108045,0.024096,0.203379,-0.113687,0.025737,0.154221
50,0.416667,-0.131892,0.025904,0.107132,-0.108048,0.024101,0.203382,-0.113690,0.025740,0.154222
51,0.425000,-0.131894,0.025908,0.107137,-0.108053,0.024100,0.203389,-0.113693,0.025747,0.154227
52,0.433333,-0.131893,0.025906,0.107137,-0.108052,0.024099,0.203385,-0.113696,0.025743,0.154226
53,0.441667,-0.131894,0.025905,0.107136,-0.108050,0.024097,0.203384,-0.113692,0.025744,0.154225
54,0.450000,-0.131886,0.025906,0.107137,-0.108044,0.024101,0.203378,-0.113688,0.025746,0.154224
55,0.458333,-0.131885,0.025907,0.107134,-0.108039,0.024102,0.203379,-0.113686,0.025746,0.154224
56,0.466667,-0.131885,0.025905,0.107136,-0.108038,0.024103,0.203378,-0.113684,0.025744,0.154222
57,0.475000,-0.131883,0.025906,0.107132,-0.108033,0.024104,0.203379,-0.113681,0.025744,0.154219
58,0.483333,-0.131882,0.025903,0.107138,-0.108037,0.024102,0.203380,-0.113682,0.025738,0.154219
59,0.491667,-0.131881,0.025907,0.107135,-0.108035,0.024102,0.203380,-0.113684,0.025742,0.154222
60,0.500000,-0.131880,0.025906,0.107136,-0.108038,0.024102,0.203380,-0.113683,0.025740,0.154222
61,0.508333,-0.131883,0.025905,0.107134,-0.108040,0.024101,0.203381,-0.113688,0.025744,0.154224
62,0.516667,-0.131884,0.025902,0.107135,-0.108040,0.024100,0.203380,-0.113691,0.025744,0.154229
63,0.525000,-0.131888,0.025907,0.107137,-0.108046,0.024101,0.203384,-0.113696,0.025745,0.154228
64,0.533333,-0.131894,0.025908,0.107141,-0.108043,0.024098,0.203383,-0.113694,0.025742,0.154229
65,0.541667,-0.131892,0.025907,0.107138,-0.108042,0.024102,0.203382,-0.113697,0.025746,0.154227
66,0.550000,-0.131893,0.025904,0.107138,-0.108044,0.024100,0.203383,-0.113699,0.025743,0.154226
67,0.558333,-0.131894,0.025904,0.107133,-0.108047,0.024099,0.203381,-0.113699,0.025740,0.154227
