Format Version,1.21,Take Name,E2L_1_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.53.38.244 AM,Total Frames in Take,433,Total Exported Frames,433,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.016436,0.024266,0.043330,-0.001688,0.023883,0.093774,-0.003313,0.024665,0.146921
1,0.008333,-0.016441,0.024267,0.043333,-0.001685,0.023888,0.093780,-0.003311,0.024662,0.146921
2,0.016667,-0.016436,0.024266,0.043333,-0.001686,0.023882,0.093778,-0.003312,0.024661,0.146927
3,0.025000,-0.016439,0.024274,0.043331,-0.001687,0.023885,0.093780,-0.003309,0.024659,0.146921
4,0.033333,-0.016438,0.024269,0.043332,-0.001687,0.023883,0.093779,-0.003311,0.024663,0.146926
5,0.041667,-0.016435,0.024269,0.043333,-0.001685,0.023885,0.093778,-0.003310,0.024660,0.146925
6,0.050000,-0.016443,0.024267,0.043330,-0.001686,0.023884,0.093782,-0.003312,0.024660,0.146922
7,0.058333,-0.016436,0.024271,0.043331,-0.001686,0.023886,0.093779,-0.003309,0.024663,0.146925
8,0.066667,-0.016439,0.024270,0.043326,-0.001688,0.023882,0.093782,-0.003316,0.024664,0.146923
9,0.075000,-0.016442,0.024265,0.043333,-0.001686,0.023887,0.093780,-0.003312,0.024665,0.146925
10,0.083333,-0.016445,0.024266,0.043335,-0.001690,0.023886,0.093780,-0.003310,0.024662,0.146930
11,0.091667,-0.016440,0.024266,0.043331,-0.001685,0.023884,0.093780,-0.003316,0.024659,0.146922
12,0.100000,-0.016438,0.024264,0.043328,-0.001686,0.023881,0.093781,-0.003312,0.024658,0.146923
13,0.108333,-0.016435,0.024271,0.043331,-0.001687,0.023880,0.093779,-0.003312,0.024658,0.146921
14,0.116667,-0.016436,0.024269,0.043327,-0.001684,0.023883,0.093779,-0.003310,0.024661,0.146921
15,0.125000,-0.016440,0.024267,0.043331,-0.001688,0.023883,0.093779,-0.003310,0.024661,0.146924
16,0.133333,-0.016436,0.024266,0.043331,-0.001686,0.023884,0.093778,-0.003309,0.024658,0.146922
17,0.141667,-0.016438,0.024269,0.043333,-0.001687,0.023886,0.093780,-0.003312,0.024665,0.146922
