Format Version,1.21,Take Name,E1L_2_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.28.13.266 AM,Total Frames in Take,318,Total Exported Frames,318,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:554,Unlabeled:554,Unlabeled:554,Unlabeled:555,Unlabeled:555,Unlabeled:555,Unlabeled:563,Unlabeled:563,Unlabeled:563
,,"8392B20CF49E357022A","8392B20CF49E357022A","8392B20CF49E357022A","8392B20CF49E357022B","8392B20CF49E357022B","8392B20CF49E357022B","8392B20CF49E3570233","8392B20CF49E3570233","8392B20CF49E3570233"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.002618,0.025270,0.188499,-0.026513,0.024513,0.132569,-0.014592,0.025296,0.244144
1,0.008333,-0.002614,0.025267,0.188501,-0.026511,0.024510,0.132573,-0.014594,0.025294,0.244139
2,0.016667,-0.002618,0.025267,0.188501,-0.026514,0.024511,0.132569,-0.014594,0.025290,0.244143
3,0.025000,-0.002622,0.025268,0.188500,-0.026513,0.024509,0.132575,-0.014594,0.025295,0.244143
4,0.033333,-0.002621,0.025270,0.188503,-0.026513,0.024511,0.132572,-0.014597,0.025293,0.244143
5,0.041667,-0.002621,0.025266,0.188504,-0.026512,0.024510,0.132571,-0.014596,0.025292,0.244144
6,0.050000,-0.002622,0.025267,0.188502,-0.026515,0.024513,0.132573,-0.014600,0.025294,0.244142
7,0.058333,-0.002620,0.025267,0.188501,-0.026516,0.024506,0.132574,-0.014597,0.025290,0.244140
8,0.066667,-0.002621,0.025266,0.188505,-0.026515,0.024513,0.132572,-0.014599,0.025292,0.244142
9,0.075000,-0.002621,0.025265,0.188504,-0.026517,0.024508,0.132574,-0.014595,0.025295,0.244140
10,0.083333,-0.002621,0.025267,0.188504,-0.026513,0.024515,0.132576,-0.014598,0.025294,0.244142
11,0.091667,-0.002620,0.025264,0.188504,-0.026513,0.024512,0.132574,-0.014598,0.025290,0.244144
12,0.100000,-0.002617,0.025265,0.188501,-0.026517,0.024512,0.132574,-0.014595,0.025290,0.244147
13,0.108333,-0.002622,0.025266,0.188503,-0.026513,0.024511,0.132572,-0.014598,0.025289,0.244145
14,0.116667,-0.002622,0.025269,0.188507,-0.026512,0.024509,0.132577,-0.014599,0.025289,0.244144
15,0.125000,-0.002619,0.025266,0.188502,-0.026514,0.024509,0.132574,-0.014594,0.025291,0.244146
16,0.133333,-0.002620,0.025266,0.188502,-0.026513,0.024514,0.132575,-0.014594,0.025293,0.244143
17,0.141667,-0.002621,0.025267,0.188503,-0.026509,0.024516,0.132577,-0.014595,0.025295,0.244143
18,0.150000,-0.002617,0.025266,0.188502,-0.026512,0.024510,0.132573,-0.014598,0.025292,0.244142
19,0.158333,-0.002620,0.025267,0.188500,-0.026513,0.024512,0.132573,-0.014596,0.025295,0.244142
20,0.166667,-0.002617,0.025269,0.188503,-0.026512,0.024512,0.132575,-0.014597,0.025292,0.244143
21,0.175000,-0.002620,0.025264,0.188501,-0.026512,0.024510,0.132572,-0.014594,0.025290,0.244144
22,0.183333,-0.002620,0.025265,0.188501,-0.026515,0.024514,0.132573,-0.014599,0.025290,0.244140
23,0.191667,-0.002620,0.025266,0.188502,-0.026510,0.024513,0.132574,-0.014594,0.025291,0.244142
24,0.200000,-0.002621,0.025265,0.188498,-0.026515,0.024511,0.132575,-0.014596,0.025290,0.244141
25,0.208333,-0.002619,0.025268,0.188504,-0.026513,0.024509,0.132575,-0.014597,0.025290,0.244143
26,0.216667,-0.002620,0.025268,0.188500,-0.026516,0.024509,0.132574,-0.014598,0.025291,0.244143
27,0.225000,-0.002622,0.025268,0.188502,-0.026516,0.024511,0.132576,-0.014602,0.025288,0.244146
28,0.233333,-0.002624,0.025266,0.188503,-0.026514,0.024512,0.132574,-0.014599,0.025292,0.244142
29,0.241667,-0.002623,0.025266,0.188502,-0.026517,0.024509,0.132576,-0.014595,0.025291,0.244144
30,0.250000,-0.002625,0.025270,0.188505,-0.026515,0.024510,0.132573,-0.014600,0.025289,0.244143
31,0.258333,-0.002621,0.025264,0.188505,-0.026514,0.024508,0.132576,-0.014598,0.025291,0.244143
32,0.266667,-0.002621,0.025265,0.188504,-0.026513,0.024510,0.132575,-0.014598,0.025291,0.244138
33,0.275000,-0.002623,0.025266,0.188506,-0.026513,0.024514,0.132575,-0.014597,0.025289,0.244145
34,0.283333,-0.002621,0.025270,0.188505,-0.026513,0.024512,0.132573,-0.014597,0.025293,0.244146
35,0.291667,-0.002624,0.025264,0.188504,-0.026512,0.024513,0.132576,-0.014597,0.025297,0.244142
36,0.300000,-0.002625,0.025267,0.188501,-0.026511,0.024513,0.132574,-0.014594,0.025292,0.244140
37,0.308333,-0.002624,0.025268,0.188504,-0.026514,0.024513,0.132573,-0.014595,0.025295,0.244140
38,0.316667,-0.002620,0.025270,0.188502,-0.026514,0.024511,0.132576,-0.014596,0.025294,0.244140
39,0.325000,-0.002622,0.025268,0.188502,-0.026513,0.024512,0.132573,-0.014597,0.025291,0.244136
40,0.333333,-0.002622,0.025271,0.188503,-0.026511,0.024509,0.132573,-0.014595,0.025292,0.244143
41,0.341667,-0.002621,0.025268,0.188503,-0.026516,0.024511,0.132579,-0.014599,0.025294,0.244141
42,0.350000,-0.002624,0.025268,0.188502,-0.026515,0.024509,0.132574,-0.014598,0.025286,0.244140
43,0.358333,-0.002623,0.025266,0.188499,-0.026514,0.024510,0.132575,-0.014600,0.025294,0.244144
44,0.366667,-0.002625,0.025267,0.188501,-0.026515,0.024507,0.132576,-0.014598,0.025291,0.244143
45,0.375000,-0.002624,0.025267,0.188502,-0.026512,0.024510,0.132575,-0.014600,0.025290,0.244140
46,0.383333,-0.002627,0.025269,0.188508,-0.026514,0.024510,0.132575,-0.014603,0.025293,0.244141
47,0.391667,-0.002624,0.025270,0.188505,-0.026515,0.024508,0.132576,-0.014598,0.025290,0.244139
48,0.400000,-0.002626,0.025267,0.188505,-0.026517,0.024508,0.132573,-0.014601,0.025293,0.244141
49,0.408333,-0.002627,0.025269,0.188503,-0.026514,0.024512,0.132574,-0.014604,0.025293,0.244141
50,0.416667,-0.002627,0.025271,0.188502,-0.026516,0.024509,0.132578,-0.014602,0.025296,0.244140
51,0.425000,-0.002625,0.025270,0.188505,-0.026516,0.024511,0.132575,-0.014603,0.025290,0.244144
52,0.433333,-0.002626,0.025265,0.188502,-0.026513,0.024511,0.132575,-0.014600,0.025292,0.244142
53,0.441667,-0.002628,0.025266,0.188503,-0.026516,0.024508,0.132576,-0.014598,0.025290,0.244143
54,0.450000,-0.002623,0.025267,0.188504,-0.026515,0.024514,0.132578,-0.014600,0.025296,0.244138
55,0.458333,-0.002625,0.025269,0.188506,-0.026515,0.024514,0.132576,-0.014596,0.025289,0.244139
56,0.466667,-0.002625,0.025267,0.188506,-0.026515,0.024515,0.132576,-0.014598,0.025298,0.244142
57,0.475000,-0.002626,0.025266,0.188504,-0.026512,0.024512,0.132578,-0.014599,0.025294,0.244139
58,0.483333,-0.002624,0.025268,0.188505,-0.026516,0.024509,0.132574,-0.014601,0.025292,0.244137
59,0.491667,-0.002624,0.025268,0.188502,-0.026514,0.024510,0.132577,-0.014600,0.025293,0.244140
60,0.500000,-0.002623,0.025268,0.188502,-0.026513,0.024512,0.132577,-0.014600,0.025291,0.244135
61,0.508333,-0.002626,0.025271,0.188504,-0.026513,0.024513,0.132575,-0.014600,0.025296,0.244138
62,0.516667,-0.002626,0.025265,0.188503,-0.026511,0.024516,0.132576,-0.014603,0.025295,0.244139
63,0.525000,-0.002627,0.025269,0.188503,-0.026514,0.024512,0.132580,-0.014602,0.025297,0.244139
64,0.533333,-0.002627,0.025271,0.188501,-0.026514,0.024514,0.132579,-0.014602,0.025291,0.244136
65,0.541667,-0.002627,0.025265,0.188505,-0.026514,0.024512,0.132580,-0.014604,0.025291,0.244138
66,0.550000,-0.002627,0.025266,0.188504,-0.026517,0.024512,0.132580,-0.014604,0.025294,0.244140
67,0.558333,-0.002631,0.025264,0.188505,-0.026515,0.024510,0.132580,-0.014603,0.025293,0.244139
68,0.566667,-0.002631,0.025266,0.188504,-0.026516,0.024512,0.132579,-0.014605,0.025290,0.244143
69,0.575000,-0.002629,0.025265,0.188504,-0.026514,0.024514,0.132577,-0.014604,0.025293,0.244142
70,0.583333,-0.002631,0.025266,0.188503,-0.026515,0.024510,0.132578,-0.014602,0.025293,0.244141
71,0.591667,-0.002628,0.025270,0.188505,-0.026514,0.024514,0.132577,-0.014602,0.025292,0.244141
72,0.600000,-0.002630,0.025266,0.188502,-0.026515,0.024511,0.132576,-0.014602,0.025293,0.244139
73,0.608333,-0.002628,0.025269,0.188504,-0.026516,0.024510,0.132576,-0.014603,0.025294,0.244135
74,0.616667,-0.002630,0.025266,0.188505,-0.026518,0.024512,0.132577,-0.014602,0.025293,0.244136
75,0.625000,-0.002632,0.025267,0.188503,-0.026517,0.024513,0.132581,-0.014607,0.025298,0.244137
