Format Version,1.21,Take Name,I1R_2.0_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-02 02.22.40.273 PM,Total Frames in Take,121,Total Exported Frames,121,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:160,Unlabeled:160,Unlabeled:160,Unlabeled:170,Unlabeled:170,Unlabeled:170,Unlabeled:173,Unlabeled:173,Unlabeled:173
,,"8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AD","8392B20CF49E3570AD","8392B20CF49E3570AD"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.108018,0.024563,0.088580,0.117017,0.025044,0.182196,0.093003,0.024813,0.136972
1,0.008333,0.108017,0.024567,0.088579,0.117016,0.025045,0.182199,0.093006,0.024818,0.136968
2,0.016667,0.108015,0.024569,0.088583,0.117016,0.025044,0.182196,0.093010,0.024807,0.136969
3,0.025000,0.108014,0.024564,0.088582,0.117016,0.025048,0.182197,0.093007,0.024814,0.136970
4,0.033333,0.108013,0.024568,0.088583,0.117017,0.025044,0.182195,0.093005,0.024813,0.136970
5,0.041667,0.108012,0.024563,0.088580,0.117019,0.025043,0.182198,0.093009,0.024810,0.136968
6,0.050000,0.108012,0.024564,0.088582,0.117018,0.025044,0.182197,0.093010,0.024817,0.136973
7,0.058333,0.108014,0.024568,0.088581,0.117018,0.025046,0.182196,0.093007,0.024812,0.136972
8,0.066667,0.108015,0.024566,0.088578,0.117018,0.025047,0.182195,0.093005,0.024817,0.136972
9,0.075000,0.108017,0.024565,0.088581,0.117021,0.025046,0.182196,0.093004,0.024813,0.136971
10,0.083333,0.108017,0.024571,0.088586,0.117021,0.025049,0.182197,0.093007,0.024810,0.136973
11,0.091667,0.108012,0.024565,0.088585,0.117018,0.025045,0.182198,0.093003,0.024811,0.136971
12,0.100000,0.108019,0.024577,0.088592,0.117020,0.025047,0.182201,0.093009,0.024814,0.136976
13,0.108333,0.108013,0.024563,0.088586,0.117019,0.025044,0.182202,0.093005,0.024814,0.136974
14,0.116667,0.108012,0.024566,0.088588,0.117018,0.025049,0.182201,0.093003,0.024813,0.136972
15,0.125000,0.108014,0.024568,0.088588,0.117021,0.025044,0.182199,0.093007,0.024816,0.136973
16,0.133333,0.108017,0.024571,0.088581,0.117022,0.025043,0.182200,0.093002,0.024812,0.136972
17,0.141667,0.108018,0.024567,0.088578,0.117022,0.025046,0.182194,0.093011,0.024818,0.136972
18,0.150000,0.108018,0.024570,0.088583,0.117022,0.025040,0.182191,0.093007,0.024814,0.136968
19,0.158333,0.108016,0.024568,0.088581,0.117023,0.025045,0.182196,0.093005,0.024812,0.136970
20,0.166667,0.108016,0.024564,0.088577,0.117017,0.025043,0.182193,0.093007,0.024807,0.136970
21,0.175000,0.108017,0.024570,0.088579,0.117020,0.025041,0.182193,0.093003,0.024810,0.136970
22,0.183333,0.108013,0.024565,0.088577,0.117022,0.025043,0.182196,0.093005,0.024811,0.136967
23,0.191667,0.108015,0.024569,0.088582,0.117022,0.025044,0.182191,0.093005,0.024810,0.136966
24,0.200000,0.108016,0.024568,0.088581,0.117023,0.025045,0.182191,0.093007,0.024814,0.136971
25,0.208333,0.108014,0.024564,0.088583,0.117025,0.025043,0.182193,0.093013,0.024816,0.136972
26,0.216667,0.108019,0.024570,0.088586,0.117025,0.025046,0.182193,0.093012,0.024816,0.136973
27,0.225000,0.108016,0.024565,0.088585,0.117024,0.025042,0.182194,0.093008,0.024812,0.136971
28,0.233333,0.108019,0.024573,0.088593,0.117023,0.025044,0.182201,0.093007,0.024812,0.136972
29,0.241667,0.108017,0.024569,0.088583,0.117019,0.025043,0.182197,0.093007,0.024808,0.136975
30,0.250000,0.108015,0.024570,0.088588,0.117020,0.025043,0.182199,0.093001,0.024813,0.136971
31,0.258333,0.108013,0.024576,0.088587,0.117019,0.025046,0.182198,0.093004,0.024808,0.136969
32,0.266667,0.108015,0.024573,0.088585,0.117021,0.025045,0.182194,0.093008,0.024815,0.136972
33,0.275000,0.108018,0.024569,0.088587,0.117021,0.025044,0.182195,0.093010,0.024816,0.136970
34,0.283333,0.108019,0.024572,0.088587,0.117022,0.025047,0.182193,0.093009,0.024815,0.136972
35,0.291667,0.108020,0.024563,0.088583,0.117027,0.025045,0.182193,0.093018,0.024814,0.136972
36,0.300000,0.108018,0.024569,0.088586,0.117026,0.025044,0.182198,0.093010,0.024817,0.136972
37,0.308333,0.108018,0.024570,0.088585,0.117027,0.025044,0.182197,0.093013,0.024815,0.136976
