Format Version,1.21,Take Name,I2Rnew_1.0_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-02 03.47.08.343 PM,Total Frames in Take,122,Total Exported Frames,122,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:113,Unlabeled:113,Unlabeled:113,Unlabeled:117,Unlabeled:117,Unlabeled:117,Unlabeled:119,Unlabeled:119,Unlabeled:119
,,"8392B20CF49E357071","8392B20CF49E357071","8392B20CF49E357071","8392B20CF49E357075","8392B20CF49E357075","8392B20CF49E357075","8392B20CF49E357077","8392B20CF49E357077","8392B20CF49E357077"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.121570,0.023650,0.234930,0.107520,0.024871,0.137818,0.105660,0.023111,0.187551
1,0.008333,0.121573,0.023651,0.234935,0.107518,0.024873,0.137821,0.105661,0.023115,0.187554
2,0.016667,0.121572,0.023649,0.234932,0.107518,0.024869,0.137821,0.105662,0.023114,0.187554
3,0.025000,0.121569,0.023649,0.234931,0.107516,0.024868,0.137820,0.105660,0.023114,0.187550
4,0.033333,0.121572,0.023653,0.234932,0.107519,0.024874,0.137822,0.105655,0.023113,0.187553
5,0.041667,0.121570,0.023652,0.234930,0.107515,0.024871,0.137819,0.105658,0.023114,0.187552
6,0.050000,0.121571,0.023655,0.234931,0.107517,0.024872,0.137818,0.105658,0.023113,0.187550
7,0.058333,0.121570,0.023648,0.234932,0.107519,0.024873,0.137825,0.105659,0.023115,0.187553
8,0.066667,0.121572,0.023651,0.234935,0.107515,0.024868,0.137819,0.105658,0.023113,0.187552
9,0.075000,0.121572,0.023651,0.234936,0.107517,0.024874,0.137823,0.105661,0.023115,0.187557
10,0.083333,0.121573,0.023651,0.234930,0.107519,0.024868,0.137821,0.105658,0.023117,0.187552
11,0.091667,0.121573,0.023650,0.234930,0.107519,0.024873,0.137822,0.105663,0.023111,0.187551
12,0.100000,0.121571,0.023652,0.234932,0.107521,0.024874,0.137822,0.105661,0.023118,0.187551
13,0.108333,0.121572,0.023652,0.234930,0.107518,0.024872,0.137821,0.105664,0.023116,0.187552
14,0.116667,0.121570,0.023651,0.234932,0.107515,0.024863,0.137821,0.105661,0.023114,0.187552
15,0.125000,0.121569,0.023650,0.234935,0.107517,0.024872,0.137824,0.105659,0.023117,0.187553
16,0.133333,0.121569,0.023648,0.234934,0.107516,0.024874,0.137825,0.105661,0.023114,0.187555
17,0.141667,0.121571,0.023649,0.234932,0.107513,0.024872,0.137825,0.105661,0.023116,0.187555
18,0.150000,0.121571,0.023651,0.234935,0.107519,0.024873,0.137824,0.105658,0.023109,0.187554
19,0.158333,0.121570,0.023649,0.234933,0.107518,0.024878,0.137827,0.105662,0.023114,0.187554
20,0.166667,0.121574,0.023650,0.234934,0.107519,0.024874,0.137827,0.105663,0.023112,0.187552
21,0.175000,0.121571,0.023652,0.234931,0.107520,0.024869,0.137819,0.105666,0.023111,0.187548
22,0.183333,0.121573,0.023653,0.234931,0.107519,0.024869,0.137824,0.105662,0.023112,0.187551
23,0.191667,0.121572,0.023646,0.234927,0.107519,0.024868,0.137820,0.105662,0.023116,0.187553
24,0.200000,0.121571,0.023651,0.234933,0.107520,0.024872,0.137821,0.105662,0.023115,0.187551
25,0.208333,0.121571,0.023649,0.234933,0.107521,0.024873,0.137820,0.105660,0.023113,0.187554
26,0.216667,0.121571,0.023650,0.234932,0.107518,0.024875,0.137826,0.105662,0.023111,0.187551
27,0.225000,0.121570,0.023651,0.234930,0.107516,0.024868,0.137825,0.105659,0.023111,0.187552
28,0.233333,0.121568,0.023648,0.234929,0.107517,0.024874,0.137824,0.105661,0.023115,0.187552
29,0.241667,0.121571,0.023647,0.234933,0.107512,0.024872,0.137825,0.105662,0.023110,0.187554
30,0.250000,0.121568,0.023650,0.234932,0.107518,0.024877,0.137822,0.105661,0.023111,0.187553
31,0.258333,0.121571,0.023651,0.234930,0.107513,0.024870,0.137821,0.105662,0.023113,0.187555
32,0.266667,0.121571,0.023650,0.234930,0.107515,0.024870,0.137821,0.105661,0.023114,0.187553
33,0.275000,0.121571,0.023649,0.234929,0.107517,0.024869,0.137819,0.105664,0.023110,0.187552
34,0.283333,0.121570,0.023649,0.234930,0.107518,0.024873,0.137822,0.105664,0.023113,0.187551
35,0.291667,0.121572,0.023650,0.234933,0.107519,0.024875,0.137823,0.105665,0.023111,0.187555
36,0.300000,0.121572,0.023652,0.234931,0.107517,0.024869,0.137821,0.105665,0.023113,0.187552
37,0.308333,0.121571,0.023648,0.234930,0.107519,0.024873,0.137822,0.105664,0.023112,0.187552
38,0.316667,0.121574,0.023653,0.234928,0.107519,0.024868,0.137823,0.105666,0.023114,0.187551
39,0.325000,0.121567,0.023649,0.234931,0.107514,0.024874,0.137830,0.105660,0.023110,0.187553
40,0.333333,0.121569,0.023654,0.234929,0.107514,0.024869,0.137824,0.105661,0.023112,0.187553
41,0.341667,0.121567,0.023650,0.234933,0.107512,0.024874,0.137823,0.105662,0.023115,0.187550
42,0.350000,0.121568,0.023651,0.234931,0.107516,0.024871,0.137821,0.105661,0.023109,0.187550
43,0.358333,0.121570,0.023652,0.234929,0.107519,0.024872,0.137822,0.105664,0.023116,0.187550
44,0.366667,0.121570,0.023655,0.234929,0.107516,0.024872,0.137828,0.105663,0.023113,0.187553
45,0.375000,0.121571,0.023652,0.234930,0.107516,0.024870,0.137826,0.105664,0.023111,0.187554
46,0.383333,0.121570,0.023650,0.234932,0.107521,0.024874,0.137828,0.105665,0.023112,0.187551
47,0.391667,0.121570,0.023651,0.234933,0.107519,0.024869,0.137826,0.105669,0.023115,0.187553
48,0.400000,0.121569,0.023651,0.234932,0.107515,0.024870,0.137827,0.105666,0.023114,0.187553
49,0.408333,0.121571,0.023649,0.234928,0.107516,0.024878,0.137831,0.105664,0.023112,0.187554
50,0.416667,0.121569,0.023650,0.234932,0.107509,0.024869,0.137828,0.105666,0.023115,0.187552
51,0.425000,0.121570,0.023653,0.234931,0.107515,0.024878,0.137825,0.105664,0.023115,0.187554
52,0.433333,0.121568,0.023651,0.234931,0.107512,0.024873,0.137828,0.105665,0.023118,0.187555
53,0.441667,0.121568,0.023650,0.234928,0.107519,0.024875,0.137829,0.105663,0.023113,0.187553
54,0.450000,0.121569,0.023650,0.234929,0.107517,0.024870,0.137822,0.105662,0.023110,0.187549
55,0.458333,0.121568,0.023649,0.234930,0.107515,0.024869,0.137824,0.105666,0.023117,0.187549
56,0.466667,0.121570,0.023655,0.234929,0.107515,0.024870,0.137825,0.105665,0.023116,0.187553
57,0.475000,0.121568,0.023650,0.234929,0.107517,0.024873,0.137828,0.105665,0.023115,0.187552
58,0.483333,0.121570,0.023652,0.234928,0.107522,0.024871,0.137825,0.105669,0.023115,0.187555
59,0.491667,0.121570,0.023653,0.234930,0.107517,0.024873,0.137822,0.105666,0.023109,0.187552
60,0.500000,0.121570,0.023648,0.234931,0.107522,0.024878,0.137826,0.105664,0.023113,0.187550
61,0.508333,0.121569,0.023651,0.234928,0.107517,0.024873,0.137827,0.105666,0.023116,0.187550
62,0.516667,0.121567,0.023651,0.234930,0.107517,0.024876,0.137830,0.105665,0.023115,0.187552
63,0.525000,0.121570,0.023652,0.234932,0.107515,0.024870,0.137829,0.105664,0.023113,0.187553
64,0.533333,0.121567,0.023650,0.234932,0.107515,0.024875,0.137827,0.105663,0.023112,0.187553
65,0.541667,0.121569,0.023652,0.234930,0.107512,0.024870,0.137824,0.105665,0.023107,0.187557
66,0.550000,0.121566,0.023651,0.234933,0.107512,0.024868,0.137827,0.105665,0.023114,0.187553
67,0.558333,0.121567,0.023656,0.234933,0.107512,0.024875,0.137829,0.105667,0.023113,0.187553
68,0.566667,0.121567,0.023649,0.234929,0.107520,0.024873,0.137830,0.105667,0.023116,0.187553
69,0.575000,0.121570,0.023652,0.234929,0.107516,0.024869,0.137825,0.105667,0.023112,0.187554
