Format Version,1.21,Take Name,I2R_1.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 12.58.19.605 AM,Total Frames in Take,192,Total Exported Frames,192,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:137,Unlabeled:137,Unlabeled:137,Unlabeled:166,Unlabeled:166,Unlabeled:166,Unlabeled:167,Unlabeled:167,Unlabeled:167
,,"8392B20CF49E357089","8392B20CF49E357089","8392B20CF49E357089","8392B20CF49E3570A6","8392B20CF49E3570A6","8392B20CF49E3570A6","8392B20CF49E3570A7","8392B20CF49E3570A7","8392B20CF49E3570A7"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.117171,0.026352,0.079549,-0.125930,0.023823,0.129889,-0.108318,0.023995,0.178170
1,0.008333,-0.117173,0.026353,0.079546,-0.125929,0.023826,0.129886,-0.108317,0.023991,0.178172
2,0.016667,-0.117174,0.026356,0.079546,-0.125927,0.023831,0.129891,-0.108318,0.023993,0.178172
3,0.025000,-0.117174,0.026356,0.079550,-0.125933,0.023823,0.129887,-0.108322,0.023991,0.178173
4,0.033333,-0.117175,0.026350,0.079544,-0.125932,0.023833,0.129886,-0.108324,0.023991,0.178171
5,0.041667,-0.117179,0.026358,0.079546,-0.125936,0.023829,0.129889,-0.108328,0.023989,0.178175
6,0.050000,-0.117177,0.026358,0.079550,-0.125937,0.023824,0.129887,-0.108327,0.023993,0.178172
7,0.058333,-0.117181,0.026358,0.079548,-0.125937,0.023825,0.129889,-0.108329,0.023990,0.178173
8,0.066667,-0.117177,0.026356,0.079547,-0.125929,0.023829,0.129886,-0.108324,0.023994,0.178170
9,0.075000,-0.117177,0.026358,0.079550,-0.125930,0.023827,0.129886,-0.108324,0.023994,0.178171
10,0.083333,-0.117175,0.026349,0.079549,-0.125931,0.023827,0.129889,-0.108322,0.023988,0.178168
11,0.091667,-0.117172,0.026358,0.079550,-0.125925,0.023829,0.129889,-0.108318,0.023991,0.178169
12,0.100000,-0.117171,0.026351,0.079548,-0.125924,0.023822,0.129888,-0.108319,0.023991,0.178168
13,0.108333,-0.117169,0.026356,0.079548,-0.125924,0.023828,0.129885,-0.108321,0.023990,0.178170
14,0.116667,-0.117172,0.026352,0.079550,-0.125925,0.023826,0.129885,-0.108321,0.023989,0.178167
15,0.125000,-0.117173,0.026359,0.079552,-0.125927,0.023828,0.129890,-0.108323,0.023991,0.178170
