Format Version,1.21,Take Name,I1L_2.0_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-02 02.17.36.772 PM,Total Frames in Take,297,Total Exported Frames,297,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:160,Unlabeled:160,Unlabeled:160,Unlabeled:170,Unlabeled:170,Unlabeled:170,Unlabeled:172,Unlabeled:172,Unlabeled:172
,,"8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AC","8392B20CF49E3570AC","8392B20CF49E3570AC"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.097759,0.024635,0.092572,0.101045,0.025104,0.185627,0.121133,0.023903,0.137866
1,0.008333,0.097755,0.024633,0.092576,0.101042,0.025106,0.185626,0.121128,0.023900,0.137866
2,0.016667,0.097757,0.024634,0.092568,0.101042,0.025102,0.185626,0.121131,0.023897,0.137864
3,0.025000,0.097756,0.024635,0.092570,0.101042,0.025107,0.185627,0.121131,0.023899,0.137864
4,0.033333,0.097758,0.024632,0.092566,0.101041,0.025105,0.185623,0.121131,0.023900,0.137867
5,0.041667,0.097756,0.024638,0.092571,0.101040,0.025103,0.185628,0.121128,0.023896,0.137861
6,0.050000,0.097758,0.024635,0.092573,0.101042,0.025103,0.185629,0.121131,0.023896,0.137865
7,0.058333,0.097756,0.024633,0.092573,0.101041,0.025104,0.185631,0.121129,0.023895,0.137865
8,0.066667,0.097762,0.024638,0.092572,0.101040,0.025103,0.185631,0.121129,0.023902,0.137868
9,0.075000,0.097758,0.024634,0.092572,0.101041,0.025102,0.185626,0.121129,0.023898,0.137866
10,0.083333,0.097755,0.024631,0.092573,0.101042,0.025104,0.185631,0.121132,0.023900,0.137870
11,0.091667,0.097760,0.024639,0.092571,0.101042,0.025104,0.185632,0.121129,0.023895,0.137864
12,0.100000,0.097754,0.024633,0.092573,0.101043,0.025105,0.185630,0.121132,0.023900,0.137861
13,0.108333,0.097753,0.024633,0.092576,0.101041,0.025106,0.185629,0.121133,0.023898,0.137868
14,0.116667,0.097758,0.024637,0.092575,0.101042,0.025102,0.185627,0.121129,0.023897,0.137865
15,0.125000,0.097753,0.024635,0.092572,0.101041,0.025103,0.185629,0.121126,0.023898,0.137862
16,0.133333,0.097756,0.024631,0.092570,0.101042,0.025105,0.185629,0.121132,0.023902,0.137866
17,0.141667,0.097755,0.024631,0.092571,0.101041,0.025102,0.185624,0.121133,0.023898,0.137863
18,0.150000,0.097754,0.024630,0.092572,0.101042,0.025106,0.185632,0.121126,0.023896,0.137862
19,0.158333,0.097754,0.024629,0.092569,0.101042,0.025104,0.185626,0.121131,0.023900,0.137866
20,0.166667,0.097760,0.024638,0.092575,0.101041,0.025106,0.185630,0.121128,0.023902,0.137865
21,0.175000,0.097759,0.024633,0.092574,0.101042,0.025108,0.185628,0.121131,0.023896,0.137868
22,0.183333,0.097759,0.024635,0.092570,0.101042,0.025104,0.185629,0.121128,0.023896,0.137865
