Format Version,1.21,Take Name,E2L_1.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 10.54.31.467 AM,Total Frames in Take,206,Total Exported Frames,206,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.019749,0.024625,0.043753,0.003050,0.025155,0.093339,-0.003433,0.024839,0.148303
1,0.008333,-0.019755,0.024627,0.043754,0.003049,0.025156,0.093339,-0.003434,0.024843,0.148301
2,0.016667,-0.019751,0.024625,0.043757,0.003049,0.025157,0.093336,-0.003437,0.024839,0.148300
3,0.025000,-0.019754,0.024627,0.043754,0.003051,0.025155,0.093336,-0.003435,0.024841,0.148299
4,0.033333,-0.019751,0.024623,0.043752,0.003047,0.025156,0.093333,-0.003434,0.024841,0.148296
5,0.041667,-0.019754,0.024626,0.043754,0.003050,0.025157,0.093336,-0.003436,0.024838,0.148300
6,0.050000,-0.019752,0.024626,0.043750,0.003049,0.025158,0.093334,-0.003436,0.024841,0.148299
7,0.058333,-0.019748,0.024628,0.043752,0.003051,0.025154,0.093336,-0.003433,0.024838,0.148299
8,0.066667,-0.019750,0.024624,0.043757,0.003050,0.025154,0.093336,-0.003434,0.024841,0.148299
9,0.075000,-0.019747,0.024626,0.043753,0.003052,0.025154,0.093338,-0.003434,0.024841,0.148298
10,0.083333,-0.019748,0.024629,0.043753,0.003047,0.025159,0.093336,-0.003434,0.024842,0.148304
11,0.091667,-0.019752,0.024625,0.043754,0.003049,0.025153,0.093337,-0.003438,0.024839,0.148301
12,0.100000,-0.019752,0.024630,0.043763,0.003046,0.025158,0.093339,-0.003436,0.024839,0.148300
13,0.108333,-0.019752,0.024624,0.043758,0.003048,0.025156,0.093335,-0.003436,0.024835,0.148301
14,0.116667,-0.019752,0.024623,0.043756,0.003047,0.025155,0.093337,-0.003439,0.024843,0.148299
15,0.125000,-0.019748,0.024629,0.043757,0.003049,0.025156,0.093336,-0.003438,0.024838,0.148302
16,0.133333,-0.019751,0.024627,0.043757,0.003043,0.025152,0.093337,-0.003433,0.024839,0.148302
17,0.141667,-0.019748,0.024623,0.043752,0.003047,0.025155,0.093337,-0.003439,0.024840,0.148301
