Format Version,1.21,Take Name,I1L_2_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-01 12.12.24.330 AM,Total Frames in Take,254,Total Exported Frames,254,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:205,Unlabeled:205,Unlabeled:205,Unlabeled:216,Unlabeled:216,Unlabeled:216,Unlabeled:217,Unlabeled:217,Unlabeled:217
,,"8392B20CF49E3570CD","8392B20CF49E3570CD","8392B20CF49E3570CD","8392B20CF49E3570D8","8392B20CF49E3570D8","8392B20CF49E3570D8","8392B20CF49E3570D9","8392B20CF49E3570D9","8392B20CF49E3570D9"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.101729,0.025289,0.071855,-0.072209,0.025033,0.113899,-0.088731,0.025075,0.163155
1,0.008333,-0.101726,0.025286,0.071850,-0.072209,0.025039,0.113900,-0.088734,0.025073,0.163156
2,0.016667,-0.101725,0.025286,0.071854,-0.072206,0.025039,0.113903,-0.088731,0.025074,0.163155
3,0.025000,-0.101728,0.025291,0.071858,-0.072212,0.025038,0.113897,-0.088730,0.025078,0.163159
4,0.033333,-0.101728,0.025287,0.071850,-0.072208,0.025040,0.113896,-0.088731,0.025077,0.163155
5,0.041667,-0.101725,0.025294,0.071856,-0.072208,0.025039,0.113900,-0.088733,0.025077,0.163160
6,0.050000,-0.101728,0.025288,0.071851,-0.072210,0.025038,0.113896,-0.088730,0.025077,0.163156
7,0.058333,-0.101731,0.025289,0.071857,-0.072210,0.025038,0.113899,-0.088729,0.025074,0.163158
8,0.066667,-0.101729,0.025288,0.071855,-0.072207,0.025038,0.113895,-0.088729,0.025082,0.163158
9,0.075000,-0.101725,0.025291,0.071846,-0.072210,0.025036,0.113900,-0.088728,0.025080,0.163153
10,0.083333,-0.101723,0.025290,0.071854,-0.072207,0.025042,0.113896,-0.088728,0.025080,0.163156
11,0.091667,-0.101730,0.025290,0.071856,-0.072211,0.025041,0.113899,-0.088728,0.025075,0.163155
12,0.100000,-0.101726,0.025293,0.071855,-0.072210,0.025038,0.113895,-0.088723,0.025078,0.163148
13,0.108333,-0.101725,0.025291,0.071850,-0.072210,0.025034,0.113898,-0.088727,0.025076,0.163156
14,0.116667,-0.101726,0.025289,0.071851,-0.072208,0.025038,0.113897,-0.088726,0.025076,0.163157
15,0.125000,-0.101724,0.025297,0.071855,-0.072208,0.025041,0.113901,-0.088725,0.025080,0.163157
16,0.133333,-0.101726,0.025292,0.071856,-0.072207,0.025042,0.113896,-0.088724,0.025079,0.163156
17,0.141667,-0.101724,0.025293,0.071855,-0.072214,0.025037,0.113896,-0.088729,0.025079,0.163157
18,0.150000,-0.101725,0.025292,0.071852,-0.072212,0.025042,0.113898,-0.088728,0.025078,0.163156
19,0.158333,-0.101728,0.025288,0.071851,-0.072215,0.025042,0.113897,-0.088730,0.025078,0.163157
20,0.166667,-0.101729,0.025291,0.071850,-0.072214,0.025041,0.113893,-0.088729,0.025075,0.163158
21,0.175000,-0.101726,0.025290,0.071852,-0.072211,0.025037,0.113897,-0.088725,0.025081,0.163159
