Format Version,1.21,Take Name,I1R_2.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-02 02.23.16.894 PM,Total Frames in Take,158,Total Exported Frames,158,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:160,Unlabeled:160,Unlabeled:160,Unlabeled:170,Unlabeled:170,Unlabeled:170,Unlabeled:173,Unlabeled:173,Unlabeled:173
,,"8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AD","8392B20CF49E3570AD","8392B20CF49E3570AD"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.108781,0.024629,0.089910,0.133252,0.024981,0.175226,0.095101,0.025165,0.139717
1,0.008333,0.108783,0.024622,0.089908,0.133249,0.024981,0.175224,0.095100,0.025169,0.139712
2,0.016667,0.108781,0.024624,0.089907,0.133251,0.024978,0.175223,0.095096,0.025166,0.139718
3,0.025000,0.108782,0.024618,0.089904,0.133251,0.024980,0.175225,0.095100,0.025166,0.139714
4,0.033333,0.108782,0.024621,0.089900,0.133251,0.024976,0.175225,0.095102,0.025169,0.139714
5,0.041667,0.108781,0.024628,0.089905,0.133249,0.024977,0.175223,0.095100,0.025164,0.139716
6,0.050000,0.108778,0.024626,0.089904,0.133247,0.024977,0.175224,0.095096,0.025163,0.139715
7,0.058333,0.108777,0.024622,0.089905,0.133246,0.024976,0.175223,0.095101,0.025162,0.139712
8,0.066667,0.108776,0.024628,0.089909,0.133246,0.024978,0.175225,0.095094,0.025166,0.139716
9,0.075000,0.108781,0.024629,0.089906,0.133247,0.024977,0.175227,0.095099,0.025164,0.139718
10,0.083333,0.108783,0.024629,0.089910,0.133249,0.024980,0.175228,0.095100,0.025165,0.139718
11,0.091667,0.108785,0.024634,0.089913,0.133250,0.024974,0.175226,0.095098,0.025162,0.139721
12,0.100000,0.108779,0.024622,0.089909,0.133251,0.024977,0.175230,0.095102,0.025170,0.139721
13,0.108333,0.108778,0.024627,0.089909,0.133252,0.024978,0.175226,0.095102,0.025164,0.139718
14,0.116667,0.108780,0.024626,0.089908,0.133249,0.024982,0.175223,0.095099,0.025165,0.139719
15,0.125000,0.108776,0.024624,0.089910,0.133248,0.024979,0.175223,0.095095,0.025165,0.139713
16,0.133333,0.108777,0.024626,0.089901,0.133248,0.024979,0.175221,0.095098,0.025164,0.139714
17,0.141667,0.108778,0.024627,0.089904,0.133247,0.024977,0.175225,0.095099,0.025168,0.139713
18,0.150000,0.108777,0.024622,0.089903,0.133249,0.024979,0.175224,0.095097,0.025165,0.139713
19,0.158333,0.108779,0.024620,0.089902,0.133249,0.024977,0.175226,0.095100,0.025165,0.139716
20,0.166667,0.108779,0.024621,0.089905,0.133250,0.024975,0.175223,0.095101,0.025161,0.139717
21,0.175000,0.108781,0.024624,0.089906,0.133251,0.024979,0.175225,0.095102,0.025163,0.139717
22,0.183333,0.108786,0.024627,0.089904,0.133253,0.024980,0.175223,0.095098,0.025162,0.139716
23,0.191667,0.108778,0.024624,0.089902,0.133251,0.024975,0.175222,0.095097,0.025166,0.139715
24,0.200000,0.108778,0.024621,0.089906,0.133249,0.024978,0.175223,0.095102,0.025163,0.139713
25,0.208333,0.108784,0.024625,0.089902,0.133245,0.024978,0.175221,0.095095,0.025163,0.139717
26,0.216667,0.108780,0.024627,0.089904,0.133251,0.024979,0.175223,0.095102,0.025170,0.139715
27,0.225000,0.108778,0.024624,0.089907,0.133251,0.024980,0.175222,0.095098,0.025161,0.139714
28,0.233333,0.108783,0.024624,0.089909,0.133252,0.024979,0.175220,0.095099,0.025160,0.139716
29,0.241667,0.108777,0.024623,0.089903,0.133248,0.024976,0.175226,0.095096,0.025162,0.139718
30,0.250000,0.108778,0.024622,0.089908,0.133248,0.024978,0.175224,0.095095,0.025165,0.139711
31,0.258333,0.108776,0.024624,0.089903,0.133246,0.024975,0.175224,0.095095,0.025166,0.139717
32,0.266667,0.108779,0.024628,0.089906,0.133246,0.024978,0.175224,0.095097,0.025169,0.139717
33,0.275000,0.108777,0.024626,0.089904,0.133247,0.024982,0.175223,0.095097,0.025165,0.139720
34,0.283333,0.108776,0.024625,0.089908,0.133249,0.024980,0.175225,0.095098,0.025165,0.139716
35,0.291667,0.108777,0.024626,0.089905,0.133251,0.024981,0.175222,0.095101,0.025167,0.139721
36,0.300000,0.108779,0.024627,0.089904,0.133250,0.024980,0.175224,0.095102,0.025166,0.139717
37,0.308333,0.108780,0.024623,0.089906,0.133251,0.024979,0.175221,0.095101,0.025167,0.139719
