Format Version,1.21,Take Name,I1L_2.5_psi,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-02 02.18.11.710 PM,Total Frames in Take,186,Total Exported Frames,186,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:160,Unlabeled:160,Unlabeled:160,Unlabeled:170,Unlabeled:170,Unlabeled:170,Unlabeled:172,Unlabeled:172,Unlabeled:172
,,"8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570A0","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AA","8392B20CF49E3570AC","8392B20CF49E3570AC","8392B20CF49E3570AC"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.097288,0.024439,0.094790,0.096226,0.025322,0.182661,0.125769,0.024322,0.138757
1,0.008333,0.097292,0.024441,0.094791,0.096225,0.025321,0.182664,0.125772,0.024323,0.138758
2,0.016667,0.097292,0.024440,0.094792,0.096228,0.025326,0.182664,0.125770,0.024319,0.138761
3,0.025000,0.097291,0.024442,0.094795,0.096229,0.025325,0.182662,0.125769,0.024322,0.138759
4,0.033333,0.097293,0.024444,0.094790,0.096230,0.025323,0.182663,0.125769,0.024318,0.138757
5,0.041667,0.097293,0.024435,0.094793,0.096229,0.025321,0.182662,0.125770,0.024316,0.138753
6,0.050000,0.097295,0.024446,0.094790,0.096230,0.025326,0.182662,0.125773,0.024321,0.138755
7,0.058333,0.097295,0.024438,0.094787,0.096231,0.025327,0.182661,0.125770,0.024318,0.138753
8,0.066667,0.097290,0.024441,0.094788,0.096233,0.025325,0.182661,0.125767,0.024318,0.138756
9,0.075000,0.097293,0.024443,0.094791,0.096230,0.025324,0.182661,0.125768,0.024316,0.138756
10,0.083333,0.097288,0.024442,0.094794,0.096231,0.025323,0.182663,0.125766,0.024319,0.138758
11,0.091667,0.097293,0.024432,0.094793,0.096231,0.025324,0.182663,0.125765,0.024317,0.138761
12,0.100000,0.097297,0.024441,0.094799,0.096235,0.025323,0.182667,0.125767,0.024319,0.138760
13,0.108333,0.097297,0.024443,0.094798,0.096234,0.025323,0.182668,0.125771,0.024320,0.138760
14,0.116667,0.097297,0.024435,0.094796,0.096234,0.025328,0.182669,0.125769,0.024319,0.138762
15,0.125000,0.097295,0.024445,0.094794,0.096236,0.025322,0.182664,0.125772,0.024320,0.138758
16,0.133333,0.097294,0.024443,0.094795,0.096237,0.025325,0.182667,0.125768,0.024319,0.138760
17,0.141667,0.097290,0.024438,0.094785,0.096237,0.025323,0.182666,0.125768,0.024317,0.138756
18,0.150000,0.097291,0.024443,0.094792,0.096235,0.025320,0.182668,0.125768,0.024316,0.138753
19,0.158333,0.097291,0.024443,0.094793,0.096236,0.025324,0.182664,0.125766,0.024320,0.138753
20,0.166667,0.097290,0.024436,0.094792,0.096234,0.025322,0.182668,0.125767,0.024320,0.138759
21,0.175000,0.097287,0.024440,0.094785,0.096238,0.025328,0.182669,0.125769,0.024314,0.138755
22,0.183333,0.097297,0.024452,0.094796,0.096243,0.025325,0.182669,0.125765,0.024320,0.138761
