Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0.000000,-0.000526,0.025317,0.150231,-0.004270,0.025248,0.054675,-0.003588,0.024851,0.099099
1,0.008333,-0.000527,0.025318,0.150232,-0.004273,0.025244,0.054671,-0.003640,0.024909,0.099083
2,0.016667,-0.000522,0.025322,0.150235,-0.004273,0.025247,0.054672,-0.003644,0.024910,0.099085
3,0.025000,-0.000524,0.025322,0.150229,-0.004272,0.025248,0.054674,-0.003588,0.024854,0.099100
4,0.033333,-0.000527,0.025318,0.150231,-0.004274,0.025249,0.054672,-0.003589,0.024849,0.099098
5,0.041667,-0.000525,0.025317,0.150234,-0.004274,0.025251,0.054672,-0.003647,0.024911,0.099084
6,0.050000,-0.000524,0.025320,0.150232,-0.004275,0.025246,0.054674,-0.003645,0.024916,0.099088
7,0.058333,-0.000526,0.025319,0.150229,-0.004274,0.025245,0.054672,-0.003587,0.024852,0.099100
8,0.066667,-0.000524,0.025318,0.150232,-0.004274,0.025249,0.054673,-0.003643,0.024909,0.099085
9,0.075000,-0.000523,0.025319,0.150237,-0.004274,0.025246,0.054673,-0.003648,0.024912,0.099085
10,0.083333,-0.000525,0.025319,0.150231,-0.004273,0.025246,0.054670,-0.003643,0.024912,0.099080
11,0.091667,-0.000521,0.025317,0.150232,-0.004276,0.025247,0.054668,-0.003644,0.024907,0.099086
12,0.100000,-0.000523,0.025319,0.150235,-0.004269,0.025246,0.054671,-0.003642,0.024912,0.099089
13,0.108333,-0.000524,0.025320,0.150231,-0.004272,0.025242,0.054672,-0.003638,0.024912,0.099086
14,0.116667,-0.000519,0.025319,0.150231,-0.004272,0.025248,0.054672,-0.003641,0.024913,0.099085
15,0.125000,-0.000521,0.025316,0.150230,-0.004270,0.025247,0.054672,-0.003638,0.024917,0.099085
16,0.133333,-0.000523,0.025322,0.150234,-0.004270,0.025246,0.054669,-0.003636,0.024917,0.099084
17,0.141667,-0.000526,0.025317,0.150232,-0.004273,0.025249,0.054673,-0.003644,0.024914,0.099083
18,0.150000,-0.000518,0.025322,0.150232,-0.004270,0.025246,0.054672,-0.003642,0.024909,0.099081
19,0.158333,-0.000520,0.025316,0.150228,-0.004270,0.025246,0.054673,-0.003584,0.024852,0.099096
20,0.166667,-0.000522,0.025317,0.150230,-0.004272,0.025248,0.054674,-0.003641,0.024909,0.099083
21,0.175000,-0.000524,0.025318,0.150232,-0.004272,0.025246,0.054670,-0.003585,0.024850,0.099096
22,0.183333,-0.000525,0.025324,0.150234,-0.004271,0.025248,0.054671,-0.003642,0.024910,0.099081
23,0.191667,-0.000523,0.025321,0.150231,-0.004271,0.025244,0.054673,-0.003643,0.024905,0.099082
24,0.200000,-0.000523,0.025315,0.150231,-0.004269,0.025247,0.054672,-0.003641,0.024906,0.099087
25,0.208333,-0.000524,0.025320,0.150233,-0.004269,0.025246,0.054672,-0.003642,0.024909,0.099080
26,0.216667,-0.000520,0.025317,0.150235,-0.004270,0.025250,0.054670,-0.003639,0.024909,0.099079
27,0.225000,-0.000518,0.025321,0.150233,-0.004270,0.025248,0.054674,-0.003584,0.024851,0.099104
28,0.233333,-0.000520,0.025316,0.150234,-0.004270,0.025249,0.054672,-0.003638,0.024913,0.099089
29,0.241667,-0.000524,0.025318,0.150230,-0.004269,0.025248,0.054677,-0.003643,0.024910,0.099085
30,0.250000,-0.000520,0.025314,0.150232,-0.004268,0.025246,0.054673,-0.003640,0.024902,0.099083
31,0.258333,-0.000520,0.025321,0.150233,-0.004269,0.025247,0.054676,-0.003641,0.024905,0.099084
32,0.266667,-0.000520,0.025321,0.150230,-0.004271,0.025247,0.054674,-0.003638,0.024907,0.099086
33,0.275000,-0.000522,0.025316,0.150231,-0.004269,0.025247,0.054671,-0.003642,0.024909,0.099085
34,0.283333,-0.000522,0.025320,0.150234,-0.004271,0.025247,0.054670,-0.003640,0.024908,0.099089
35,0.291667,-0.000519,0.025322,0.150230,-0.004271,0.025248,0.054673,-0.003637,0.024907,0.099082
36,0.300000,-0.000516,0.025320,0.150232,-0.004270,0.025248,0.054671,-0.003637,0.024909,0.099086
37,0.308333,-0.000518,0.025321,0.150234,-0.004270,0.025246,0.054672,-0.003639,0.024912,0.099082
38,0.316667,-0.000517,0.025315,0.150232,-0.004268,0.025245,0.054673,-0.003638,0.024910,0.099087
39,0.325000,-0.000516,0.025322,0.150232,-0.004267,0.025251,0.054676,-0.003639,0.024910,0.099083
40,0.333333,-0.000516,0.025315,0.150232,-0.004265,0.025247,0.054672,-0.003634,0.024910,0.099081
41,0.341667,-0.000518,0.025320,0.150228,-0.004267,0.025244,0.054673,-0.003636,0.024908,0.099080
42,0.350000,-0.000517,0.025321,0.150230,-0.004268,0.025247,0.054674,-0.003639,0.024906,0.099081
43,0.358333,-0.000518,0.025321,0.150230,-0.004265,0.025246,0.054671,-0.003637,0.024915,0.099085
44,0.366667,-0.000519,0.025319,0.150233,-0.004266,0.025247,0.054671,-0.003636,0.024910,0.099082
45,0.375000,-0.000520,0.025319,0.150232,-0.004268,0.025249,0.054675,-0.003637,0.024909,0.099084
46,0.383333,-0.000520,0.025316,0.150232,-0.004266,0.025247,0.054671,-0.003636,0.024910,0.099088
47,0.391667,-0.000516,0.025322,0.150234,-0.004266,0.025248,0.054675,-0.003639,0.024904,0.099084
48,0.400000,-0.000518,0.025317,0.150232,-0.004266,0.025247,0.054677,-0.003637,0.024913,0.099089
49,0.408333,-0.000516,0.025317,0.150232,-0.004268,0.025244,0.054673,-0.003641,0.024911,0.099086
50,0.416667,-0.000517,0.025322,0.150229,-0.004265,0.025245,0.054675,-0.003638,0.024907,0.099083
51,0.425000,-0.000514,0.025319,0.150234,-0.004265,0.025246,0.054675,-0.003633,0.024909,0.099085
52,0.433333,-0.000514,0.025319,0.150228,-0.004265,0.025247,0.054676,-0.003632,0.024909,0.099084
53,0.441667,-0.000513,0.025319,0.150232,-0.004264,0.025244,0.054675,-0.003634,0.024915,0.099087
54,0.450000,-0.000514,0.025319,0.150232,-0.004264,0.025248,0.054676,-0.003634,0.024914,0.099082
55,0.458333,-0.000515,0.025316,0.150229,-0.004263,0.025246,0.054671,-0.003632,0.024907,0.099083
56,0.466667,-0.000515,0.025317,0.150234,-0.004267,0.025245,0.054673,-0.003579,0.024848,0.099104
57,0.475000,-0.000513,0.025319,0.150233,-0.004265,0.025243,0.054675,-0.003637,0.024909,0.099087
58,0.483333,-0.000512,0.025320,0.150231,-0.004266,0.025249,0.054673,-0.003637,0.024912,0.099082
59,0.491667,-0.000514,0.025319,0.150229,-0.004263,0.025246,0.054675,-0.003633,0.024907,0.099082
60,0.500000,-0.000514,0.025322,0.150230,-0.004264,0.025246,0.054673,-0.003634,0.024911,0.099085
61,0.508333,-0.000515,0.025318,0.150226,-0.004265,0.025244,0.054674,-0.003635,0.024900,0.099080
62,0.516667,-0.000515,0.025320,0.150229,-0.004262,0.025244,0.054677,-0.003636,0.024906,0.099086
63,0.525000,-0.000518,0.025322,0.150232,-0.004265,0.025247,0.054676,-0.003633,0.024907,0.099082
64,0.533333,-0.000514,0.025319,0.150231,-0.004265,0.025246,0.054676,-0.003632,0.024903,0.099083
65,0.541667,-0.000513,0.025320,0.150230,-0.004265,0.025242,0.054671,-0.003632,0.024905,0.099086
66,0.550000,-0.000515,0.025319,0.150232,-0.004263,0.025246,0.054674,-0.003637,0.024908,0.099082
67,0.558333,-0.000512,0.025321,0.150229,-0.004261,0.025250,0.054672,-0.003632,0.024904,0.099085
68,0.566667,-0.000513,0.025314,0.150230,-0.004266,0.025245,0.054672,-0.003632,0.024906,0.099080
69,0.575000,-0.000514,0.025321,0.150230,-0.004263,0.025248,0.054674,-0.003635,0.024906,0.099083
70,0.583333,-0.000512,0.025319,0.150231,-0.004262,0.025247,0.054674,-0.003633,0.024911,0.099086
71,0.591667,-0.000508,0.025319,0.150232,-0.004264,0.025244,0.054675,-0.003634,0.024909,0.099088
72,0.600000,-0.000512,0.025317,0.150233,-0.004262,0.025244,0.054673,-0.003631,0.024908,0.099078
73,0.608333,-0.000510,0.025319,0.150234,-0.004261,0.025245,0.054673,-0.003631,0.024904,0.099084
74,0.616667,-0.000508,0.025319,0.150228,-0.004260,0.025248,0.054677,-0.003575,0.024847,0.099096
75,0.625000,-0.000510,0.025319,0.150233,-0.004261,0.025242,0.054674,-0.003632,0.024912,0.099084
76,0.633333,-0.000508,0.025319,0.150228,-0.004260,0.025245,0.054676,-0.003624,0.024907,0.099086
77,0.641667,-0.000509,0.025315,0.150228,-0.004258,0.025247,0.054672,-0.003628,0.024909,0.099083
78,0.650000,-0.000512,0.025317,0.150227,-0.004262,0.025245,0.054675,-0.003631,0.024904,0.099083
79,0.658333,-0.000508,0.025312,0.150228,-0.004256,0.025245,0.054676,-0.003626,0.024906,0.099082
80,0.666667,-0.000511,0.025313,0.150228,-0.004259,0.025244,0.054675,-0.003632,0.024905,0.099083
81,0.675000,-0.000506,0.025322,0.150232,-0.004256,0.025246,0.054674,-0.003631,0.024909,0.099084
82,0.683333,-0.000507,0.025316,0.150226,-0.004255,0.025247,0.054673,-0.003630,0.024907,0.099083
83,0.691667,-0.000503,0.025317,0.150229,-0.004259,0.025242,0.054671,-0.003630,0.024907,0.099082
84,0.700000,-0.000504,0.025317,0.150230,-0.004259,0.025244,0.054672,-0.003631,0.024908,0.099083
85,0.708333,-0.000506,0.025314,0.150230,-0.004258,0.025248,0.054673,-0.003629,0.024902,0.099078
86,0.716667,-0.000508,0.025314,0.150230,-0.004258,0.025245,0.054672,-0.003625,0.024913,0.099083
87,0.725000,-0.000504,0.025318,0.150230,-0.004258,0.025244,0.054673,-0.003626,0.024905,0.099082
88,0.733333,-0.000506,0.025319,0.150229,-0.004253,0.025248,0.054675,-0.003625,0.024906,0.099085
89,0.741667,-0.000503,0.025319,0.150230,-0.004262,0.025241,0.054673,-0.003627,0.024906,0.099079
90,0.750000,-0.000502,0.025318,0.150232,-0.004259,0.025243,0.054672,-0.003626,0.024903,0.099082
