Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0.000000,-0.015857,0.026361,0.098254,-0.006220,0.025572,0.051112,-0.004304,0.025590,0.151493
1,0.008333,-0.015856,0.026362,0.098249,-0.006222,0.025572,0.051107,-0.004301,0.025591,0.151491
2,0.016667,-0.015855,0.026364,0.098254,-0.006223,0.025574,0.051109,-0.004302,0.025589,0.151487
3,0.025000,-0.015854,0.026370,0.098254,-0.006222,0.025574,0.051108,-0.004302,0.025592,0.151487
4,0.033333,-0.015856,0.026364,0.098254,-0.006225,0.025573,0.051110,-0.004301,0.025594,0.151489
5,0.041667,-0.015861,0.026367,0.098252,-0.006225,0.025575,0.051111,-0.004302,0.025591,0.151487
6,0.050000,-0.015855,0.026364,0.098252,-0.006224,0.025568,0.051110,-0.004304,0.025589,0.151488
7,0.058333,-0.015856,0.026370,0.098251,-0.006224,0.025574,0.051113,-0.004302,0.025596,0.151486
8,0.066667,-0.015856,0.026366,0.098252,-0.006222,0.025571,0.051111,-0.004302,0.025590,0.151487
9,0.075000,-0.015859,0.026368,0.098252,-0.006220,0.025575,0.051112,-0.004299,0.025591,0.151489
10,0.083333,-0.015855,0.026370,0.098255,-0.006222,0.025574,0.051112,-0.004300,0.025586,0.151486
11,0.091667,-0.015850,0.026368,0.098251,-0.006219,0.025574,0.051113,-0.004300,0.025593,0.151485
12,0.100000,-0.015849,0.026367,0.098254,-0.006218,0.025576,0.051115,-0.004298,0.025590,0.151485
13,0.108333,-0.015850,0.026368,0.098251,-0.006220,0.025571,0.051116,-0.004296,0.025592,0.151488
14,0.116667,-0.015851,0.026364,0.098247,-0.006221,0.025575,0.051111,-0.004303,0.025588,0.151485
15,0.125000,-0.015852,0.026365,0.098253,-0.006223,0.025572,0.051113,-0.004301,0.025594,0.151486
16,0.133333,-0.015849,0.026367,0.098254,-0.006223,0.025574,0.051113,-0.004301,0.025594,0.151489
17,0.141667,-0.015852,0.026363,0.098253,-0.006223,0.025577,0.051113,-0.004303,0.025590,0.151486
18,0.150000,-0.015855,0.026366,0.098250,-0.006224,0.025573,0.051114,-0.004304,0.025592,0.151483
19,0.158333,-0.015856,0.026362,0.098253,-0.006222,0.025573,0.051114,-0.004304,0.025592,0.151487
20,0.166667,-0.015850,0.026366,0.098249,-0.006222,0.025571,0.051120,-0.004304,0.025588,0.151485
21,0.175000,-0.015849,0.026362,0.098251,-0.006220,0.025575,0.051115,-0.004304,0.025594,0.151484
22,0.183333,-0.015847,0.026365,0.098256,-0.006217,0.025576,0.051118,-0.004301,0.025591,0.151487
23,0.191667,-0.015844,0.026363,0.098253,-0.006218,0.025569,0.051118,-0.004300,0.025589,0.151487
24,0.200000,-0.015850,0.026366,0.098256,-0.006218,0.025575,0.051117,-0.004299,0.025595,0.151487
25,0.208333,-0.015853,0.026365,0.098250,-0.006217,0.025572,0.051116,-0.004301,0.025587,0.151489
26,0.216667,-0.015849,0.026366,0.098251,-0.006217,0.025573,0.051115,-0.004300,0.025592,0.151490
27,0.225000,-0.015848,0.026369,0.098251,-0.006218,0.025574,0.051114,-0.004298,0.025592,0.151486
28,0.233333,-0.015850,0.026367,0.098253,-0.006219,0.025575,0.051115,-0.004298,0.025593,0.151486
29,0.241667,-0.015850,0.026366,0.098249,-0.006217,0.025571,0.051114,-0.004300,0.025590,0.151484
30,0.250000,-0.015850,0.026365,0.098250,-0.006222,0.025573,0.051113,-0.004300,0.025589,0.151481
31,0.258333,-0.015850,0.026362,0.098249,-0.006219,0.025576,0.051113,-0.004302,0.025595,0.151486
32,0.266667,-0.015850,0.026366,0.098251,-0.006219,0.025574,0.051112,-0.004301,0.025587,0.151484
33,0.275000,-0.015851,0.026366,0.098252,-0.006215,0.025572,0.051114,-0.004303,0.025590,0.151485
34,0.283333,-0.015852,0.026366,0.098250,-0.006222,0.025573,0.051115,-0.004302,0.025589,0.151485
35,0.291667,-0.015848,0.026365,0.098254,-0.006218,0.025575,0.051120,-0.004298,0.025590,0.151488
36,0.300000,-0.015841,0.026368,0.098253,-0.006220,0.025575,0.051120,-0.004298,0.025591,0.151483
37,0.308333,-0.015849,0.026366,0.098253,-0.006220,0.025573,0.051119,-0.004301,0.025589,0.151486
38,0.316667,-0.015846,0.026364,0.098251,-0.006219,0.025574,0.051116,-0.004300,0.025590,0.151487
39,0.325000,-0.015847,0.026366,0.098247,-0.006222,0.025573,0.051115,-0.004299,0.025587,0.151484
40,0.333333,-0.015849,0.026366,0.098249,-0.006218,0.025573,0.051114,-0.004304,0.025588,0.151480
41,0.341667,-0.015845,0.026365,0.098255,-0.006221,0.025574,0.051116,-0.004300,0.025587,0.151484
42,0.350000,-0.015849,0.026367,0.098254,-0.006220,0.025573,0.051113,-0.004301,0.025588,0.151486
43,0.358333,-0.015849,0.026365,0.098251,-0.006219,0.025571,0.051116,-0.004301,0.025589,0.151485
44,0.366667,-0.015851,0.026362,0.098250,-0.006221,0.025575,0.051118,-0.004300,0.025593,0.151482
45,0.375000,-0.015848,0.026367,0.098250,-0.006217,0.025572,0.051118,-0.004301,0.025588,0.151479
46,0.383333,-0.015849,0.026361,0.098251,-0.006217,0.025572,0.051120,-0.004299,0.025592,0.151487
47,0.391667,-0.015844,0.026367,0.098249,-0.006217,0.025574,0.051119,-0.004301,0.025590,0.151483
48,0.400000,-0.015845,0.026365,0.098252,-0.006218,0.025574,0.051117,-0.004299,0.025587,0.151478
49,0.408333,-0.015844,0.026371,0.098254,-0.006216,0.025570,0.051115,-0.004300,0.025591,0.151481
50,0.416667,-0.015848,0.026362,0.098255,-0.006217,0.025574,0.051117,-0.004297,0.025588,0.151481
51,0.425000,-0.015846,0.026367,0.098246,-0.006219,0.025575,0.051114,-0.004300,0.025590,0.151483
52,0.433333,-0.015846,0.026366,0.098252,-0.006217,0.025574,0.051115,-0.004300,0.025589,0.151481
53,0.441667,-0.015848,0.026364,0.098250,-0.006218,0.025572,0.051119,-0.004299,0.025592,0.151484
54,0.450000,-0.015850,0.026365,0.098250,-0.006216,0.025574,0.051118,-0.004302,0.025592,0.151480
55,0.458333,-0.015846,0.026364,0.098249,-0.006218,0.025577,0.051116,-0.004300,0.025592,0.151484
56,0.466667,-0.015851,0.026362,0.098254,-0.006220,0.025573,0.051117,-0.004301,0.025594,0.151483
57,0.475000,-0.015848,0.026365,0.098251,-0.006218,0.025570,0.051119,-0.004300,0.025590,0.151482
58,0.483333,-0.015850,0.026363,0.098254,-0.006219,0.025574,0.051118,-0.004299,0.025590,0.151484
59,0.491667,-0.015841,0.026366,0.098250,-0.006217,0.025570,0.051121,-0.004302,0.025589,0.151485
60,0.500000,-0.015847,0.026359,0.098255,-0.006221,0.025575,0.051122,-0.004298,0.025590,0.151487
61,0.508333,-0.015844,0.026366,0.098254,-0.006215,0.025571,0.051119,-0.004299,0.025590,0.151484
62,0.516667,-0.015845,0.026361,0.098254,-0.006219,0.025572,0.051122,-0.004296,0.025592,0.151484
63,0.525000,-0.015846,0.026361,0.098247,-0.006217,0.025574,0.051119,-0.004297,0.025587,0.151481
64,0.533333,-0.015847,0.026364,0.098252,-0.006219,0.025578,0.051118,-0.004300,0.025590,0.151480
65,0.541667,-0.015842,0.026365,0.098247,-0.006217,0.025573,0.051116,-0.004299,0.025586,0.151482
66,0.550000,-0.015847,0.026363,0.098251,-0.006218,0.025569,0.051118,-0.004300,0.025589,0.151481
67,0.558333,-0.015842,0.026364,0.098254,-0.006218,0.025572,0.051120,-0.004300,0.025594,0.151482
68,0.566667,-0.015850,0.026361,0.098253,-0.006217,0.025578,0.051117,-0.004300,0.025591,0.151484
69,0.575000,-0.015845,0.026361,0.098253,-0.006218,0.025575,0.051120,-0.004301,0.025589,0.151482
70,0.583333,-0.015843,0.026364,0.098250,-0.006217,0.025574,0.051124,-0.004299,0.025593,0.151483
71,0.591667,-0.015844,0.026363,0.098253,-0.006217,0.025576,0.051119,-0.004300,0.025588,0.151480
