Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0.000000,-0.023906,0.027228,0.095988,-0.004641,0.025907,0.152366,0.002349,0.025839,0.048319
1,0.008333,-0.023911,0.027229,0.095986,-0.004643,0.025910,0.152362,0.002350,0.025838,0.048316
2,0.016667,-0.023911,0.027232,0.095987,-0.004643,0.025908,0.152361,0.002347,0.025841,0.048318
3,0.025000,-0.023906,0.027222,0.095987,-0.004643,0.025905,0.152359,0.002349,0.025834,0.048314
4,0.033333,-0.023905,0.027227,0.095988,-0.004642,0.025907,0.152365,0.002348,0.025841,0.048318
5,0.041667,-0.023910,0.027227,0.095985,-0.004644,0.025904,0.152358,0.002345,0.025840,0.048315
6,0.050000,-0.023909,0.027230,0.095987,-0.004648,0.025905,0.152356,0.002346,0.025837,0.048316
7,0.058333,-0.023909,0.027226,0.095989,-0.004642,0.025902,0.152363,0.002347,0.025838,0.048320
8,0.066667,-0.023907,0.027225,0.095989,-0.004640,0.025907,0.152363,0.002352,0.025835,0.048320
9,0.075000,-0.023904,0.027231,0.095987,-0.004639,0.025909,0.152358,0.002350,0.025840,0.048321
10,0.083333,-0.023904,0.027228,0.095986,-0.004638,0.025907,0.152361,0.002352,0.025843,0.048324
11,0.091667,-0.023901,0.027229,0.095985,-0.004639,0.025912,0.152355,0.002352,0.025838,0.048317
12,0.100000,-0.023908,0.027232,0.095982,-0.004643,0.025908,0.152354,0.002351,0.025840,0.048317
13,0.108333,-0.023903,0.027225,0.095981,-0.004638,0.025907,0.152351,0.002348,0.025839,0.048319
14,0.116667,-0.023903,0.027225,0.095984,-0.004644,0.025905,0.152356,0.002347,0.025836,0.048319
15,0.125000,-0.023904,0.027225,0.095986,-0.004639,0.025911,0.152359,0.002349,0.025839,0.048320
16,0.133333,-0.023904,0.027226,0.095987,-0.004642,0.025906,0.152358,0.002350,0.025839,0.048323
17,0.141667,-0.023904,0.027228,0.095987,-0.004641,0.025906,0.152359,0.002350,0.025840,0.048328
18,0.150000,-0.023896,0.027233,0.095993,-0.004641,0.025907,0.152361,0.002351,0.025843,0.048327
19,0.158333,-0.023900,0.027227,0.095988,-0.004639,0.025905,0.152358,0.002354,0.025841,0.048325
20,0.166667,-0.023898,0.027226,0.095987,-0.004633,0.025911,0.152357,0.002356,0.025839,0.048323
21,0.175000,-0.023897,0.027227,0.095981,-0.004635,0.025909,0.152355,0.002355,0.025839,0.048326
22,0.183333,-0.023897,0.027224,0.095987,-0.004637,0.025907,0.152353,0.002351,0.025838,0.048321
23,0.191667,-0.023902,0.027225,0.095989,-0.004637,0.025906,0.152353,0.002351,0.025842,0.048323
24,0.200000,-0.023902,0.027220,0.095981,-0.004641,0.025903,0.152354,0.002350,0.025839,0.048324
25,0.208333,-0.023901,0.027225,0.095986,-0.004639,0.025906,0.152353,0.002348,0.025836,0.048328
26,0.216667,-0.023901,0.027222,0.095988,-0.004639,0.025911,0.152356,0.002351,0.025842,0.048326
27,0.225000,-0.023898,0.027223,0.095989,-0.004637,0.025908,0.152355,0.002351,0.025839,0.048329
28,0.233333,-0.023895,0.027226,0.095989,-0.004636,0.025908,0.152356,0.002353,0.025840,0.048328
29,0.241667,-0.023893,0.027232,0.095989,-0.004634,0.025912,0.152356,0.002353,0.025838,0.048326
30,0.250000,-0.023892,0.027229,0.095985,-0.004633,0.025908,0.152353,0.002356,0.025842,0.048327
31,0.258333,-0.023894,0.027231,0.095984,-0.004632,0.025908,0.152354,0.002356,0.025842,0.048326
32,0.266667,-0.023889,0.027225,0.095985,-0.004633,0.025907,0.152354,0.002353,0.025843,0.048331
33,0.275000,-0.023893,0.027227,0.095989,-0.004634,0.025911,0.152351,0.002356,0.025837,0.048326
34,0.283333,-0.023890,0.027227,0.095988,-0.004635,0.025907,0.152352,0.002356,0.025841,0.048329
35,0.291667,-0.023894,0.027226,0.095991,-0.004637,0.025912,0.152351,0.002356,0.025836,0.048328
36,0.300000,-0.023892,0.027221,0.095987,-0.004635,0.025912,0.152350,0.002353,0.025843,0.048329
37,0.308333,-0.023892,0.027225,0.095985,-0.004636,0.025906,0.152350,0.002354,0.025836,0.048332
38,0.316667,-0.023885,0.027222,0.095986,-0.004635,0.025908,0.152351,0.002355,0.025840,0.048329
39,0.325000,-0.023889,0.027230,0.095990,-0.004636,0.025909,0.152354,0.002356,0.025841,0.048331
40,0.333333,-0.023886,0.027217,0.095984,-0.004633,0.025908,0.152353,0.002355,0.025837,0.048330
41,0.341667,-0.023886,0.027223,0.095986,-0.004635,0.025912,0.152353,0.002358,0.025838,0.048334
42,0.350000,-0.023885,0.027229,0.095990,-0.004632,0.025915,0.152353,0.002356,0.025840,0.048330
43,0.358333,-0.023893,0.027224,0.095992,-0.004634,0.025910,0.152352,0.002357,0.025840,0.048335
44,0.366667,-0.023888,0.027227,0.095988,-0.004631,0.025907,0.152354,0.002355,0.025839,0.048331
45,0.375000,-0.023884,0.027228,0.095992,-0.004634,0.025906,0.152349,0.002356,0.025840,0.048332
46,0.383333,-0.023883,0.027223,0.095987,-0.004634,0.025904,0.152347,0.002359,0.025842,0.048329
47,0.391667,-0.023883,0.027226,0.095987,-0.004633,0.025912,0.152349,0.002358,0.025841,0.048333
48,0.400000,-0.023886,0.027220,0.095984,-0.004636,0.025905,0.152349,0.002358,0.025840,0.048331
49,0.408333,-0.023886,0.027224,0.095995,-0.004634,0.025909,0.152349,0.002355,0.025840,0.048331
50,0.416667,-0.023885,0.027223,0.095990,-0.004634,0.025908,0.152351,0.002356,0.025835,0.048335
51,0.425000,-0.023886,0.027222,0.095990,-0.004633,0.025908,0.152351,0.002354,0.025840,0.048336
52,0.433333,-0.023882,0.027229,0.095988,-0.004632,0.025912,0.152353,0.002358,0.025841,0.048339
53,0.441667,-0.023880,0.027225,0.095993,-0.004629,0.025907,0.152347,0.002360,0.025840,0.048338
54,0.450000,-0.023875,0.027226,0.095990,-0.004629,0.025907,0.152349,0.002359,0.025840,0.048337
55,0.458333,-0.023879,0.027225,0.095988,-0.004627,0.025908,0.152349,0.002362,0.025840,0.048333
56,0.466667,-0.023879,0.027222,0.095986,-0.004629,0.025906,0.152345,0.002363,0.025839,0.048330
57,0.475000,-0.023879,0.027224,0.095983,-0.004628,0.025909,0.152344,0.002358,0.025839,0.048334
58,0.483333,-0.023877,0.027224,0.095986,-0.004630,0.025907,0.152345,0.002360,0.025837,0.048334
59,0.491667,-0.023880,0.027224,0.095988,-0.004632,0.025907,0.152345,0.002360,0.025838,0.048331
60,0.500000,-0.023879,0.027230,0.095991,-0.004634,0.025907,0.152344,0.002358,0.025840,0.048337
61,0.508333,-0.023879,0.027224,0.095992,-0.004633,0.025908,0.152348,0.002360,0.025837,0.048337
62,0.516667,-0.023878,0.027229,0.095988,-0.004628,0.025909,0.152349,0.002360,0.025843,0.048338
63,0.525000,-0.023876,0.027223,0.095993,-0.004630,0.025908,0.152350,0.002359,0.025843,0.048338
64,0.533333,-0.023873,0.027225,0.095995,-0.004629,0.025906,0.152346,0.002360,0.025842,0.048339
65,0.541667,-0.023879,0.027225,0.095992,-0.004628,0.025911,0.152346,0.002361,0.025839,0.048338
66,0.550000,-0.023874,0.027231,0.095992,-0.004627,0.025911,0.152344,0.002364,0.025836,0.048337
67,0.558333,-0.023876,0.027227,0.095987,-0.004630,0.025903,0.152337,0.002359,0.025839,0.048337
68,0.566667,-0.023874,0.027229,0.095990,-0.004629,0.025906,0.152339,0.002362,0.025840,0.048333
69,0.575000,-0.023876,0.027229,0.095989,-0.004629,0.025909,0.152344,0.002358,0.025845,0.048340
70,0.583333,-0.023877,0.027232,0.095989,-0.004631,0.025903,0.152345,0.002363,0.025843,0.048334
71,0.591667,-0.023869,0.027228,0.095990,-0.004631,0.025910,0.152345,0.002359,0.025837,0.048337
72,0.600000,-0.023876,0.027223,0.095985,-0.004625,0.025906,0.152344,0.002362,0.025838,0.048341
73,0.608333,-0.023868,0.027225,0.095987,-0.004629,0.025909,0.152342,0.002362,0.025838,0.048342
74,0.616667,-0.023873,0.027228,0.095993,-0.004624,0.025909,0.152345,0.002364,0.025838,0.048340
75,0.625000,-0.023872,0.027230,0.095988,-0.004626,0.025904,0.152347,0.002362,0.025840,0.048341
76,0.633333,-0.023870,0.027228,0.095996,-0.004627,0.025910,0.152345,0.002361,0.025841,0.048345
