Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0.000000,-0.007892,0.025285,0.099083,-0.006407,0.025358,0.053842,-0.002661,0.025481,0.150805
1,0.008333,-0.007890,0.025288,0.099081,-0.006405,0.025360,0.053842,-0.002659,0.025483,0.150806
2,0.016667,-0.007888,0.025282,0.099085,-0.006408,0.025359,0.053841,-0.002664,0.025480,0.150809
3,0.025000,-0.007888,0.025287,0.099084,-0.006405,0.025355,0.053840,-0.002664,0.025486,0.150809
4,0.033333,-0.007885,0.025285,0.099086,-0.006404,0.025358,0.053843,-0.002663,0.025476,0.150809
5,0.041667,-0.007886,0.025284,0.099084,-0.006404,0.025358,0.053840,-0.002661,0.025482,0.150809
6,0.050000,-0.007887,0.025285,0.099080,-0.006405,0.025355,0.053843,-0.002662,0.025482,0.150804
7,0.058333,-0.007826,0.025230,0.099105,-0.006405,0.025358,0.053839,-0.002661,0.025482,0.150804
8,0.066667,-0.007827,0.025232,0.099104,-0.006408,0.025356,0.053841,-0.002660,0.025484,0.150808
9,0.075000,-0.007825,0.025230,0.099104,-0.006407,0.025354,0.053843,-0.002666,0.025478,0.150808
10,0.083333,-0.007824,0.025235,0.099105,-0.006405,0.025360,0.053839,-0.002662,0.025479,0.150806
11,0.091667,-0.007885,0.025286,0.099084,-0.006408,0.025356,0.053838,-0.002663,0.025479,0.150804
12,0.100000,-0.007888,0.025285,0.099080,-0.006406,0.025357,0.053839,-0.002664,0.025479,0.150803
13,0.108333,-0.007828,0.025229,0.099107,-0.006408,0.025360,0.053841,-0.002600,0.025428,0.150828
14,0.116667,-0.007829,0.025233,0.099101,-0.006406,0.025357,0.053838,-0.002663,0.025482,0.150807
15,0.125000,-0.007888,0.025287,0.099087,-0.006406,0.025357,0.053840,-0.002667,0.025480,0.150805
16,0.133333,-0.007888,0.025286,0.099082,-0.006406,0.025353,0.053842,-0.002665,0.025483,0.150808
17,0.141667,-0.007885,0.025285,0.099079,-0.006407,0.025353,0.053843,-0.002662,0.025482,0.150809
18,0.150000,-0.007886,0.025289,0.099086,-0.006408,0.025359,0.053844,-0.002596,0.025435,0.150830
19,0.158333,-0.007826,0.025227,0.099102,-0.006407,0.025355,0.053841,-0.002661,0.025479,0.150811
20,0.166667,-0.007886,0.025290,0.099089,-0.006406,0.025357,0.053843,-0.002603,0.025433,0.150834
21,0.175000,-0.007826,0.025230,0.099103,-0.006407,0.025357,0.053842,-0.002600,0.025431,0.150829
22,0.183333,-0.007893,0.025288,0.099083,-0.006412,0.025357,0.053841,-0.002663,0.025478,0.150808
23,0.191667,-0.007829,0.025233,0.099102,-0.006410,0.025356,0.053837,-0.002670,0.025479,0.150808
24,0.200000,-0.007827,0.025231,0.099102,-0.006410,0.025356,0.053842,-0.002668,0.025478,0.150803
25,0.208333,-0.007888,0.025284,0.099084,-0.006407,0.025355,0.053842,-0.002664,0.025482,0.150807
26,0.216667,-0.007828,0.025234,0.099103,-0.006406,0.025356,0.053840,-0.002665,0.025479,0.150807
27,0.225000,-0.007886,0.025282,0.099082,-0.006405,0.025358,0.053843,-0.002660,0.025481,0.150805
28,0.233333,-0.007889,0.025286,0.099081,-0.006405,0.025356,0.053842,-0.002663,0.025482,0.150807
29,0.241667,-0.007825,0.025234,0.099101,-0.006408,0.025356,0.053843,-0.002661,0.025478,0.150804
30,0.250000,-0.007887,0.025282,0.099084,-0.006406,0.025358,0.053840,-0.002661,0.025479,0.150807
31,0.258333,-0.007828,0.025228,0.099105,-0.006407,0.025357,0.053844,-0.002666,0.025484,0.150810
32,0.266667,-0.007890,0.025281,0.099083,-0.006409,0.025356,0.053843,-0.002664,0.025481,0.150804
33,0.275000,-0.007831,0.025230,0.099103,-0.006408,0.025356,0.053839,-0.002662,0.025484,0.150807
34,0.283333,-0.007830,0.025227,0.099101,-0.006408,0.025350,0.053838,-0.002667,0.025478,0.150805
35,0.291667,-0.007890,0.025284,0.099083,-0.006410,0.025359,0.053842,-0.002665,0.025484,0.150808
36,0.300000,-0.007885,0.025285,0.099083,-0.006408,0.025356,0.053840,-0.002667,0.025480,0.150803
37,0.308333,-0.007888,0.025288,0.099083,-0.006406,0.025356,0.053841,-0.002664,0.025482,0.150807
38,0.316667,-0.007827,0.025232,0.099103,-0.006405,0.025356,0.053842,-0.002663,0.025475,0.150807
39,0.325000,-0.007886,0.025284,0.099089,-0.006408,0.025358,0.053843,-0.002664,0.025482,0.150809
40,0.333333,-0.007829,0.025228,0.099104,-0.006408,0.025356,0.053841,-0.002660,0.025482,0.150808
41,0.341667,-0.007827,0.025231,0.099102,-0.006406,0.025353,0.053840,-0.002662,0.025482,0.150810
