Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0.000000,-0.007706,0.025594,0.144048,0.005067,0.025654,0.039133,0.010909,0.026598,0.089876
1,0.008333,-0.007706,0.025595,0.144045,0.005069,0.025652,0.039133,0.010907,0.026604,0.089873
2,0.016667,-0.007703,0.025596,0.144048,0.005069,0.025656,0.039134,0.010909,0.026607,0.089876
3,0.025000,-0.007704,0.025597,0.144045,0.005071,0.025653,0.039134,0.010907,0.026598,0.089878
4,0.033333,-0.007700,0.025600,0.144050,0.005074,0.025654,0.039134,0.010915,0.026606,0.089879
5,0.041667,-0.007702,0.025596,0.144047,0.005074,0.025650,0.039135,0.010911,0.026603,0.089878
6,0.050000,-0.007701,0.025601,0.144047,0.005072,0.025658,0.039135,0.010909,0.026601,0.089879
7,0.058333,-0.007701,0.025599,0.144045,0.005072,0.025653,0.039135,0.010914,0.026604,0.089879
8,0.066667,-0.007703,0.025594,0.144045,0.005069,0.025657,0.039133,0.010909,0.026605,0.089879
9,0.075000,-0.007706,0.025593,0.144047,0.005071,0.025654,0.039136,0.010907,0.026602,0.089877
10,0.083333,-0.007704,0.025599,0.144044,0.005065,0.025656,0.039134,0.010904,0.026603,0.089878
11,0.091667,-0.007707,0.025595,0.144047,0.005064,0.025656,0.039135,0.010902,0.026603,0.089876
12,0.100000,-0.007710,0.025597,0.144044,0.005067,0.025655,0.039133,0.010926,0.026637,0.089880
13,0.108333,-0.007707,0.025595,0.144043,0.005065,0.025657,0.039138,0.010904,0.026605,0.089876
14,0.116667,-0.007706,0.025597,0.144044,0.005065,0.025654,0.039137,0.010929,0.026638,0.089879
15,0.125000,-0.007705,0.025599,0.144043,0.005067,0.025654,0.039137,0.010902,0.026602,0.089879
16,0.133333,-0.007708,0.025593,0.144046,0.005069,0.025660,0.039139,0.010906,0.026599,0.089874
17,0.141667,-0.007705,0.025600,0.144049,0.005071,0.025654,0.039138,0.010903,0.026604,0.089883
18,0.150000,-0.007707,0.025595,0.144046,0.005068,0.025656,0.039140,0.010904,0.026603,0.089879
19,0.158333,-0.007707,0.025598,0.144049,0.005067,0.025661,0.039138,0.010902,0.026606,0.089876
20,0.166667,-0.007705,0.025598,0.144042,0.005064,0.025653,0.039135,0.010901,0.026603,0.089880
21,0.175000,-0.007706,0.025597,0.144046,0.005063,0.025660,0.039139,0.010899,0.026611,0.089881
22,0.183333,-0.007708,0.025601,0.144047,0.005062,0.025657,0.039137,0.010895,0.026603,0.089879
23,0.191667,-0.007712,0.025597,0.144046,0.005060,0.025656,0.039140,0.010898,0.026605,0.089881
24,0.200000,-0.007710,0.025594,0.144042,0.005061,0.025656,0.039141,0.010895,0.026605,0.089875
25,0.208333,-0.007710,0.025600,0.144045,0.005061,0.025655,0.039136,0.010894,0.026604,0.089878
26,0.216667,-0.007710,0.025597,0.144041,0.005060,0.025655,0.039138,0.010895,0.026599,0.089876
27,0.225000,-0.007711,0.025593,0.144042,0.005063,0.025656,0.039136,0.010893,0.026603,0.089871
28,0.233333,-0.007714,0.025597,0.144044,0.005064,0.025654,0.039138,0.010899,0.026600,0.089871
29,0.241667,-0.007711,0.025599,0.144047,0.005065,0.025654,0.039141,0.010900,0.026603,0.089880
30,0.250000,-0.007708,0.025597,0.144041,0.005063,0.025655,0.039139,0.010900,0.026602,0.089878
31,0.258333,-0.007708,0.025596,0.144040,0.005065,0.025652,0.039142,0.010901,0.026602,0.089879
32,0.266667,-0.007708,0.025603,0.144040,0.005065,0.025655,0.039138,0.010896,0.026603,0.089869
33,0.275000,-0.007708,0.025601,0.144042,0.005063,0.025656,0.039137,0.010899,0.026609,0.089875
34,0.283333,-0.007712,0.025600,0.144040,0.005062,0.025656,0.039139,0.010898,0.026602,0.089878
35,0.291667,-0.007658,0.025534,0.144049,0.005059,0.025656,0.039139,0.010893,0.026598,0.089875
36,0.300000,-0.007716,0.025602,0.144041,0.005058,0.025657,0.039145,0.010891,0.026599,0.089878
37,0.308333,-0.007718,0.025598,0.144043,0.005055,0.025656,0.039142,0.010889,0.026602,0.089877
38,0.316667,-0.007713,0.025601,0.144043,0.005059,0.025660,0.039145,0.010888,0.026608,0.089884
39,0.325000,-0.007660,0.025537,0.144047,0.005060,0.025657,0.039141,0.010892,0.026603,0.089876
40,0.333333,-0.007711,0.025595,0.144041,0.005058,0.025655,0.039140,0.010893,0.026602,0.089874
41,0.341667,-0.007713,0.025602,0.144045,0.005059,0.025655,0.039141,0.010889,0.026607,0.089877
42,0.350000,-0.007710,0.025601,0.144037,0.005063,0.025657,0.039141,0.010892,0.026601,0.089877
43,0.358333,-0.007709,0.025600,0.144039,0.005061,0.025658,0.039142,0.010894,0.026601,0.089874
44,0.366667,-0.007712,0.025591,0.144038,0.005057,0.025655,0.039144,0.010893,0.026600,0.089879
45,0.375000,-0.007712,0.025594,0.144041,0.005059,0.025657,0.039142,0.010888,0.026600,0.089875
46,0.383333,-0.007717,0.025594,0.144039,0.005058,0.025659,0.039139,0.010890,0.026604,0.089870
47,0.391667,-0.007718,0.025599,0.144040,0.005058,0.025656,0.039140,0.010884,0.026606,0.089878
48,0.400000,-0.007716,0.025602,0.144039,0.005061,0.025658,0.039139,0.010892,0.026605,0.089876
49,0.408333,-0.007657,0.025538,0.144043,0.005058,0.025657,0.039140,0.010887,0.026607,0.089876
50,0.416667,-0.007658,0.025536,0.144041,0.005059,0.025660,0.039138,0.010886,0.026607,0.089874
51,0.425000,-0.007716,0.025598,0.144038,0.005060,0.025658,0.039140,0.010891,0.026600,0.089873
52,0.433333,-0.007718,0.025597,0.144038,0.005058,0.025658,0.039144,0.010890,0.026602,0.089877
53,0.441667,-0.007715,0.025596,0.144039,0.005058,0.025659,0.039143,0.010889,0.026603,0.089876
54,0.450000,-0.007716,0.025599,0.144035,0.005056,0.025658,0.039140,0.010893,0.026608,0.089876
55,0.458333,-0.007718,0.025598,0.144035,0.005058,0.025658,0.039140,0.010892,0.026605,0.089875
56,0.466667,-0.007714,0.025602,0.144037,0.005057,0.025654,0.039142,0.010888,0.026611,0.089873
57,0.475000,-0.007712,0.025598,0.144038,0.005058,0.025659,0.039143,0.010886,0.026600,0.089873
58,0.483333,-0.007714,0.025597,0.144037,0.005056,0.025654,0.039143,0.010884,0.026602,0.089875
59,0.491667,-0.007716,0.025600,0.144035,0.005057,0.025657,0.039144,0.010886,0.026603,0.089876
60,0.500000,-0.007718,0.025600,0.144035,0.005053,0.025657,0.039145,0.010882,0.026606,0.089875
61,0.508333,-0.007719,0.025595,0.144033,0.005055,0.025657,0.039143,0.010884,0.026601,0.089876
62,0.516667,-0.007719,0.025599,0.144038,0.005052,0.025660,0.039146,0.010879,0.026604,0.089876
63,0.525000,-0.007718,0.025600,0.144036,0.005051,0.025663,0.039141,0.010881,0.026604,0.089876
64,0.533333,-0.007717,0.025598,0.144038,0.005054,0.025659,0.039145,0.010885,0.026609,0.089875
65,0.541667,-0.007716,0.025599,0.144036,0.005052,0.025657,0.039142,0.010884,0.026611,0.089877
66,0.550000,-0.007718,0.025601,0.144035,0.005054,0.025659,0.039143,0.010885,0.026606,0.089876
67,0.558333,-0.007663,0.025539,0.144040,0.005055,0.025663,0.039143,0.010885,0.026605,0.089872
68,0.566667,-0.007718,0.025598,0.144029,0.005052,0.025657,0.039142,0.010885,0.026602,0.089865
69,0.575000,-0.007720,0.025598,0.144033,0.005051,0.025660,0.039145,0.010883,0.026602,0.089869
70,0.583333,-0.007721,0.025603,0.144034,0.005050,0.025656,0.039147,0.010882,0.026603,0.089877
71,0.591667,-0.007720,0.025598,0.144034,0.005049,0.025657,0.039146,0.010877,0.026607,0.089876
72,0.600000,-0.007717,0.025604,0.144033,0.005050,0.025657,0.039145,0.010880,0.026604,0.089873
73,0.608333,-0.007721,0.025598,0.144032,0.005051,0.025656,0.039143,0.010882,0.026604,0.089868
74,0.616667,-0.007720,0.025600,0.144034,0.005050,0.025659,0.039140,0.010910,0.026645,0.089880
75,0.625000,-0.007719,0.025601,0.144032,0.005053,0.025660,0.039143,0.010884,0.026606,0.089873
76,0.633333,-0.007724,0.025597,0.144033,0.005050,0.025659,0.039144,0.010876,0.026606,0.089875
77,0.641667,-0.007718,0.025599,0.144034,0.005049,0.025656,0.039146,0.010881,0.026612,0.089875
78,0.650000,-0.007668,0.025544,0.144036,0.005048,0.025659,0.039146,0.010876,0.026603,0.089868
79,0.658333,-0.007722,0.025601,0.144035,0.005048,0.025661,0.039148,0.010877,0.026610,0.089875
80,0.666667,-0.007722,0.025600,0.144035,0.005048,0.025659,0.039148,0.010878,0.026605,0.089872
81,0.675000,-0.007722,0.025598,0.144034,0.005046,0.025657,0.039146,0.010873,0.026603,0.089875
82,0.683333,-0.007723,0.025602,0.144035,0.005045,0.025657,0.039146,0.010878,0.026604,0.089868
83,0.691667,-0.007723,0.025598,0.144026,0.005047,0.025657,0.039147,0.010878,0.026605,0.089872
84,0.700000,-0.007723,0.025598,0.144032,0.005049,0.025660,0.039146,0.010874,0.026605,0.089872
85,0.708333,-0.007722,0.025600,0.144029,0.005049,0.025655,0.039145,0.010878,0.026611,0.089873
86,0.716667,-0.007717,0.025596,0.144034,0.005048,0.025660,0.039148,0.010876,0.026607,0.089869
87,0.725000,-0.007723,0.025599,0.144030,0.005046,0.025657,0.039148,0.010874,0.026612,0.089871
88,0.733333,-0.007725,0.025601,0.144031,0.005044,0.025657,0.039151,0.010874,0.026612,0.089877
89,0.741667,-0.007726,0.025598,0.144028,0.005046,0.025657,0.039150,0.010872,0.026612,0.089872
90,0.750000,-0.007727,0.025601,0.144035,0.005044,0.025658,0.039148,0.010872,0.026611,0.089874
91,0.758333,-0.007727,0.025600,0.144027,0.005046,0.025659,0.039146,0.010878,0.026605,0.089878
92,0.766667,-0.007725,0.025601,0.144023,0.005047,0.025656,0.039147,0.010870,0.026605,0.089873
93,0.775000,-0.007728,0.025596,0.144026,0.005043,0.025659,0.039144,0.010870,0.026609,0.089871
94,0.783333,-0.007726,0.025604,0.144029,0.005047,0.025657,0.039146,0.010866,0.026603,0.089872
95,0.791667,-0.007725,0.025601,0.144030,0.005042,0.025659,0.039149,0.010872,0.026612,0.089875
96,0.800000,-0.007726,0.025602,0.144030,0.005044,0.025657,0.039151,0.010873,0.026605,0.089873
97,0.808333,-0.007673,0.025537,0.144039,0.005045,0.025656,0.039149,0.010869,0.026605,0.089876
98,0.816667,-0.007727,0.025596,0.144029,0.005044,0.025663,0.039149,0.010868,0.026602,0.089874
99,0.825000,-0.007726,0.025598,0.144028,0.005042,0.025659,0.039149,0.010870,0.026609,0.089869
100,0.833333,-0.007725,0.025600,0.144028,0.005041,0.025659,0.039150,0.010870,0.026604,0.089870
101,0.841667,-0.007729,0.025603,0.144026,0.005039,0.025657,0.039148,0.010864,0.026614,0.089870
102,0.850000,-0.007733,0.025601,0.144023,0.005043,0.025657,0.039150,0.010866,0.026606,0.089868
103,0.858333,-0.007733,0.025598,0.144027,0.005040,0.025656,0.039151,0.010867,0.026608,0.089871
104,0.866667,-0.007731,0.025602,0.144031,0.005042,0.025656,0.039149,0.010870,0.026608,0.089873
105,0.875000,-0.007680,0.025538,0.144034,0.005039,0.025659,0.039151,0.010861,0.026605,0.089869
106,0.883333,-0.007730,0.025600,0.144027,0.005039,0.025655,0.039152,0.010866,0.026606,0.089873
107,0.891667,-0.007677,0.025537,0.144036,0.005040,0.025657,0.039151,0.010866,0.026604,0.089877
108,0.900000,-0.007728,0.025598,0.144025,0.005036,0.025656,0.039150,0.010865,0.026609,0.089869
109,0.908333,-0.007730,0.025603,0.144025,0.005043,0.025658,0.039149,0.010865,0.026608,0.089875
110,0.916667,-0.007732,0.025602,0.144026,0.005039,0.025654,0.039149,0.010869,0.026608,0.089873
111,0.925000,-0.007676,0.025535,0.144032,0.005043,0.025657,0.039147,0.010865,0.026605,0.089870
112,0.933333,-0.007727,0.025598,0.144029,0.005040,0.025658,0.039150,0.010867,0.026606,0.089870
113,0.941667,-0.007679,0.025540,0.144030,0.005035,0.025657,0.039151,0.010863,0.026604,0.089870
114,0.950000,-0.007732,0.025604,0.144026,0.005035,0.025659,0.039153,0.010864,0.026611,0.089867
115,0.958333,-0.007680,0.025531,0.144028,0.005036,0.025652,0.039151,0.010862,0.026609,0.089872
116,0.966667,-0.007735,0.025598,0.144025,0.005036,0.025658,0.039152,0.010863,0.026610,0.089873
117,0.975000,-0.007734,0.025599,0.144023,0.005035,0.025654,0.039153,0.010864,0.026608,0.089873
118,0.983333,-0.007732,0.025600,0.144022,0.005036,0.025659,0.039150,0.010866,0.026603,0.089873
119,0.991667,-0.007729,0.025598,0.144024,0.005040,0.025657,0.039152,0.010861,0.026608,0.089873
120,1.000000,-0.007731,0.025604,0.144024,0.005037,0.025657,0.039154,0.010862,0.026608,0.089874
121,1.008333,-0.007678,0.025540,0.144029,0.005038,0.025654,0.039153,0.010859,0.026608,0.089872
122,1.016667,-0.007730,0.025597,0.144026,0.005037,0.025658,0.039154,0.010860,0.026611,0.089873
123,1.025000,-0.007735,0.025598,0.144023,0.005037,0.025660,0.039153,0.010859,0.026609,0.089872
124,1.033333,-0.007734,0.025600,0.144025,0.005030,0.025655,0.039154,0.010859,0.026613,0.089873
125,1.041667,-0.007735,0.025606,0.144021,0.005034,0.025658,0.039150,0.010856,0.026608,0.089869
126,1.050000,-0.007735,0.025602,0.144024,0.005035,0.025656,0.039152,0.010860,0.026610,0.089868
127,1.058333,-0.007731,0.025604,0.144023,0.005035,0.025661,0.039150,0.010857,0.026611,0.089871
128,1.066667,-0.007681,0.025542,0.144026,0.005033,0.025655,0.039154,0.010857,0.026605,0.089870
129,1.075000,-0.007733,0.025602,0.144024,0.005032,0.025658,0.039156,0.010860,0.026612,0.089871
130,1.083333,-0.007735,0.025602,0.144021,0.005033,0.025657,0.039157,0.010857,0.026611,0.089875
131,1.091667,-0.007737,0.025600,0.144023,0.005032,0.025655,0.039156,0.010859,0.026607,0.089873
132,1.100000,-0.007736,0.025605,0.144025,0.005034,0.025658,0.039157,0.010858,0.026609,0.089872
133,1.108333,-0.007736,0.025601,0.144021,0.005031,0.025655,0.039155,0.010858,0.026611,0.089871
134,1.116667,-0.007731,0.025605,0.144024,0.005030,0.025658,0.039152,0.010854,0.026605,0.089870
135,1.125000,-0.007738,0.025605,0.144018,0.005032,0.025658,0.039151,0.010858,0.026611,0.089868
136,1.133333,-0.007737,0.025604,0.144012,0.005029,0.025656,0.039152,0.010858,0.026608,0.089866
137,1.141667,-0.007684,0.025545,0.144027,0.005031,0.025656,0.039151,0.010854,0.026607,0.089873
138,1.150000,-0.007740,0.025605,0.144014,0.005030,0.025656,0.039154,0.010855,0.026611,0.089874
139,1.158333,-0.007739,0.025602,0.144019,0.005028,0.025657,0.039155,0.010854,0.026606,0.089872
140,1.166667,-0.007684,0.025541,0.144032,0.005027,0.025658,0.039158,0.010855,0.026605,0.089872
141,1.175000,-0.007683,0.025539,0.144031,0.005027,0.025655,0.039160,0.010853,0.026610,0.089873
142,1.183333,-0.007740,0.025598,0.144018,0.005030,0.025660,0.039159,0.010853,0.026612,0.089872
