Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
168,1.4,-0.008535,0.025542,0.142088,0.003613,0.02538,0.09058,0.007467,0.025226,0.044378
169,1.408333,-0.00853,0.025551,0.142087,0.003615,0.025383,0.090579,0.007472,0.025229,0.044379
170,1.416667,-0.00853,0.025547,0.142081,0.003619,0.025386,0.090575,0.00748,0.025231,0.044379
171,1.425,-0.008525,0.025547,0.142088,0.003614,0.025378,0.090576,0.007477,0.025232,0.044382
172,1.433333,-0.008533,0.02554,0.142088,0.003617,0.02539,0.090582,0.007473,0.025231,0.044379
173,1.441667,-0.008536,0.025548,0.142082,0.003614,0.025382,0.090573,0.007467,0.025229,0.04438
174,1.45,-0.008542,0.025542,0.142084,0.003608,0.025385,0.090575,0.007464,0.025228,0.044382
175,1.458333,-0.00854,0.025541,0.142085,0.003601,0.025378,0.090576,0.00746,0.025224,0.044377
176,1.466667,-0.008543,0.025544,0.142082,0.003599,0.025382,0.090575,0.007457,0.025226,0.04438
177,1.475,-0.008542,0.025543,0.142087,0.003603,0.02538,0.090574,0.007459,0.025232,0.044382
178,1.483333,-0.008539,0.025545,0.142084,0.003603,0.025384,0.090577,0.007463,0.025227,0.044383
179,1.491667,-0.008537,0.02554,0.142084,0.003608,0.025381,0.090573,0.007468,0.025223,0.044385
180,1.5,-0.008537,0.025548,0.142081,0.003612,0.025379,0.090577,0.007469,0.025229,0.044379
181,1.508333,-0.008529,0.025545,0.14208,0.003613,0.025385,0.090579,0.007474,0.025227,0.044381
182,1.516667,-0.008528,0.025546,0.142085,0.003614,0.025381,0.090574,0.007474,0.025229,0.044382
183,1.525,-0.008529,0.025546,0.142075,0.003617,0.025384,0.090576,0.007476,0.025225,0.044384
184,1.533333,-0.008531,0.025546,0.14208,0.003612,0.025384,0.090579,0.007476,0.025229,0.044383
185,1.541667,-0.008537,0.025541,0.142087,0.003609,0.025383,0.090576,0.007468,0.025228,0.044385
186,1.55,-0.008535,0.02554,0.142087,0.003607,0.025387,0.090579,0.007467,0.02523,0.044386
187,1.558333,-0.008542,0.025544,0.142084,0.003603,0.025373,0.090571,0.007461,0.025228,0.044383
188,1.566667,-0.008543,0.025544,0.142084,0.003599,0.025382,0.090578,0.007459,0.025231,0.044379
189,1.575,-0.008543,0.025546,0.142084,0.003599,0.025383,0.090574,0.007461,0.025228,0.044383
190,1.583333,-0.008543,0.025537,0.14208,0.0036,0.025381,0.090578,0.007461,0.025228,0.044382
191,1.591667,-0.008541,0.02554,0.142081,0.003608,0.025379,0.090574,0.007466,0.025229,0.044382
192,1.6,-0.008535,0.025543,0.142083,0.003612,0.025379,0.090577,0.007468,0.025224,0.044384
193,1.608333,-0.008532,0.025553,0.142078,0.003614,0.02538,0.090579,0.007476,0.025228,0.044384
194,1.616667,-0.008531,0.025546,0.142086,0.003616,0.025381,0.090579,0.007476,0.025229,0.044386
195,1.625,-0.008528,0.025546,0.142086,0.003619,0.025382,0.090581,0.007481,0.02523,0.044382
196,1.633333,-0.008532,0.025549,0.142082,0.003614,0.025383,0.090573,0.007476,0.025232,0.044386
197,1.641667,-0.008534,0.025538,0.142085,0.00361,0.025378,0.090578,0.007472,0.025226,0.044381
198,1.65,-0.008537,0.025539,0.142081,0.003603,0.02538,0.090575,0.007467,0.025229,0.044382
199,1.658333,-0.008538,0.025543,0.142082,0.003602,0.025379,0.090573,0.007462,0.025229,0.044385
200,1.666667,-0.008541,0.025542,0.142083,0.003601,0.025374,0.090573,0.007462,0.025226,0.044379
201,1.675,-0.008543,0.025539,0.142081,0.003603,0.025381,0.090571,0.007458,0.025228,0.044386
202,1.683333,-0.008542,0.025543,0.142082,0.0036,0.025379,0.090577,0.007459,0.025232,0.044386
203,1.691667,-0.008535,0.02554,0.142085,0.003604,0.025378,0.090577,0.007464,0.025228,0.04439
204,1.7,-0.008532,0.025546,0.142084,0.003609,0.025376,0.090579,0.007468,0.025226,0.044383
205,1.708333,-0.008531,0.025543,0.142084,0.00361,0.025377,0.090577,0.007476,0.025227,0.044385
206,1.716667,-0.008526,0.025547,0.142081,0.003614,0.02538,0.090579,0.007478,0.025232,0.044388
207,1.725,-0.00853,0.025542,0.142075,0.003615,0.025379,0.090577,0.007478,0.025225,0.044388
208,1.733333,-0.008529,0.025544,0.142081,0.003611,0.025378,0.090575,0.007473,0.025229,0.044385
209,1.741667,-0.008534,0.025542,0.14208,0.003611,0.025376,0.090574,0.007472,0.025226,0.044383
210,1.75,-0.008532,0.025542,0.142081,0.003638,0.025422,0.090584,0.007467,0.025229,0.044384
211,1.758333,-0.00854,0.02554,0.142084,0.003599,0.025375,0.090577,0.007465,0.02523,0.044385
212,1.766667,-0.008537,0.025544,0.142081,0.0036,0.025375,0.090577,0.007462,0.025229,0.044384
213,1.775,-0.008541,0.025543,0.142082,0.003599,0.025374,0.090576,0.007463,0.025229,0.044387
214,1.783333,-0.008539,0.02554,0.142079,0.003599,0.025374,0.090577,0.00746,0.025225,0.044385
215,1.791667,-0.008537,0.025541,0.142079,0.003605,0.025382,0.090571,0.007466,0.025228,0.044387
216,1.8,-0.008532,0.025542,0.142079,0.003605,0.025378,0.090579,0.007469,0.025227,0.044384
217,1.808333,-0.008534,0.025544,0.142081,0.003608,0.025379,0.090577,0.007473,0.025229,0.044384
218,1.816667,-0.008529,0.025542,0.14208,0.003607,0.025375,0.090575,0.007477,0.025228,0.044385
219,1.825,-0.008527,0.025544,0.142079,0.003613,0.025377,0.090576,0.007481,0.025228,0.044387
220,1.833333,-0.008529,0.025545,0.14208,0.003612,0.025378,0.090576,0.007478,0.02523,0.04439
221,1.841667,-0.00853,0.025545,0.14208,0.003607,0.025377,0.090575,0.007476,0.025226,0.044389
222,1.85,-0.008534,0.025549,0.142076,0.003607,0.025377,0.090579,0.00747,0.025228,0.04439
223,1.858333,-0.008535,0.025537,0.142076,0.003603,0.02538,0.090579,0.007468,0.025233,0.04439
224,1.866667,-0.008539,0.025543,0.142077,0.003602,0.025373,0.09057,0.007463,0.025226,0.044388
225,1.875,-0.008544,0.025542,0.142078,0.003601,0.025379,0.090578,0.007464,0.025227,0.044385
226,1.883333,-0.008538,0.025543,0.142081,0.003597,0.025376,0.090573,0.007461,0.02523,0.04439
227,1.891667,-0.008541,0.02554,0.142077,0.003598,0.025376,0.090574,0.007463,0.025224,0.044387
228,1.9,-0.008534,0.025542,0.142083,0.003603,0.025373,0.090573,0.007469,0.025226,0.044389
229,1.908333,-0.008532,0.025546,0.142074,0.003609,0.025377,0.090577,0.007474,0.025227,0.044386
230,1.916667,-0.00853,0.025545,0.142077,0.003613,0.025376,0.090578,0.007477,0.025233,0.04439
231,1.925,-0.008529,0.025542,0.142082,0.003614,0.025376,0.09058,0.007478,0.025229,0.044391
232,1.933333,-0.008528,0.025543,0.14208,0.003608,0.025377,0.090575,0.007474,0.025226,0.044389
233,1.941667,-0.008529,0.025548,0.142073,0.003612,0.025382,0.090577,0.007477,0.025226,0.044386
234,1.95,-0.008532,0.025547,0.142078,0.003603,0.025381,0.09058,0.007471,0.025226,0.044386
235,1.958333,-0.008535,0.025538,0.142073,0.003603,0.025374,0.090575,0.007469,0.025229,0.04439
236,1.966667,-0.008534,0.025544,0.14208,0.003603,0.025378,0.09058,0.007465,0.025229,0.044387
237,1.975,-0.008536,0.025542,0.142078,0.0036,0.025377,0.090577,0.007468,0.025228,0.044388
238,1.983333,-0.008538,0.025541,0.142079,0.003601,0.025376,0.090582,0.007465,0.025226,0.044389
239,1.991667,-0.008537,0.025539,0.142079,0.003605,0.025372,0.090573,0.007468,0.025227,0.044389
240,2,-0.008531,0.025538,0.14208,0.003603,0.02537,0.090575,0.007469,0.025228,0.04439
241,2.008333,-0.00853,0.025544,0.142075,0.003606,0.025371,0.090576,0.007473,0.025227,0.044386
242,2.016667,-0.008529,0.025541,0.14208,0.003608,0.025377,0.090576,0.007473,0.025227,0.044389
243,2.025,-0.008531,0.025546,0.142075,0.003612,0.025372,0.090576,0.007477,0.025227,0.044388
244,2.033333,-0.00853,0.025542,0.142082,0.00361,0.025379,0.090579,0.007478,0.02523,0.044388
245,2.041667,-0.00853,0.025544,0.142072,0.003611,0.025374,0.090573,0.007475,0.025228,0.044389
246,2.05,-0.008529,0.025542,0.142077,0.003611,0.025377,0.090577,0.007472,0.02523,0.044389
247,2.058333,-0.008534,0.025545,0.142079,0.003606,0.025376,0.090574,0.007469,0.025225,0.044393
248,2.066667,-0.008535,0.025541,0.142078,0.003604,0.025376,0.090575,0.007467,0.025228,0.044394
249,2.075,-0.008538,0.025542,0.142077,0.0036,0.025372,0.090573,0.007468,0.025229,0.044392
250,2.083333,-0.008534,0.025539,0.142079,0.003601,0.025373,0.090577,0.007465,0.025228,0.044388
251,2.091667,-0.008538,0.025545,0.142074,0.003602,0.025371,0.090577,0.007469,0.025227,0.044389
252,2.1,-0.008532,0.025541,0.142077,0.003602,0.025371,0.090572,0.007471,0.025227,0.04439
253,2.108333,-0.008533,0.025541,0.142078,0.003603,0.025377,0.090576,0.007476,0.025224,0.044392
254,2.116667,-0.008527,0.02554,0.142075,0.003605,0.025371,0.090572,0.007473,0.025229,0.044391
255,2.125,-0.008527,0.025547,0.142075,0.003608,0.025374,0.090573,0.007476,0.025225,0.04439
256,2.133333,-0.008529,0.025542,0.142082,0.003606,0.025377,0.090576,0.007476,0.025223,0.044388
257,2.141667,-0.008473,0.025485,0.142095,0.003608,0.025375,0.090578,0.007475,0.025228,0.044392
258,2.15,-0.008532,0.02554,0.14208,0.003608,0.025378,0.090573,0.007475,0.025226,0.044392
259,2.158333,-0.008533,0.02554,0.142077,0.003608,0.025373,0.090581,0.007469,0.02523,0.044392
260,2.166667,-0.008532,0.025544,0.142074,0.003602,0.025369,0.090575,0.007471,0.025231,0.04439
