Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0.000000,-0.033626,0.025207,0.014827,-0.031037,0.025379,0.067388,-0.025266,0.026587,0.115853
1,0.008333,-0.033624,0.025205,0.014822,-0.031035,0.025381,0.067390,-0.025267,0.026591,0.115852
2,0.016667,-0.033624,0.025206,0.014825,-0.031039,0.025375,0.067389,-0.025267,0.026592,0.115849
3,0.025000,-0.033622,0.025202,0.014822,-0.031040,0.025376,0.067390,-0.025265,0.026589,0.115852
4,0.033333,-0.033624,0.025202,0.014820,-0.031038,0.025374,0.067391,-0.025267,0.026590,0.115854
5,0.041667,-0.033624,0.025203,0.014824,-0.031032,0.025380,0.067388,-0.025266,0.026592,0.115849
6,0.050000,-0.033621,0.025202,0.014823,-0.031030,0.025378,0.067385,-0.025263,0.026586,0.115848
7,0.058333,-0.033620,0.025206,0.014822,-0.031030,0.025379,0.067385,-0.025266,0.026582,0.115849
8,0.066667,-0.033618,0.025205,0.014828,-0.031034,0.025375,0.067385,-0.025264,0.026589,0.115852
9,0.075000,-0.033620,0.025207,0.014822,-0.031035,0.025377,0.067388,-0.025264,0.026588,0.115852
10,0.083333,-0.033620,0.025205,0.014821,-0.031035,0.025377,0.067386,-0.025265,0.026590,0.115850
11,0.091667,-0.033623,0.025205,0.014819,-0.031035,0.025375,0.067382,-0.025265,0.026590,0.115851
12,0.100000,-0.033622,0.025203,0.014821,-0.031035,0.025376,0.067390,-0.025264,0.026588,0.115849
13,0.108333,-0.033625,0.025203,0.014823,-0.031037,0.025379,0.067387,-0.025266,0.026590,0.115850
14,0.116667,-0.033622,0.025203,0.014820,-0.031035,0.025376,0.067391,-0.025268,0.026587,0.115852
15,0.125000,-0.033622,0.025202,0.014823,-0.031034,0.025375,0.067386,-0.025266,0.026584,0.115852
16,0.133333,-0.033626,0.025207,0.014826,-0.031037,0.025376,0.067388,-0.025268,0.026587,0.115852
17,0.141667,-0.033625,0.025203,0.014825,-0.031036,0.025378,0.067390,-0.025267,0.026590,0.115853
18,0.150000,-0.033624,0.025206,0.014823,-0.031036,0.025374,0.067388,-0.025266,0.026587,0.115851
19,0.158333,-0.033622,0.025203,0.014825,-0.031036,0.025375,0.067389,-0.025262,0.026589,0.115852
20,0.166667,-0.033621,0.025206,0.014824,-0.031029,0.025384,0.067388,-0.025264,0.026587,0.115852
21,0.175000,-0.033620,0.025204,0.014824,-0.031033,0.025378,0.067386,-0.025265,0.026588,0.115847
22,0.183333,-0.033621,0.025207,0.014820,-0.031032,0.025380,0.067384,-0.025265,0.026588,0.115849
23,0.191667,-0.033621,0.025206,0.014821,-0.031033,0.025373,0.067389,-0.025265,0.026589,0.115850
24,0.200000,-0.033622,0.025208,0.014823,-0.031030,0.025384,0.067383,-0.025266,0.026587,0.115848
25,0.208333,-0.033622,0.025202,0.014825,-0.031036,0.025374,0.067388,-0.025264,0.026587,0.115852
26,0.216667,-0.033621,0.025203,0.014827,-0.031037,0.025378,0.067387,-0.025267,0.026588,0.115855
27,0.225000,-0.033625,0.025206,0.014824,-0.031037,0.025376,0.067390,-0.025268,0.026589,0.115853
28,0.233333,-0.033622,0.025203,0.014824,-0.031036,0.025380,0.067388,-0.025263,0.026585,0.115856
29,0.241667,-0.033624,0.025204,0.014822,-0.031034,0.025379,0.067386,-0.025269,0.026586,0.115851
30,0.250000,-0.033620,0.025205,0.014825,-0.031030,0.025375,0.067389,-0.025265,0.026586,0.115851
31,0.258333,-0.033624,0.025201,0.014825,-0.031036,0.025379,0.067389,-0.025266,0.026589,0.115848
32,0.266667,-0.033621,0.025205,0.014823,-0.031030,0.025377,0.067383,-0.025269,0.026585,0.115848
33,0.275000,-0.033624,0.025208,0.014823,-0.031035,0.025380,0.067388,-0.025265,0.026589,0.115852
34,0.283333,-0.033620,0.025207,0.014825,-0.031031,0.025380,0.067384,-0.025265,0.026588,0.115852
35,0.291667,-0.033625,0.025208,0.014822,-0.031037,0.025373,0.067388,-0.025267,0.026591,0.115849
36,0.300000,-0.033620,0.025203,0.014823,-0.031034,0.025379,0.067388,-0.025267,0.026589,0.115853
37,0.308333,-0.033624,0.025204,0.014826,-0.031035,0.025378,0.067390,-0.025266,0.026589,0.115849
38,0.316667,-0.033623,0.025202,0.014824,-0.031033,0.025376,0.067388,-0.025264,0.026593,0.115852
39,0.325000,-0.033622,0.025203,0.014828,-0.031034,0.025377,0.067386,-0.025267,0.026588,0.115850
40,0.333333,-0.033624,0.025206,0.014822,-0.031032,0.025374,0.067388,-0.025267,0.026590,0.115849
41,0.341667,-0.033620,0.025203,0.014821,-0.031035,0.025377,0.067387,-0.025267,0.026591,0.115851
42,0.350000,-0.033622,0.025208,0.014821,-0.031035,0.025379,0.067386,-0.025269,0.026585,0.115849
43,0.358333,-0.033625,0.025205,0.014822,-0.031034,0.025381,0.067385,-0.025268,0.026590,0.115853
44,0.366667,-0.033625,0.025203,0.014826,-0.031036,0.025376,0.067388,-0.025267,0.026587,0.115853
45,0.375000,-0.033627,0.025203,0.014828,-0.031036,0.025374,0.067388,-0.025268,0.026589,0.115851
46,0.383333,-0.033625,0.025204,0.014821,-0.031032,0.025378,0.067390,-0.025272,0.026590,0.115856
47,0.391667,-0.033625,0.025203,0.014821,-0.031032,0.025382,0.067390,-0.025267,0.026591,0.115853
48,0.400000,-0.033622,0.025205,0.014822,-0.031037,0.025381,0.067389,-0.025269,0.026591,0.115854
