Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0.000000,-0.054802,0.027036,0.062340,-0.029878,0.027162,0.120198,-0.019081,0.026120,-0.000007
1,0.008333,-0.054806,0.027035,0.062342,-0.029880,0.027159,0.120202,-0.019083,0.026120,-0.000010
2,0.016667,-0.054807,0.027037,0.062342,-0.029880,0.027164,0.120200,-0.019081,0.026113,-0.000014
3,0.025000,-0.054805,0.027038,0.062340,-0.029880,0.027160,0.120201,-0.019079,0.026117,-0.000012
4,0.033333,-0.054804,0.027033,0.062339,-0.029880,0.027161,0.120197,-0.019078,0.026117,-0.000013
5,0.041667,-0.054808,0.027032,0.062338,-0.029879,0.027159,0.120200,-0.019075,0.026121,-0.000015
6,0.050000,-0.054804,0.027035,0.062337,-0.029881,0.027159,0.120197,-0.019077,0.026122,-0.000017
7,0.058333,-0.054810,0.027028,0.062340,-0.029882,0.027161,0.120201,-0.019080,0.026117,-0.000016
8,0.066667,-0.054808,0.027033,0.062337,-0.029883,0.027161,0.120202,-0.019078,0.026118,-0.000014
9,0.075000,-0.054810,0.027031,0.062341,-0.029882,0.027163,0.120207,-0.019082,0.026120,-0.000019
10,0.083333,-0.054810,0.027037,0.062344,-0.029886,0.027165,0.120205,-0.019083,0.026119,-0.000013
11,0.091667,-0.054813,0.027038,0.062343,-0.029883,0.027163,0.120208,-0.019079,0.026121,-0.000017
12,0.100000,-0.054818,0.027033,0.062339,-0.029886,0.027163,0.120203,-0.019080,0.026114,-0.000016
13,0.108333,-0.054813,0.027033,0.062338,-0.029882,0.027163,0.120203,-0.019079,0.026116,-0.000019
14,0.116667,-0.054814,0.027032,0.062341,-0.029932,0.027214,0.120168,-0.019080,0.026120,-0.000021
15,0.125000,-0.054813,0.027036,0.062336,-0.029930,0.027211,0.120167,-0.019078,0.026119,-0.000024
16,0.133333,-0.054816,0.027034,0.062341,-0.029883,0.027160,0.120204,-0.019080,0.026116,-0.000021
17,0.141667,-0.054817,0.027033,0.062341,-0.029935,0.027212,0.120171,-0.019081,0.026116,-0.000021
18,0.150000,-0.054820,0.027033,0.062343,-0.029884,0.027165,0.120211,-0.019081,0.026120,-0.000021
19,0.158333,-0.054818,0.027031,0.062341,-0.029885,0.027160,0.120205,-0.019082,0.026121,-0.000021
20,0.166667,-0.054822,0.027034,0.062343,-0.029886,0.027163,0.120209,-0.019079,0.026121,-0.000023
21,0.175000,-0.054825,0.027033,0.062339,-0.029886,0.027160,0.120209,-0.019082,0.026119,-0.000027
22,0.183333,-0.054825,0.027034,0.062338,-0.029888,0.027157,0.120210,-0.019084,0.026121,-0.000024
23,0.191667,-0.054821,0.027035,0.062343,-0.029936,0.027211,0.120175,-0.019081,0.026117,-0.000030
