Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
139,1.158333,-0.050036,0.027026,0.064112,-0.030687,0.027079,0.119635,-0.023768,0.026036,0.002974
140,1.166667,-0.050038,0.027025,0.064114,-0.030689,0.027072,0.119633,-0.023770,0.026032,0.002973
141,1.175000,-0.050042,0.027031,0.064108,-0.030691,0.027080,0.119636,-0.023770,0.026036,0.002969
142,1.183333,-0.050046,0.027025,0.064114,-0.030689,0.027075,0.119643,-0.023771,0.026030,0.002969
143,1.191667,-0.050048,0.027023,0.064112,-0.030692,0.027071,0.119639,-0.023773,0.026036,0.002961
144,1.200000,-0.050046,0.027025,0.064111,-0.030693,0.027074,0.119646,-0.023774,0.026038,0.002960
145,1.208333,-0.050054,0.027024,0.064112,-0.030696,0.027072,0.119644,-0.023778,0.026032,0.002960
146,1.216667,-0.050055,0.027026,0.064111,-0.030700,0.027078,0.119651,-0.023777,0.026032,0.002953
147,1.225000,-0.050060,0.027023,0.064110,-0.030700,0.027076,0.119649,-0.023780,0.026035,0.002952
148,1.233333,-0.050062,0.027020,0.064110,-0.030703,0.027082,0.119652,-0.023778,0.026036,0.002950
149,1.241667,-0.050068,0.027025,0.064110,-0.030706,0.027075,0.119654,-0.023784,0.026032,0.002946
150,1.250000,-0.050070,0.027023,0.064112,-0.030706,0.027078,0.119652,-0.023782,0.026033,0.002944
151,1.258333,-0.050075,0.027028,0.064110,-0.030710,0.027072,0.119656,-0.023787,0.026032,0.002944
152,1.266667,-0.050079,0.027029,0.064110,-0.030708,0.027075,0.119655,-0.023788,0.026034,0.002940
153,1.275000,-0.050081,0.027024,0.064114,-0.030713,0.027077,0.119659,-0.023788,0.026033,0.002934
154,1.283333,-0.050086,0.027028,0.064111,-0.030714,0.027076,0.119662,-0.023792,0.026032,0.002933
155,1.291667,-0.050090,0.027023,0.064109,-0.030716,0.027077,0.119667,-0.023791,0.026031,0.002930
156,1.300000,-0.050090,0.027028,0.064110,-0.030719,0.027078,0.119668,-0.023792,0.026033,0.002927
157,1.308333,-0.050096,0.027030,0.064112,-0.030720,0.027078,0.119671,-0.023793,0.026034,0.002925
158,1.316667,-0.050099,0.027029,0.064108,-0.030723,0.027076,0.119676,-0.023797,0.026035,0.002925
159,1.325000,-0.050105,0.027025,0.064112,-0.030724,0.027071,0.119678,-0.023800,0.026032,0.002920
160,1.333333,-0.050111,0.027027,0.064111,-0.030726,0.027072,0.119682,-0.023803,0.026030,0.002918
161,1.341667,-0.050112,0.027027,0.064113,-0.030733,0.027074,0.119682,-0.023801,0.026032,0.002912
162,1.350000,-0.050118,0.027026,0.064109,-0.030732,0.027075,0.119684,-0.023804,0.026031,0.002909
163,1.358333,-0.050118,0.027031,0.064112,-0.030736,0.027076,0.119684,-0.023807,0.026031,0.002908
164,1.366667,-0.050122,0.027024,0.064107,-0.030738,0.027075,0.119683,-0.023807,0.026027,0.002902
165,1.375000,-0.050125,0.027025,0.064111,-0.030734,0.027078,0.119685,-0.023805,0.026029,0.002904
166,1.383333,-0.050130,0.027021,0.064105,-0.030737,0.027073,0.119693,-0.023808,0.026026,0.002899
167,1.391667,-0.050134,0.027029,0.064114,-0.030740,0.027074,0.119695,-0.023809,0.026023,0.002898
168,1.400000,-0.050135,0.027026,0.064110,-0.030740,0.027075,0.119697,-0.023811,0.026024,0.002895
169,1.408333,-0.050132,0.027027,0.064111,-0.030742,0.027079,0.119697,-0.023811,0.026031,0.002896
170,1.416667,-0.050136,0.027026,0.064105,-0.030747,0.027075,0.119698,-0.023810,0.026026,0.002896
171,1.425000,-0.050143,0.027026,0.064106,-0.030745,0.027073,0.119695,-0.023811,0.026030,0.002894
172,1.433333,-0.050147,0.027025,0.064107,-0.030749,0.027071,0.119691,-0.023814,0.026030,0.002887
173,1.441667,-0.050143,0.027023,0.064107,-0.030752,0.027075,0.119700,-0.023809,0.026028,0.002890
174,1.450000,-0.050149,0.027022,0.064109,-0.030750,0.027073,0.119703,-0.023812,0.026032,0.002884
175,1.458333,-0.050147,0.027021,0.064105,-0.030750,0.027069,0.119700,-0.023814,0.026027,0.002883
176,1.466667,-0.050151,0.027022,0.064109,-0.030754,0.027072,0.119702,-0.023816,0.026026,0.002883
177,1.475000,-0.050154,0.027018,0.064106,-0.030749,0.027072,0.119701,-0.023818,0.026031,0.002887
178,1.483333,-0.050147,0.027025,0.064109,-0.030753,0.027073,0.119700,-0.023815,0.026030,0.002883
179,1.491667,-0.050152,0.027023,0.064107,-0.030753,0.027071,0.119704,-0.023814,0.026025,0.002885
180,1.500000,-0.050156,0.027020,0.064107,-0.030755,0.027073,0.119702,-0.023819,0.026027,0.002883
181,1.508333,-0.050154,0.027022,0.064105,-0.030754,0.027066,0.119705,-0.023815,0.026027,0.002883
182,1.516667,-0.050156,0.027023,0.064110,-0.030751,0.027074,0.119702,-0.023818,0.026030,0.002880
183,1.525000,-0.050150,0.027025,0.064108,-0.030753,0.027070,0.119703,-0.023819,0.026025,0.002884
184,1.533333,-0.050159,0.027018,0.064102,-0.030755,0.027076,0.119703,-0.023821,0.026027,0.002882
185,1.541667,-0.050150,0.027022,0.064110,-0.030753,0.027068,0.119704,-0.023815,0.026025,0.002885
186,1.550000,-0.050151,0.027027,0.064106,-0.030751,0.027068,0.119701,-0.023818,0.026025,0.002881
187,1.558333,-0.050154,0.027019,0.064103,-0.030756,0.027068,0.119700,-0.023817,0.026025,0.002881
188,1.566667,-0.050150,0.027023,0.064105,-0.030751,0.027073,0.119702,-0.023816,0.026025,0.002884
189,1.575000,-0.050155,0.027026,0.064101,-0.030751,0.027077,0.119702,-0.023816,0.026030,0.002883
190,1.583333,-0.050145,0.027026,0.064111,-0.030749,0.027073,0.119701,-0.023816,0.026026,0.002887
191,1.591667,-0.050149,0.027025,0.064111,-0.030747,0.027078,0.119699,-0.023818,0.026027,0.002887
192,1.600000,-0.050148,0.027018,0.064111,-0.030747,0.027074,0.119702,-0.023815,0.026028,0.002886
193,1.608333,-0.050148,0.027019,0.064106,-0.030745,0.027076,0.119701,-0.023811,0.026034,0.002886
194,1.616667,-0.050147,0.027017,0.064111,-0.030745,0.027072,0.119700,-0.023811,0.026030,0.002890
195,1.625000,-0.050146,0.027022,0.064104,-0.030748,0.027075,0.119701,-0.023812,0.026026,0.002891
196,1.633333,-0.050145,0.027024,0.064102,-0.030748,0.027077,0.119698,-0.023811,0.026032,0.002891
197,1.641667,-0.050138,0.027027,0.064113,-0.030746,0.027072,0.119696,-0.023810,0.026025,0.002894
198,1.650000,-0.050138,0.027021,0.064106,-0.030745,0.027071,0.119694,-0.023812,0.026026,0.002892
199,1.658333,-0.050137,0.027021,0.064110,-0.030745,0.027069,0.119693,-0.023807,0.026029,0.002897
200,1.666667,-0.050131,0.027024,0.064109,-0.030741,0.027068,0.119693,-0.023812,0.026027,0.002894
201,1.675000,-0.050131,0.027026,0.064108,-0.030744,0.027072,0.119691,-0.023808,0.026030,0.002896
202,1.683333,-0.050131,0.027025,0.064111,-0.030740,0.027074,0.119694,-0.023808,0.026028,0.002900
203,1.691667,-0.050131,0.027020,0.064112,-0.030741,0.027071,0.119693,-0.023810,0.026028,0.002902
204,1.700000,-0.050126,0.027029,0.064113,-0.030738,0.027074,0.119690,-0.023806,0.026030,0.002903
205,1.708333,-0.050129,0.027017,0.064111,-0.030741,0.027072,0.119692,-0.023807,0.026030,0.002904
206,1.716667,-0.050127,0.027021,0.064111,-0.030739,0.027074,0.119690,-0.023807,0.026027,0.002905
207,1.725000,-0.050124,0.027028,0.064110,-0.030735,0.027074,0.119689,-0.023805,0.026028,0.002903
208,1.733333,-0.050120,0.027026,0.064110,-0.030738,0.027066,0.119682,-0.023805,0.026028,0.002909
209,1.741667,-0.050118,0.027022,0.064110,-0.030735,0.027068,0.119682,-0.023804,0.026030,0.002907
210,1.750000,-0.050114,0.027028,0.064111,-0.030736,0.027076,0.119685,-0.023800,0.026029,0.002906
211,1.758333,-0.050117,0.027022,0.064105,-0.030732,0.027070,0.119681,-0.023801,0.026026,0.002911
212,1.766667,-0.050116,0.027027,0.064111,-0.030732,0.027073,0.119682,-0.023799,0.026027,0.002908
213,1.775000,-0.050116,0.027026,0.064108,-0.030729,0.027076,0.119680,-0.023802,0.026027,0.002910
214,1.783333,-0.050112,0.027026,0.064113,-0.030730,0.027073,0.119682,-0.023799,0.026029,0.002913
215,1.791667,-0.050117,0.027023,0.064105,-0.030729,0.027071,0.119679,-0.023800,0.026028,0.002912
216,1.800000,-0.050109,0.027029,0.064112,-0.030730,0.027077,0.119682,-0.023799,0.026028,0.002914
217,1.808333,-0.050108,0.027028,0.064116,-0.030730,0.027076,0.119683,-0.023797,0.026029,0.002912
218,1.816667,-0.050110,0.027029,0.064112,-0.030730,0.027075,0.119681,-0.023799,0.026030,0.002912
219,1.825000,-0.050112,0.027025,0.064112,-0.030729,0.027074,0.119680,-0.023799,0.026026,0.002918
220,1.833333,-0.050111,0.027028,0.064111,-0.030727,0.027075,0.119680,-0.023799,0.026031,0.002913
221,1.841667,-0.050109,0.027026,0.064110,-0.030728,0.027075,0.119676,-0.023797,0.026028,0.002914
222,1.850000,-0.050110,0.027028,0.064113,-0.030728,0.027073,0.119678,-0.023797,0.026029,0.002914
223,1.858333,-0.050108,0.027026,0.064108,-0.030729,0.027071,0.119678,-0.023800,0.026028,0.002917
224,1.866667,-0.050105,0.027024,0.064112,-0.030728,0.027074,0.119675,-0.023799,0.026032,0.002918
225,1.875000,-0.050109,0.027027,0.064111,-0.030720,0.027080,0.119678,-0.023798,0.026030,0.002920
226,1.883333,-0.050105,0.027025,0.064107,-0.030728,0.027080,0.119677,-0.023798,0.026031,0.002922
227,1.891667,-0.050106,0.027031,0.064110,-0.030725,0.027074,0.119673,-0.023797,0.026033,0.002918
228,1.900000,-0.050106,0.027024,0.064113,-0.030726,0.027076,0.119675,-0.023796,0.026027,0.002919
229,1.908333,-0.050106,0.027025,0.064111,-0.030725,0.027071,0.119674,-0.023796,0.026029,0.002917
230,1.916667,-0.050105,0.027034,0.064109,-0.030729,0.027079,0.119675,-0.023796,0.026029,0.002919
231,1.925000,-0.050103,0.027030,0.064113,-0.030727,0.027075,0.119676,-0.023797,0.026031,0.002919
232,1.933333,-0.050103,0.027027,0.064108,-0.030723,0.027078,0.119674,-0.023797,0.026027,0.002917
233,1.941667,-0.050100,0.027028,0.064108,-0.030722,0.027070,0.119675,-0.023796,0.026028,0.002918
234,1.950000,-0.050098,0.027027,0.064111,-0.030724,0.027078,0.119674,-0.023794,0.026032,0.002919
235,1.958333,-0.050099,0.027031,0.064109,-0.030724,0.027077,0.119673,-0.023791,0.026030,0.002924
236,1.966667,-0.050101,0.027024,0.064107,-0.030722,0.027067,0.119672,-0.023792,0.026031,0.002919
237,1.975000,-0.050099,0.027029,0.064116,-0.030720,0.027076,0.119671,-0.023790,0.026031,0.002919
238,1.983333,-0.050098,0.027031,0.064111,-0.030722,0.027076,0.119674,-0.023791,0.026035,0.002925
239,1.991667,-0.050100,0.027031,0.064112,-0.030722,0.027078,0.119674,-0.023793,0.026035,0.002920
240,2.000000,-0.050099,0.027025,0.064113,-0.030720,0.027075,0.119672,-0.023795,0.026032,0.002919
241,2.008333,-0.050104,0.027026,0.064109,-0.030721,0.027073,0.119674,-0.023793,0.026029,0.002924
242,2.016667,-0.050099,0.027025,0.064113,-0.030720,0.027074,0.119674,-0.023792,0.026028,0.002920
243,2.025000,-0.050096,0.027026,0.064111,-0.030723,0.027076,0.119675,-0.023791,0.026031,0.002924
244,2.033333,-0.050096,0.027026,0.064113,-0.030722,0.027075,0.119671,-0.023792,0.026031,0.002923
245,2.041667,-0.050100,0.027027,0.064110,-0.030720,0.027074,0.119672,-0.023792,0.026028,0.002922
246,2.050000,-0.050099,0.027027,0.064112,-0.030721,0.027078,0.119671,-0.023792,0.026026,0.002926
247,2.058333,-0.050095,0.027025,0.064112,-0.030717,0.027073,0.119671,-0.023790,0.026034,0.002926
